,VibromPeak,UTE,idChiave,rpmSetPoint,LUNG,spindleRpm,ist_acc,@timestamp,numTP,DIAM,statoRot,bearingsCelsius,statorCelsius,CurrentPeak
8176,1.3,NR-317:1,30833,24000.0,104.199,24030.0,1832736,2021-05-31T11:32:48.979Z,1,10.85,1,39.0,44.0,12.234
8177,1.2,NR-317:2,30834,24000.0,104.22,23994.0,1832766,2021-05-31T11:32:49.279Z,11,10.85,1,30.0,40.0,13.076
8178,1.8,NR-303:1,30835,22000.0,115.5,22003.0,1841525,2021-05-31T11:34:16.871Z,1,13.795,1,40.0,44.0,12.404
8179,1.3,NR-303:2,30836,22000.0,115.519,22003.0,1841541,2021-05-31T11:34:17.031Z,11,13.795,1,31.0,39.0,13.091
8180,1.7,NR-304:2,30837,24000.0,119.139,23970.0,1858751,2021-05-31T11:37:09.134Z,11,14.7,1,29.0,36.0,19.109
8181,7.9,NR-304:1,30838,24000.0,119.01,23964.0,1862512,2021-05-31T11:37:46.745Z,1,14.7,1,38.0,39.0,17.891
8182,1.7,NR-304:2,30839,24000.0,119.139,23967.0,1862542,2021-05-31T11:37:47.045Z,11,14.7,1,29.0,36.0,19.158
8183,3.6,NR-316:1,30840,24000.0,124.4,23988.0,1881984,2021-05-31T11:41:01.469Z,1,14.35,1,40.0,46.0,12.892
8184,1.5,NR-316:2,30841,24000.0,124.099,24009.0,1882000,2021-05-31T11:41:01.629Z,11,14.35,1,31.0,43.0,13.119
8185,0.8,NR-317:1,30842,24000.0,104.199,24033.0,1889862,2021-05-31T11:42:20.251Z,1,10.85,1,40.0,45.0,12.234
8186,1.3,NR-317:2,30843,24000.0,104.22,24027.0,1889878,2021-05-31T11:42:20.411Z,11,10.85,1,31.0,41.0,12.935
8187,1.3,NR-303:1,30844,22000.0,115.5,22000.0,1898642,2021-05-31T11:43:48.053Z,1,13.795,1,40.0,44.0,12.956
8188,1.3,NR-303:2,30845,22000.0,115.519,21990.0,1898672,2021-05-31T11:43:48.353Z,11,13.795,1,31.0,39.0,12.984
8189,3.2,NR-304:2,30846,24000.0,119.139,23976.0,1916904,2021-05-31T11:46:50.676Z,11,14.7,1,29.0,35.0,18.528
8190,2.6,NR-304:2,30847,24000.0,119.139,23964.0,1978970,2021-05-31T11:57:11.349Z,11,14.7,1,24.0,24.0,19.094
8191,11.2,NR-304:1,30848,24000.0,119.01,23961.0,1982746,2021-05-31T11:57:49.110Z,1,14.7,1,31.0,27.0,18.62
8192,2.7,NR-304:2,30849,24000.0,119.139,23964.0,1982763,2021-05-31T11:57:49.280Z,11,14.7,1,25.0,26.0,18.634
8193,3.2,NR-316:1,30850,24000.0,124.4,24000.0,2002154,2021-05-31T12:01:03.194Z,1,14.35,1,36.0,42.0,13.933
8194,1.5,NR-316:2,30851,24000.0,124.099,24015.0,2002184,2021-05-31T12:01:03.494Z,11,14.35,1,29.0,39.0,13.041
8195,1.7,NR-317:1,30852,24000.0,104.199,24000.0,2010032,2021-05-31T12:02:21.976Z,1,10.85,1,37.0,42.0,12.97
8196,1.1,NR-317:2,30853,24000.0,104.22,23991.0,2010062,2021-05-31T12:02:22.276Z,11,10.85,1,29.0,38.0,13.091
8197,1.3,NR-303:2,30855,22000.0,115.519,22028.0,2018875,2021-05-31T12:03:50.407Z,11,13.795,1,29.0,36.0,13.041
8198,1.6,NR-303:1,30854,22000.0,115.5,22033.0,2018859,2021-05-31T12:03:50.247Z,1,13.795,1,38.0,41.0,12.574
8199,,,30954,0.0,,0.0,9396307,2021-06-01T08:33:26.146Z,,,1,0.0,0.0,7.461
8200,2.3,NR-304:2,30856,24000.0,119.139,23982.0,2036034,2021-05-31T12:06:42.001Z,11,14.7,1,28.0,34.0,18.542
8201,4.5,NR-304:1,30857,24000.0,119.01,23982.0,2039807,2021-05-31T12:07:19.732Z,1,14.7,1,37.0,37.0,19.477
8202,2.2,NR-304:2,30858,24000.0,119.139,23970.0,2039823,2021-05-31T12:07:19.892Z,11,14.7,1,28.0,34.0,18.45
8203,2.9,NR-316:1,30859,24000.0,124.4,24003.0,2059209,2021-05-31T12:10:33.756Z,1,14.35,1,39.0,46.0,13.671
8204,1.6,NR-316:2,30860,24000.0,124.099,23988.0,2059239,2021-05-31T12:10:34.056Z,11,14.35,1,31.0,42.0,13.699
8205,1.4,NR-317:1,30861,24000.0,104.199,24012.0,2067086,2021-05-31T12:11:52.527Z,1,10.85,1,39.0,45.0,12.156
8206,1.2,NR-317:2,30862,24000.0,104.22,24000.0,2067102,2021-05-31T12:11:52.687Z,11,10.85,1,30.0,40.0,12.999
8207,1.7,NR-303:1,30863,22000.0,115.5,21964.0,2075899,2021-05-31T12:13:20.659Z,1,13.795,1,39.0,43.0,12.432
8208,1.2,NR-303:2,30864,22000.0,115.519,21998.0,2075915,2021-05-31T12:13:20.819Z,11,13.795,1,30.0,38.0,13.091
8209,7.2,NR-304:2,30865,24000.0,119.139,23967.0,2247625,2021-05-31T12:41:57.955Z,11,14.7,1,22.0,22.0,18.04
8210,2.9,NR-304:1,30866,24000.0,119.01,24012.0,2251390,2021-05-31T12:42:35.606Z,1,14.7,1,29.0,26.0,17.707
8211,7.2,NR-304:2,30867,24000.0,119.139,23997.0,2251420,2021-05-31T12:42:35.906Z,11,14.7,1,23.0,24.0,18.486
8212,2.9,NR-316:1,30868,24000.0,124.4,23988.0,2270805,2021-05-31T12:45:49.760Z,1,14.35,1,34.0,40.0,13.246
8213,1.7,NR-316:2,30869,24000.0,124.099,24018.0,2270835,2021-05-31T12:45:50.060Z,11,14.35,1,27.0,36.0,13.735
8214,0.9,NR-317:1,30870,24000.0,104.199,24000.0,2278712,2021-05-31T12:47:08.831Z,1,10.85,1,35.0,40.0,12.22
8215,1.1,NR-317:2,30871,24000.0,104.22,24039.0,2278743,2021-05-31T12:47:09.141Z,11,10.85,1,27.0,35.0,12.921
8216,1.4,NR-303:1,30872,22000.0,115.5,22013.0,2287537,2021-05-31T12:48:37.083Z,1,13.795,1,36.0,40.0,12.737
8217,1.3,NR-303:2,30873,22000.0,115.519,21993.0,2287567,2021-05-31T12:48:37.383Z,11,13.795,1,28.0,35.0,12.878
8218,6.9,NR-304:2,30874,24000.0,119.139,23979.0,2304723,2021-05-31T12:51:28.947Z,11,14.7,1,27.0,33.0,17.183
8219,2.6,NR-304:1,30875,24000.0,119.01,23943.0,2308499,2021-05-31T12:52:06.708Z,1,14.7,1,35.0,36.0,18.96
8220,7.3,NR-304:2,30876,24000.0,119.139,23961.0,2308515,2021-05-31T12:52:06.868Z,11,14.7,1,27.0,33.0,17.431
8221,2.9,NR-316:1,30877,24000.0,124.4,24003.0,2327902,2021-05-31T12:55:20.742Z,1,14.35,1,38.0,46.0,14.202
8222,1.4,NR-316:2,30878,24000.0,124.099,24000.0,2327932,2021-05-31T12:55:21.042Z,11,14.35,1,30.0,41.0,14.372
8223,0.6,NR-317:1,30879,24000.0,104.199,24009.0,2335821,2021-05-31T12:56:39.933Z,1,10.85,1,38.0,44.0,13.289
8224,1.3,NR-317:2,30880,24000.0,104.22,24012.0,2335851,2021-05-31T12:56:40.233Z,11,10.85,1,30.0,39.0,13.041
8225,0.9,NR-303:1,30881,22000.0,115.5,22028.0,2344615,2021-05-31T12:58:07.875Z,1,13.795,1,39.0,43.0,12.666
8226,1.1,NR-303:2,30882,22000.0,115.519,22010.0,2344645,2021-05-31T12:58:08.175Z,11,13.795,1,30.0,38.0,13.062
8227,1.9,NR-304:2,30883,24000.0,119.139,23985.0,2361802,2021-05-31T13:00:59.749Z,11,14.7,1,29.0,34.0,18.068
8228,1.6,NR-304:1,30884,24000.0,119.01,23970.0,2365562,2021-05-31T13:01:37.349Z,1,14.7,1,37.0,38.0,18.74
8229,1.8,NR-304:2,30885,24000.0,119.139,23979.0,2365592,2021-05-31T13:01:37.649Z,11,14.7,1,28.0,35.0,18.068
8230,2.9,NR-316:1,30886,24000.0,124.4,24006.0,2384995,2021-05-31T13:04:51.683Z,1,14.35,1,40.0,47.0,12.737
8231,1.8,NR-316:2,30887,24000.0,124.099,24003.0,2385011,2021-05-31T13:04:51.843Z,11,14.35,1,31.0,44.0,13.933
8232,0.7,NR-317:1,30888,24000.0,104.199,23991.0,2392895,2021-05-31T13:06:10.685Z,1,10.85,1,40.0,46.0,12.51
8233,1.2,NR-317:2,30889,24000.0,104.22,24021.0,2392925,2021-05-31T13:06:10.985Z,11,10.85,1,31.0,41.0,12.97
8234,0.8,NR-303:1,30890,22000.0,115.5,21962.0,2401695,2021-05-31T13:07:38.687Z,1,13.795,1,40.0,44.0,12.22
8235,1.1,NR-303:2,30891,22000.0,115.519,22010.0,2401711,2021-05-31T13:07:38.847Z,11,13.795,1,30.0,39.0,12.97
8236,1.4,NR-304:2,30892,24000.0,119.139,23964.0,2532576,2021-05-31T13:29:27.524Z,11,14.7,1,23.0,23.0,19.526
8237,3.3,NR-304:1,30893,24000.0,119.01,23934.0,2536337,2021-05-31T13:30:05.135Z,1,14.7,1,29.0,26.0,19.689
8238,1.4,NR-304:2,30894,24000.0,119.139,23973.0,2536367,2021-05-31T13:30:05.435Z,11,14.7,1,23.0,25.0,19.463
8239,3.3,NR-316:1,30895,24000.0,124.4,24009.0,2555756,2021-05-31T13:33:19.329Z,1,14.35,1,35.0,41.0,14.025
8240,1.7,NR-316:2,30896,24000.0,124.099,23994.0,2555786,2021-05-31T13:33:19.629Z,11,14.35,1,28.0,38.0,13.211
8241,0.7,NR-317:1,30897,24000.0,104.199,24018.0,2563628,2021-05-31T13:34:38.051Z,1,10.85,1,36.0,41.0,12.375
8242,1.1,NR-317:2,30898,24000.0,104.22,24030.0,2563658,2021-05-31T13:34:38.350Z,11,10.85,1,28.0,36.0,12.878
8243,1.0,NR-303:1,30899,22000.0,115.5,21988.0,2572461,2021-05-31T13:36:06.382Z,1,13.795,1,37.0,40.0,12.666
8244,1.3,NR-303:2,30900,22000.0,115.519,22010.0,2572491,2021-05-31T13:36:06.682Z,11,13.795,1,28.0,36.0,13.246
8245,1.5,NR-304:2,30901,24000.0,119.139,23967.0,8259517,2021-06-01T05:23:58.023Z,11,14.7,1,21.0,22.0,18.712
8246,1.7,NR-304:1,30902,24000.0,119.01,23943.0,8263281,2021-06-01T05:24:35.664Z,1,14.7,1,26.0,26.0,18.542
8247,1.5,NR-304:2,30903,24000.0,119.139,23976.0,8263311,2021-06-01T05:24:35.964Z,11,14.7,1,21.0,24.0,19.675
8248,2.4,NR-316:1,30904,24000.0,124.4,23985.0,8282924,2021-06-01T05:27:52.098Z,1,14.35,1,30.0,38.0,13.317
8249,1.7,NR-316:2,30905,24000.0,124.099,24000.0,8282954,2021-06-01T05:27:52.398Z,11,14.35,1,25.0,35.0,14.344
8250,0.9,NR-317:1,30906,24000.0,104.199,24000.0,8290803,2021-06-01T05:29:10.889Z,1,10.85,1,31.0,38.0,12.51
8251,1.1,NR-317:2,30907,24000.0,104.22,23994.0,8290819,2021-06-01T05:29:11.049Z,11,10.85,1,25.0,34.0,13.105
8252,1.1,NR-303:1,30908,22000.0,115.5,21970.0,8299592,2021-06-01T05:30:38.781Z,1,13.795,1,33.0,38.0,12.354
8253,1.2,NR-303:2,30909,22000.0,115.519,22013.0,8299622,2021-06-01T05:30:39.081Z,11,13.795,1,26.0,34.0,13.062
8254,3.1,NR-304:2,30910,24000.0,119.139,23988.0,8366069,2021-06-01T05:41:43.563Z,11,14.7,1,23.0,24.0,19.399
8255,1.3,NR-304:1,30911,24000.0,119.01,23958.0,8369832,2021-06-01T05:42:21.194Z,1,14.7,1,29.0,27.0,18.103
8256,3.4,NR-304:2,30912,24000.0,119.139,23970.0,8369862,2021-06-01T05:42:21.494Z,11,14.7,1,23.0,26.0,19.703
8257,3.0,NR-316:1,30913,24000.0,124.4,24006.0,8389250,2021-06-01T05:45:35.378Z,1,14.35,1,34.0,42.0,13.105
8258,1.7,NR-316:2,30914,24000.0,124.099,24012.0,8389280,2021-06-01T05:45:35.678Z,11,14.35,1,26.0,38.0,14.096
8259,1.0,NR-317:2,30916,24000.0,104.22,24000.0,8397189,2021-06-01T05:46:54.769Z,11,10.85,1,26.0,36.0,12.935
8260,0.9,NR-317:1,30915,24000.0,104.199,23982.0,8397173,2021-06-01T05:46:54.609Z,1,10.85,1,35.0,40.0,13.119
8261,0.9,NR-303:1,30917,22000.0,115.5,21993.0,8405976,2021-06-01T05:48:22.641Z,1,13.795,1,35.0,40.0,12.574
8262,1.3,NR-303:2,30918,22000.0,115.519,22008.0,8406006,2021-06-01T05:48:22.941Z,11,13.795,1,26.0,35.0,12.864
8263,3.8,NR-316:1,30931,24000.0,124.4,24018.0,8535409,2021-06-01T06:09:56.996Z,1,14.35,1,39.0,46.0,13.537
8264,1.6,NR-316:2,30932,24000.0,124.099,24024.0,8535425,2021-06-01T06:09:57.156Z,11,14.35,1,29.0,42.0,13.459
8265,0.9,NR-317:1,30933,24000.0,104.199,23991.0,8550651,2021-06-01T06:12:29.419Z,1,10.85,1,39.0,44.0,12.772
8266,1.2,NR-317:2,30934,24000.0,104.22,23964.0,8550682,2021-06-01T06:12:29.729Z,11,10.85,1,29.0,38.0,13.076
8267,1.3,NR-303:1,30935,22000.0,115.5,21998.0,8567482,2021-06-01T06:15:17.732Z,1,13.795,1,39.0,43.0,12.128
8268,1.2,NR-303:2,30936,22000.0,115.519,22018.0,8567498,2021-06-01T06:15:17.892Z,11,13.795,1,30.0,38.0,12.906
8269,1.3,NR-305,30937,10000.0,84.089,9992.0,8783113,2021-06-01T06:51:14.084Z,11,180.0,1,22.0,22.0,14.45
8270,4.9,NR-304:1,30938,24000.0,119.01,23991.0,9073403,2021-06-01T07:39:37.042Z,1,14.7,1,26.0,25.0,17.933
8271,5.7,NR-304:1,30939,24000.0,119.01,23961.0,9076211,2021-06-01T07:40:05.122Z,1,14.7,1,26.0,26.0,18.273
8272,1.9,NR-304:2,30940,24000.0,119.139,23952.0,9076241,2021-06-01T07:40:05.422Z,11,14.7,1,20.0,21.0,19.123
8273,2.0,NR-304:2,30941,24000.0,119.139,23967.0,9086442,2021-06-01T07:41:47.434Z,11,14.7,1,23.0,31.0,19.215
8274,3.6,NR-316:1,30942,24000.0,124.4,24000.0,9097475,2021-06-01T07:43:37.767Z,1,14.35,1,30.0,31.0,14.238
8275,1.5,NR-316:2,30943,24000.0,124.099,24000.0,9097505,2021-06-01T07:43:38.067Z,11,14.35,1,25.0,37.0,13.289
8276,1.5,NR-316:2,30944,24000.0,124.099,24000.0,9101651,2021-06-01T07:44:19.527Z,11,14.35,1,26.0,36.0,13.303
8277,1.0,NR-317:1,30945,24000.0,104.199,24045.0,9106171,2021-06-01T07:45:04.728Z,1,10.85,1,31.0,32.0,12.46
8278,1.3,NR-317:2,30946,24000.0,104.22,24015.0,9106187,2021-06-01T07:45:04.888Z,11,10.85,1,26.0,35.0,13.119
8279,1.2,NR-317:2,30947,24000.0,104.22,24015.0,9110695,2021-06-01T07:45:49.969Z,11,10.85,1,26.0,35.0,14.344
8280,0.8,NR-303:1,30948,22000.0,115.5,22003.0,9115989,2021-06-01T07:46:42.910Z,1,13.795,1,31.0,32.0,12.645
8281,1.3,NR-303:2,30949,22000.0,115.519,22023.0,9116019,2021-06-01T07:46:43.210Z,11,13.795,1,26.0,35.0,12.892
8282,1.3,NR-303:2,30950,22000.0,115.519,22008.0,9123463,2021-06-01T07:47:57.652Z,11,13.795,1,26.0,34.0,14.726
8283,0.8,NR-305,30951,10000.0,84.089,9993.0,9308769,2021-06-01T08:18:50.749Z,11,180.0,1,22.0,22.0,14.478
8284,0.8,NR-305,30952,10000.0,84.089,9985.0,9329358,2021-06-01T08:22:16.643Z,11,180.0,1,23.0,29.0,14.344
8285,0.8,NR-305,30953,10000.0,84.089,9985.0,9353522,2021-06-01T08:26:18.288Z,11,180.0,1,22.0,28.0,14.5
8286,1.5,NR-304:2,30974,24000.0,119.139,23949.0,9817198,2021-06-01T09:43:35.140Z,11,14.7,1,26.0,35.0,19.583
8287,1.6,NR-316:2,30976,24000.0,124.099,23997.0,9828265,2021-06-01T09:45:25.813Z,11,14.35,1,28.0,40.0,13.013
8288,3.5,NR-316:1,30975,24000.0,124.4,24018.0,9828234,2021-06-01T09:45:25.503Z,1,14.35,1,33.0,34.0,13.317
8289,1.6,NR-316:2,30977,24000.0,124.099,24009.0,9832372,2021-06-01T09:46:06.883Z,11,14.35,1,28.0,39.0,13.303
8290,1.3,NR-317:1,30978,24000.0,104.199,24000.0,9836873,2021-06-01T09:46:51.894Z,1,10.85,1,33.0,34.0,13.303
8291,1.2,NR-317:2,30979,24000.0,104.22,23997.0,9836903,2021-06-01T09:46:52.194Z,11,10.85,1,28.0,38.0,13.317
8292,1.3,NR-317:2,30980,24000.0,104.22,23985.0,9841428,2021-06-01T09:47:37.445Z,11,10.85,1,28.0,38.0,14.464
8293,1.2,NR-303:2,30982,22000.0,115.519,22018.0,9846735,2021-06-01T09:48:30.516Z,11,13.795,1,29.0,38.0,12.97
8294,1.3,NR-303:1,30981,22000.0,115.5,22000.0,9846719,2021-06-01T09:48:30.356Z,1,13.795,1,34.0,34.0,11.795
8295,1.2,NR-303:2,30983,22000.0,115.519,22015.0,9854177,2021-06-01T09:49:44.938Z,11,13.795,1,28.0,37.0,14.584
8296,3.6,NR-304:1,30984,24000.0,119.01,23976.0,9866450,2021-06-01T09:51:47.670Z,1,14.7,1,34.0,32.0,19.923
8297,4.4,NR-304:1,30985,24000.0,119.01,24006.0,9869217,2021-06-01T09:52:15.341Z,1,14.7,1,33.0,33.0,18.542
8298,1.3,NR-304:2,30986,24000.0,119.139,23940.0,9869247,2021-06-01T09:52:15.641Z,11,14.7,1,27.0,32.0,18.011
8299,1.4,NR-304:2,30987,24000.0,119.139,23964.0,9879403,2021-06-01T09:53:57.203Z,11,14.7,1,28.0,39.0,19.385
8300,4.9,NR-316:1,30988,24000.0,124.4,23997.0,9890437,2021-06-01T09:55:47.545Z,1,14.35,1,35.0,36.0,13.353
8301,1.6,NR-316:2,30989,24000.0,124.099,24003.0,9890467,2021-06-01T09:55:47.845Z,11,14.35,1,30.0,44.0,13.133
8302,1.6,NR-316:2,30990,24000.0,124.099,23979.0,9894566,2021-06-01T09:56:28.836Z,11,14.35,1,30.0,42.0,13.869
8303,1.3,NR-317:1,30991,24000.0,104.199,24018.0,9899121,2021-06-01T09:57:14.387Z,1,10.85,1,35.0,36.0,12.666
8304,1.2,NR-317:2,30992,24000.0,104.22,24012.0,9899137,2021-06-01T09:57:14.547Z,11,10.85,1,30.0,41.0,13.303
8305,1.2,NR-317:2,30993,24000.0,104.22,24039.0,9903633,2021-06-01T09:57:59.508Z,11,10.85,1,29.0,40.0,14.372
8306,1.5,NR-303:1,30994,22000.0,115.5,22002.0,9908926,2021-06-01T09:58:52.439Z,1,13.795,1,35.0,36.0,12.843
8307,1.3,NR-303:2,30995,22000.0,115.519,21998.0,9908956,2021-06-01T09:58:52.739Z,11,13.795,1,29.0,39.0,12.864
8308,1.3,NR-303:2,30996,22000.0,115.519,22000.0,9916330,2021-06-01T10:00:06.480Z,11,13.795,1,29.0,38.0,14.556
8309,4.4,NR-304:1,30997,24000.0,119.01,23961.0,10221930,2021-06-01T10:51:02.542Z,1,14.7,1,27.0,25.0,18.74
8310,5.3,NR-304:1,30998,24000.0,119.01,23946.0,10224699,2021-06-01T10:51:30.233Z,1,14.7,1,27.0,26.0,19.066
8311,1.3,NR-304:2,30999,24000.0,119.139,23967.0,10224729,2021-06-01T10:51:30.533Z,11,14.7,1,21.0,21.0,20.015
8312,1.5,NR-304:2,31000,24000.0,119.139,23973.0,10234866,2021-06-01T10:53:11.905Z,11,14.7,1,24.0,31.0,19.753
8313,3.8,NR-316:1,31001,24000.0,124.4,24015.0,10245912,2021-06-01T10:55:02.367Z,1,14.35,1,31.0,32.0,12.999
8314,1.7,NR-316:2,31002,24000.0,124.099,23985.0,10245928,2021-06-01T10:55:02.527Z,11,14.35,1,26.0,37.0,13.643
8315,1.7,NR-316:2,31003,24000.0,124.099,23988.0,10250028,2021-06-01T10:55:43.528Z,11,14.35,1,26.0,37.0,13.827
8316,1.3,NR-317:1,31004,24000.0,104.199,24021.0,10254531,2021-06-01T10:56:28.559Z,1,10.85,1,32.0,32.0,13.657
8317,1.2,NR-317:2,31005,24000.0,104.22,24000.0,10254561,2021-06-01T10:56:28.859Z,11,10.85,1,27.0,36.0,13.409
8318,1.2,NR-317:2,31006,24000.0,104.22,24000.0,10259059,2021-06-01T10:57:13.840Z,11,10.85,1,27.0,36.0,14.662
8319,1.3,NR-303:1,31007,22000.0,115.5,21977.0,10264350,2021-06-01T10:58:06.751Z,1,13.795,1,33.0,33.0,13.091
8320,1.3,NR-303:2,31008,22000.0,115.519,22023.0,10264380,2021-06-01T10:58:07.051Z,11,13.795,1,27.0,35.0,13.197
8321,1.3,NR-303:2,31009,22000.0,115.519,21993.0,10271754,2021-06-01T10:59:20.793Z,11,13.795,1,27.0,35.0,14.436
8322,3.7,NR-304:1,31010,24000.0,119.01,23952.0,10291769,2021-06-01T11:02:40.947Z,1,14.7,1,32.0,30.0,19.066
8323,5.0,NR-304:1,31011,24000.0,119.01,23943.0,10294536,2021-06-01T11:03:08.617Z,1,14.7,1,32.0,31.0,18.634
8324,2.0,NR-304:2,31012,24000.0,119.139,23982.0,10294566,2021-06-01T11:03:08.917Z,11,14.7,1,26.0,28.0,18.273
8325,2.1,NR-304:2,31013,24000.0,119.139,23955.0,10304704,2021-06-01T11:04:50.299Z,11,14.7,1,27.0,37.0,19.172
8326,5.2,NR-316:1,31014,24000.0,124.4,23979.0,10315752,2021-06-01T11:06:40.782Z,1,14.35,1,34.0,35.0,13.827
8327,1.5,NR-316:2,31015,24000.0,124.099,24009.0,10315768,2021-06-01T11:06:40.942Z,11,14.35,1,29.0,41.0,14.16
8328,1.4,NR-316:2,31016,24000.0,124.099,23997.0,10319869,2021-06-01T11:07:21.952Z,11,14.35,1,29.0,40.0,13.565
8329,1.0,NR-317:1,31017,24000.0,104.199,23991.0,10324368,2021-06-01T11:08:06.943Z,1,10.85,1,34.0,35.0,12.574
8330,1.2,NR-317:2,31018,24000.0,104.22,24033.0,10324398,2021-06-01T11:08:07.243Z,11,10.85,1,28.0,38.0,13.353
8331,1.2,NR-317:2,31019,24000.0,104.22,23985.0,10328897,2021-06-01T11:08:52.234Z,11,10.85,1,28.0,38.0,14.648
8332,1.3,NR-303:1,31020,22000.0,115.5,22018.0,10334191,2021-06-01T11:09:45.175Z,1,13.795,1,34.0,34.0,12.326
8333,1.3,NR-303:2,31021,22000.0,115.519,22008.0,10334221,2021-06-01T11:09:45.475Z,11,13.795,1,29.0,37.0,13.133
8334,1.3,NR-303:2,31022,22000.0,115.519,22018.0,10341594,2021-06-01T11:10:59.207Z,11,13.795,1,29.0,37.0,14.407
8335,4.7,NR-304:1,31023,24000.0,119.01,23979.0,10353183,2021-06-01T11:12:55.099Z,1,14.7,1,35.0,33.0,19.215
8336,5.3,NR-304:1,31024,24000.0,119.01,23976.0,10355949,2021-06-01T11:13:22.760Z,1,14.7,1,34.0,34.0,19.158
8337,1.2,NR-304:2,31025,24000.0,119.139,23946.0,10355979,2021-06-01T11:13:23.060Z,11,14.7,1,28.0,34.0,19.187
8338,2.0,NR-304:2,31026,24000.0,119.139,23940.0,10366117,2021-06-01T11:15:04.442Z,11,14.7,1,29.0,39.0,18.988
8339,4.4,NR-316:1,31027,24000.0,124.4,24012.0,10377149,2021-06-01T11:16:54.764Z,1,14.35,1,35.0,36.0,14.131
8340,1.4,NR-316:2,31028,24000.0,124.099,23979.0,10377179,2021-06-01T11:16:55.064Z,11,14.35,1,30.0,44.0,13.99
8341,1.4,NR-316:2,31029,24000.0,124.099,23991.0,10381320,2021-06-01T11:17:36.475Z,11,14.35,1,30.0,42.0,13.027
8342,1.0,NR-317:1,31030,24000.0,104.199,23997.0,10385831,2021-06-01T11:18:21.586Z,1,10.85,1,35.0,35.0,13.211
8343,1.2,NR-317:2,31031,24000.0,104.22,24024.0,10385847,2021-06-01T11:18:21.746Z,11,10.85,1,30.0,41.0,13.133
8344,1.3,NR-317:2,31032,24000.0,104.22,23994.0,10390384,2021-06-01T11:19:07.117Z,11,10.85,1,30.0,40.0,12.935
8345,1.3,NR-303:2,31034,22000.0,115.519,22010.0,10395704,2021-06-01T11:20:00.318Z,11,13.795,1,30.0,39.0,12.602
8346,1.3,NR-303:1,31033,22000.0,115.5,21993.0,10395674,2021-06-01T11:20:00.018Z,1,13.795,1,36.0,36.0,12.007
8347,1.4,NR-303:2,31035,22000.0,115.519,21993.0,10403079,2021-06-01T11:21:14.069Z,11,13.795,1,29.0,39.0,14.478
