,ist_acc,DIAM,statorCelsius,CurrentPeak,UTE,numTP,statoRot,@timestamp,spindleRpm,idChiave,rpmSetPoint,LUNG,VibromPeak,bearingsCelsius
5415,710095,47.79,35.0,20.247,CONO_45,1,1,2021-10-13T11:33:20.345Z,13988.0,7303,14000.0,131.0,0.7,28.0
5416,890220,47.79,27.0,20.315,CONO_45,1,1,2021-10-13T12:03:21.629Z,13938.0,7304,14000.0,131.0,0.5,27.0
5417,2029418,20.0,25.0,20.212,CANDELA_20,1,1,2021-10-13T15:13:13.827Z,15929.0,7305,16000.0,187.1,0.8,25.0
5418,362599,16.0,22.0,20.281,CANDELA_16_H100,1,1,2021-10-14T06:21:37.043Z,16955.0,7306,17000.0,188.3,0.7,20.0
5419,379799,16.0,22.0,20.382,CANDELA_16_H100,1,1,2021-10-14T06:24:29.045Z,16976.0,7307,17000.0,188.3,0.9,22.0
5420,393295,300.0,28.0,20.434,FRESA300,1,1,2021-10-14T06:26:44.007Z,5409.0,7308,5500.0,58.5,2.8,22.0
5421,1099544,20.0,27.0,20.162,CANDELA_20,1,1,2021-10-14T08:24:26.612Z,15949.0,7309,16000.0,187.1,0.7,25.0
5422,2244884,20.0,25.0,20.162,CANDELA_20,1,1,2021-10-14T11:35:20.216Z,15964.0,7310,16000.0,187.1,0.4,25.0
5423,2257850,16.0,32.0,20.298,CANDELA_16,1,1,2021-10-14T11:37:29.878Z,15948.0,7311,16000.0,145.32,1.5,25.0
5424,2286408,20.0,27.0,20.264,CANDELA_20,1,1,2021-10-14T11:42:15.464Z,15974.0,7312,16000.0,187.1,1.2,25.0
5425,2299241,16.0,32.0,20.247,CANDELA_16,1,1,2021-10-14T11:44:23.796Z,15980.0,7313,16000.0,145.32,1.6,27.0
5426,2659299,20.0,25.0,20.349,CANDELA_20,1,1,2021-10-14T12:44:24.441Z,15983.0,7314,16000.0,187.1,1.3,24.0
5427,3037286,16.0,35.0,4.777,CANDELA_16,1,1,2021-10-14T13:47:24.380Z,15971.0,7315,16000.0,145.32,1.3,29.0
5428,3036995,16.0,35.0,20.298,CANDELA_16,1,1,2021-10-14T13:47:21.470Z,9913.0,7315,10000.0,145.32,0.5,29.0
5429,3040369,16.0,34.0,1.394,CANDELA_16,1,1,2021-10-14T13:47:55.211Z,16018.0,7315,16000.0,145.32,0.8,28.0
5430,3043677,16.0,33.0,0.68,CANDELA_16,1,1,2021-10-14T13:48:28.291Z,16012.0,7315,16000.0,145.32,0.8,28.0
5431,3046990,16.0,33.0,1.037,CANDELA_16,1,1,2021-10-14T13:49:01.422Z,16012.0,7315,16000.0,145.32,0.8,28.0
5432,3050149,16.0,33.0,1.224,CANDELA_16,1,1,2021-10-14T13:49:33.012Z,16012.0,7315,16000.0,145.32,0.8,28.0
5433,3081888,20.0,35.0,20.315,CANDELA_20,1,1,2021-10-14T13:54:50.408Z,15947.0,7316,16000.0,187.1,1.5,28.0
5434,3472016,20.0,25.0,20.298,CANDELA_20,1,1,2021-10-14T14:59:51.760Z,16000.0,7317,16000.0,187.1,1.4,25.0
5435,3959684,16.0,35.0,20.349,CANDELA_16,1,1,2021-10-14T16:21:08.531Z,15955.0,7318,16000.0,145.32,1.8,29.0
5436,4032010,20.0,35.0,20.23,CANDELA_20,1,1,2021-10-14T16:33:11.804Z,15907.0,7319,16000.0,187.1,0.5,29.0
5437,251613,20.0,20.0,20.145,CANDELA_20,1,1,2021-10-15T06:25:02.213Z,15960.0,7320,16000.0,187.1,0.9,20.0
5438,847113,16.0,27.0,20.247,CANDELA_16,1,1,2021-10-15T08:04:17.316Z,9940.0,7321,10000.0,145.32,0.5,27.0
5439,847404,16.0,27.0,4.845,CANDELA_16,1,1,2021-10-15T08:04:20.226Z,15968.0,7321,16000.0,145.32,1.5,27.0
5440,850488,16.0,28.0,0.714,CANDELA_16,1,1,2021-10-15T08:04:51.067Z,16017.0,7321,16000.0,145.32,1.1,27.0
5441,853798,16.0,30.0,0.629,CANDELA_16,1,1,2021-10-15T08:05:24.167Z,16015.0,7321,16000.0,145.32,1.1,27.0
5442,857103,16.0,30.0,0.578,CANDELA_16,1,1,2021-10-15T08:05:57.218Z,16022.0,7321,16000.0,145.32,1.0,27.0
5443,860263,16.0,30.0,0.986,CANDELA_16,1,1,2021-10-15T08:06:28.818Z,16023.0,7321,16000.0,145.32,1.1,27.0
5444,919472,47.79,35.0,20.332,CONO_45,1,1,2021-10-15T08:16:20.920Z,13988.0,7322,14000.0,131.0,0.6,27.0
5445,1039225,20.0,32.0,20.264,CANDELA_20,1,1,2021-10-15T08:36:18.472Z,15972.0,7323,16000.0,187.1,0.8,27.0
5446,1373727,20.0,27.0,20.212,CANDELA_20,1,1,2021-10-15T09:32:03.557Z,15993.0,7324,16000.0,187.1,0.9,25.0
5447,1958920,16.0,35.0,20.298,CANDELA_16,1,1,2021-10-15T11:09:35.601Z,15934.0,7325,16000.0,145.32,1.5,29.0
5448,1993460,16.0,33.0,4.726,CANDELA_16,1,1,2021-10-15T11:15:21.008Z,9988.0,7325,10000.0,145.32,1.3,28.0
5449,1994096,16.0,33.0,5.032,CANDELA_16,1,1,2021-10-15T11:15:27.368Z,15960.0,7325,16000.0,145.32,1.6,28.0
5450,1997180,16.0,33.0,0.646,CANDELA_16,1,1,2021-10-15T11:15:58.209Z,16009.0,7325,16000.0,145.32,1.1,28.0
5451,2000489,16.0,33.0,1.445,CANDELA_16,1,1,2021-10-15T11:16:31.300Z,16011.0,7325,16000.0,145.32,1.1,28.0
5452,2006955,16.0,34.0,1.377,CANDELA_16,1,1,2021-10-15T11:17:35.961Z,16013.0,7325,16000.0,145.32,1.2,28.0
5453,2003801,16.0,33.0,0.748,CANDELA_16,1,1,2021-10-15T11:17:04.420Z,16014.0,7325,16000.0,145.32,1.1,28.0
5454,2031230,47.79,35.0,20.298,CONO_45,1,1,2021-10-15T11:21:38.716Z,13961.0,7326,14000.0,131.0,0.6,28.0
5455,2222848,20.0,34.0,20.298,CANDELA_20,1,1,2021-10-15T11:53:34.934Z,15946.0,7327,16000.0,187.1,1.4,28.0
5456,2583473,20.0,27.0,20.162,CANDELA_20,1,1,2021-10-15T12:53:41.256Z,15917.0,7328,16000.0,187.1,0.8,27.0
5457,3045024,16.0,35.0,20.281,CANDELA_16,1,1,2021-10-15T14:10:36.860Z,15959.0,7329,16000.0,145.32,1.1,30.0
5458,3079554,16.0,34.0,4.692,CANDELA_16,1,1,2021-10-15T14:16:22.167Z,10062.0,7329,10000.0,145.32,0.9,29.0
5459,3080207,16.0,34.0,5.1,CANDELA_16,1,1,2021-10-15T14:16:28.697Z,15975.0,7329,16000.0,145.32,1.4,29.0
5460,3083284,16.0,33.0,0.731,CANDELA_16,1,1,2021-10-15T14:16:59.467Z,16013.0,7329,16000.0,145.32,0.8,28.0
5461,3089901,16.0,33.0,0.833,CANDELA_16,1,1,2021-10-15T14:18:05.639Z,16013.0,7329,16000.0,145.32,0.8,28.0
5462,3086593,16.0,33.0,0.476,CANDELA_16,1,1,2021-10-15T14:17:32.558Z,16007.0,7329,16000.0,145.32,0.8,28.0
5463,3093064,16.0,33.0,1.071,CANDELA_16,1,1,2021-10-15T14:18:37.269Z,16020.0,7329,16000.0,145.32,0.9,28.0
5464,3104548,47.79,35.0,20.298,CONO_45,1,1,2021-10-15T14:20:32.112Z,13987.0,7330,14000.0,131.0,0.6,28.0
5465,3191700,20.0,33.0,20.298,CANDELA_20,1,1,2021-10-15T14:35:03.649Z,15970.0,7331,16000.0,187.1,0.3,28.0
5466,2398408,,0.0,12.15,,,1,2021-10-27T15:12:38.168Z,0.0,7548,0.0,,,0.0
5467,2712323,,0.0,12.187,,,1,2021-10-27T16:04:57.375Z,0.0,7563,0.0,,,0.0
5468,3502270,20.0,27.0,20.212,CANDELA_20,1,1,2021-10-15T15:26:49.412Z,15955.0,7332,16000.0,187.1,0.5,27.0
5469,3751536,16.0,35.0,20.247,CANDELA_16,1,1,2021-10-15T16:08:22.123Z,15989.0,7333,16000.0,145.32,1.4,29.0
5470,3793812,47.79,35.0,20.212,CONO_45,1,1,2021-10-15T16:15:24.891Z,13917.0,7334,14000.0,131.0,1.5,28.0
5471,3873247,20.0,32.0,20.298,CANDELA_20,1,1,2021-10-15T16:28:39.257Z,15974.0,7335,16000.0,187.1,0.4,27.0
5472,53844,20.0,17.0,20.162,CANDELA_20,1,1,2021-10-16T07:16:22.167Z,15962.0,7336,16000.0,187.1,0.6,17.0
5473,352094,16.0,35.0,20.195,CANDELA_16,1,1,2021-10-16T08:06:04.710Z,15932.0,7337,16000.0,145.32,0.9,29.0
5474,398033,47.79,34.0,20.212,CONO_45,1,1,2021-10-16T08:13:44.108Z,13990.0,7338,14000.0,131.0,1.3,27.0
5475,521685,20.0,33.0,20.298,CANDELA_20,1,1,2021-10-16T08:34:20.649Z,15976.0,7339,16000.0,187.1,1.0,27.0
5476,886474,20.0,27.0,20.298,CANDELA_20,1,1,2021-10-16T09:35:08.606Z,15923.0,7340,16000.0,187.1,0.9,25.0
5477,1042022,16.0,35.0,20.298,CANDELA_16,1,1,2021-10-16T10:01:04.116Z,15902.0,7341,16000.0,145.32,1.5,28.0
5478,1066042,20.0,35.0,20.212,CANDELA_20,1,1,2021-10-16T10:05:04.321Z,15926.0,7342,16000.0,187.1,1.1,28.0
5479,1010420,300.0,24.0,20.315,FRESA300,1,1,2021-10-18T08:24:28.062Z,5444.0,7343,5500.0,58.5,3.1,24.0
5480,1022560,10.0,28.0,20.247,FORA_10,1,1,2021-10-18T08:26:29.464Z,15992.0,7344,16000.0,143.5,1.7,24.0
5481,1041870,100.0,30.0,20.315,PORTA_INT_3,1,1,2021-10-18T08:29:42.568Z,6874.0,7345,7000.0,86.0,0.5,25.0
5482,1052779,80.0,30.0,20.4,FRESA_BATTUTA,1,1,2021-10-18T08:31:31.660Z,7920.0,7346,8000.0,156.0,1.1,24.0
5483,1079170,38.0,27.0,20.264,DOPPIO_RAGGIO,1,1,2021-10-18T08:35:55.574Z,9979.0,7347,10000.0,165.699,0.3,25.0
5484,1163600,300.0,27.0,20.655,FRESA300,1,1,2021-10-18T08:49:59.890Z,5390.0,7348,5500.0,58.5,2.8,25.0
5485,1175530,10.0,28.0,20.212,FORA_10,1,1,2021-10-18T08:51:59.192Z,15931.0,7349,16000.0,143.5,1.5,24.0
5486,1192677,100.0,30.0,20.145,PORTA_INT_3,1,1,2021-10-18T08:54:50.665Z,6926.0,7350,7000.0,86.05,0.4,25.0
5487,1204202,80.0,30.0,20.365,FRESA_BATTUTA,1,1,2021-10-18T08:56:45.917Z,7965.0,7351,8000.0,156.0,1.0,24.0
5488,1270485,80.0,27.0,20.332,FRESA_BATTUTA,1,1,2021-10-18T09:07:48.760Z,7970.0,7352,8000.0,156.0,1.1,25.0
5489,1276200,38.0,29.0,20.212,DOPPIO_RAGGIO,1,1,2021-10-18T09:08:45.911Z,9965.0,7353,10000.0,165.699,0.3,25.0
5490,1358337,300.0,25.0,20.587,FRESA300,1,1,2021-10-18T09:22:27.296Z,5454.0,7354,5500.0,58.5,2.9,24.0
5491,1370236,10.0,29.0,20.212,FORA_10,1,1,2021-10-18T09:24:26.289Z,15913.0,7355,16000.0,143.5,1.5,24.0
5492,1390832,100.0,32.0,20.382,PORTA_INT_3,1,1,2021-10-18T09:27:52.253Z,6983.0,7356,7000.0,86.05,0.6,25.0
5493,1402160,80.0,32.0,20.247,FRESA_BATTUTA,1,1,2021-10-18T09:29:45.535Z,7901.0,7357,8000.0,156.0,1.1,25.0
5494,1426148,38.0,32.0,20.247,DOPPIO_RAGGIO,1,1,2021-10-18T09:33:45.419Z,9973.0,7358,10000.0,165.699,0.3,25.0
5495,1472852,300.0,25.0,20.212,FRESA300,1,1,2021-10-18T09:41:32.468Z,5476.0,7359,5500.0,58.5,2.8,24.0
5496,1485088,10.0,29.0,20.502,FORA_10,1,1,2021-10-18T09:43:34.831Z,15985.0,7360,16000.0,143.5,1.4,24.0
5497,1502571,100.0,32.0,20.434,PORTA_INT_3,1,1,2021-10-18T09:46:29.664Z,6949.0,7361,7000.0,86.05,0.5,25.0
5498,1514193,80.0,32.0,20.349,FRESA_BATTUTA,1,1,2021-10-18T09:48:25.886Z,7935.0,7362,8000.0,156.0,1.1,25.0
5499,1532237,38.0,32.0,20.247,DOPPIO_RAGGIO,1,1,2021-10-18T09:51:26.330Z,9912.0,7363,10000.0,165.699,0.4,25.0
5500,2046229,300.0,25.0,20.23,FRESA300,1,1,2021-10-18T11:17:06.351Z,5416.0,7364,5500.0,58.5,2.8,24.0
5501,2059036,10.0,28.0,20.264,FORA_10,1,1,2021-10-18T11:19:14.423Z,15901.0,7365,16000.0,143.5,1.8,24.0
5502,2079408,100.0,30.0,20.212,PORTA_INT_3,1,1,2021-10-18T11:22:38.147Z,6903.0,7366,7000.0,86.05,0.6,25.0
5503,2092000,80.0,32.0,20.349,FRESA_BATTUTA,1,1,2021-10-18T11:24:44.070Z,7975.0,7367,8000.0,156.0,1.0,25.0
5504,2110717,38.0,32.0,20.434,DOPPIO_RAGGIO,1,1,2021-10-18T11:27:51.243Z,9964.0,7368,10000.0,165.699,0.4,25.0
5505,2160410,300.0,25.0,20.485,FRESA300,1,1,2021-10-18T11:36:08.183Z,5363.0,7369,5500.0,58.5,2.6,25.0
5506,2173350,10.0,29.0,20.212,FORA_10,1,1,2021-10-18T11:38:17.586Z,15924.0,7370,16000.0,143.5,1.8,25.0
5507,2192924,100.0,32.0,20.247,PORTA_INT_3,1,1,2021-10-18T11:41:33.329Z,7006.0,7371,7000.0,86.05,0.5,27.0
5508,2205784,80.0,32.0,20.417,FRESA_BATTUTA,1,1,2021-10-18T11:43:41.932Z,7929.0,7372,8000.0,156.0,1.2,25.0
5509,2220320,38.0,32.0,20.332,DOPPIO_RAGGIO,1,1,2021-10-18T11:46:07.295Z,9977.0,7373,10000.0,165.699,0.3,27.0
5510,2419066,300.0,25.0,20.315,FRESA300,1,1,2021-10-18T12:19:14.794Z,5484.0,7374,5500.0,58.5,2.4,25.0
5511,2435709,10.0,29.0,20.281,FORA_10,1,1,2021-10-18T12:22:01.228Z,15970.0,7375,16000.0,143.5,2.3,25.0
5512,2458558,110.0,33.0,20.417,PORTA_INT_4,1,1,2021-10-18T12:25:49.722Z,6914.0,7376,7000.0,94.0,0.7,27.0
5513,2492636,100.0,29.0,20.315,PORTA_INT_3,1,1,2021-10-18T12:31:30.509Z,6914.0,7377,7000.0,86.05,0.5,25.0
5514,2514140,80.0,30.0,20.247,FRESA_BATTUTA,1,1,2021-10-18T12:35:05.553Z,7977.0,7378,8000.0,156.0,1.3,25.0
5515,2525422,38.0,30.0,20.179,DOPPIO_RAGGIO,1,1,2021-10-18T12:36:58.376Z,9939.0,7379,10000.0,165.699,0.3,25.0
5516,2702598,300.0,27.0,20.451,FRESA300,1,1,2021-10-18T13:06:30.171Z,5434.0,7380,5500.0,58.5,2.4,25.0
5517,2713688,10.0,27.0,20.145,FORA_10,1,1,2021-10-18T13:08:21.073Z,15993.0,7381,16000.0,143.5,1.9,25.0
5518,2725833,110.0,30.0,20.468,PORTA_INT_4,1,1,2021-10-18T13:10:22.526Z,6950.0,7382,7000.0,94.0,0.8,25.0
5519,2744152,100.0,30.0,20.349,PORTA_INT_3,1,1,2021-10-18T13:13:25.720Z,6959.0,7383,7000.0,86.05,0.6,25.0
5520,2809857,300.0,25.0,20.247,FRESA300,1,1,2021-10-18T13:24:22.783Z,5401.0,7384,5500.0,58.5,2.4,25.0
5521,2821449,10.0,28.0,20.349,FORA_10,1,1,2021-10-18T13:26:18.705Z,15936.0,7385,16000.0,143.5,2.0,24.0
5522,2833255,110.0,30.0,20.264,PORTA_INT_4,1,1,2021-10-18T13:28:16.768Z,6948.0,7386,7000.0,94.0,0.7,25.0
5523,2860524,100.0,30.0,20.315,PORTA_INT_3,1,1,2021-10-18T13:32:49.463Z,6970.0,7387,7000.0,86.05,0.4,25.0
5524,2873513,80.0,30.0,20.247,FRESA_BATTUTA,1,1,2021-10-18T13:34:59.356Z,7970.0,7388,8000.0,156.0,1.2,25.0
5525,2886929,38.0,30.0,20.212,DOPPIO_RAGGIO,1,1,2021-10-18T13:37:13.518Z,9977.0,7389,10000.0,165.699,0.4,25.0
5526,2925718,300.0,25.0,20.382,FRESA300,1,1,2021-10-18T13:43:41.416Z,5473.0,7390,5500.0,58.5,2.5,25.0
5527,2933788,10.0,29.0,20.212,FORA_10,1,1,2021-10-18T13:45:02.118Z,15959.0,7391,16000.0,143.5,2.1,25.0
5528,2944017,110.0,32.0,20.468,PORTA_INT_4,1,1,2021-10-18T13:46:44.410Z,6969.0,7392,7000.0,94.0,0.5,25.0
5529,2987212,110.0,27.0,20.111,PORTA_INT_4,1,1,2021-10-18T13:53:56.369Z,6951.0,7393,7000.0,94.0,0.4,25.0
5530,3001346,100.0,29.0,20.451,PORTA_INT_3,1,1,2021-10-18T13:56:17.712Z,6992.0,7394,7000.0,86.05,0.3,25.0
5531,3008352,80.0,29.0,20.315,FRESA_BATTUTA,1,1,2021-10-18T13:57:27.773Z,7976.0,7395,8000.0,156.0,2.3,25.0
5532,3018944,38.0,30.0,20.212,DOPPIO_RAGGIO,1,1,2021-10-18T13:59:13.695Z,9947.0,7396,10000.0,165.699,0.4,25.0
5533,3036029,300.0,27.0,20.349,FRESA300,1,1,2021-10-18T14:02:04.549Z,5427.0,7397,5500.0,58.5,2.9,25.0
5534,3042841,10.0,29.0,20.315,FORA_10,1,1,2021-10-18T14:03:12.670Z,16007.0,7398,16000.0,143.5,1.6,25.0
5535,3049778,110.0,30.0,20.382,PORTA_INT_4,1,1,2021-10-18T14:04:22.041Z,6986.0,7399,7000.0,94.0,0.7,25.0
5536,3062057,80.0,32.0,20.451,FRESA_BATTUTA,1,1,2021-10-18T14:06:24.834Z,7931.0,7400,8000.0,156.0,0.8,25.0
5537,3067264,38.0,32.0,20.349,DOPPIO_RAGGIO,1,1,2021-10-18T14:07:16.905Z,9967.0,7401,10000.0,165.699,0.4,25.0
5538,3128239,300.0,25.0,20.315,FRESA300,1,1,2021-10-18T14:17:26.667Z,5431.0,7402,5500.0,58.5,2.5,25.0
5539,3137872,10.0,28.0,20.23,FORA_10,1,1,2021-10-18T14:19:02.999Z,15994.0,7403,16000.0,143.5,1.3,25.0
5540,3151139,110.0,32.0,20.281,PORTA_INT_4,1,1,2021-10-18T14:21:15.672Z,6977.0,7404,7000.0,94.0,0.6,27.0
5541,3182241,100.0,30.0,20.417,PORTA_INT_3,1,1,2021-10-18T14:26:26.698Z,6882.0,7405,7000.0,86.05,0.4,25.0
5542,3189717,80.0,30.0,20.502,FRESA_BATTUTA,1,1,2021-10-18T14:27:41.460Z,7985.0,7406,8000.0,156.0,1.2,25.0
5543,3199798,38.0,30.0,20.212,DOPPIO_RAGGIO,1,1,2021-10-18T14:29:22.272Z,9960.0,7407,10000.0,165.699,0.4,25.0
5544,3223670,300.0,27.0,20.247,FRESA300,1,1,2021-10-18T14:33:20.997Z,5390.0,7408,5500.0,58.5,2.6,25.0
5545,3233253,10.0,29.0,20.162,FORA_10,1,1,2021-10-18T14:34:56.829Z,15979.0,7409,16000.0,143.5,1.6,25.0
5546,3245629,110.0,32.0,20.417,PORTA_INT_4,1,1,2021-10-18T14:37:00.591Z,6898.0,7410,7000.0,94.0,0.5,27.0
5547,3282464,100.0,30.0,20.212,PORTA_INT_3,1,1,2021-10-18T14:43:08.949Z,6912.0,7411,7000.0,86.05,0.3,25.0
5548,3284955,100.0,30.0,4.267,PORTA_INT_3,1,1,2021-10-18T14:43:33.859Z,6785.0,7411,7000.0,86.05,0.3,25.0
5549,3284997,100.0,30.0,6.154,PORTA_INT_3,1,1,2021-10-18T14:43:34.279Z,6642.0,7411,7000.0,86.05,0.2,25.0
5550,3285113,100.0,30.0,6.154,PORTA_INT_3,1,1,2021-10-18T14:43:35.439Z,6920.0,7411,7000.0,86.05,0.3,25.0
5551,3285224,100.0,30.0,5.321,PORTA_INT_3,1,1,2021-10-18T14:43:36.549Z,7003.0,7411,7000.0,86.05,0.3,25.0
5552,3284192,100.0,30.0,6.205,PORTA_INT_3,1,1,2021-10-18T14:43:26.229Z,6985.0,7411,7000.0,86.05,1.0,25.0
5553,3284816,100.0,30.0,3.519,PORTA_INT_3,1,1,2021-10-18T14:43:32.469Z,6929.0,7411,7000.0,86.05,0.3,25.0
5554,3284893,100.0,30.0,4.114,PORTA_INT_3,1,1,2021-10-18T14:43:33.239Z,6852.0,7411,7000.0,86.05,0.3,25.0
5555,3288932,80.0,30.0,20.212,FRESA_BATTUTA,1,1,2021-10-18T14:44:13.630Z,7975.0,7412,8000.0,156.0,2.4,25.0
5556,3298837,38.0,30.0,20.23,DOPPIO_RAGGIO,1,1,2021-10-18T14:45:52.682Z,9968.0,7413,10000.0,165.699,0.4,25.0
5557,3315888,300.0,27.0,20.281,FRESA300,1,1,2021-10-18T14:48:43.196Z,5477.0,7414,5500.0,58.5,2.5,25.0
5558,3323842,10.0,30.0,20.162,FORA_10,1,1,2021-10-18T14:50:02.737Z,15942.0,7415,16000.0,143.5,2.2,25.0
5559,3336921,110.0,32.0,20.621,PORTA_INT_4,1,1,2021-10-18T14:52:13.530Z,6945.0,7416,7000.0,94.0,0.4,27.0
5560,3363586,100.0,30.0,20.382,PORTA_INT_3,1,1,2021-10-18T14:56:40.185Z,6957.0,7417,7000.0,86.05,0.3,25.0
5561,3372142,80.0,30.0,20.349,FRESA_BATTUTA,1,1,2021-10-18T14:58:05.747Z,7985.0,7418,8000.0,156.0,1.4,25.0
5562,3380409,38.0,30.0,20.247,DOPPIO_RAGGIO,1,1,2021-10-18T14:59:28.419Z,9836.0,7419,10000.0,165.699,0.4,25.0
5563,3395646,300.0,27.0,20.502,FRESA300,1,1,2021-10-18T15:02:00.792Z,5338.0,7420,5500.0,58.5,2.5,25.0
5564,3406820,10.0,30.0,20.247,FORA_10,1,1,2021-10-18T15:03:52.534Z,15744.0,7421,16000.0,143.5,1.1,25.0
5565,3422811,110.0,32.0,20.382,PORTA_INT_4,1,1,2021-10-18T15:06:32.447Z,6849.0,7422,7000.0,94.0,0.5,27.0
5566,3454282,100.0,30.0,20.23,PORTA_INT_3,1,1,2021-10-18T15:11:47.164Z,6881.0,7423,7000.0,86.05,0.5,25.0
5567,3461329,80.0,30.0,20.298,FRESA_BATTUTA,1,1,2021-10-18T15:12:57.635Z,7769.0,7424,8000.0,156.0,1.8,25.0
5568,3471165,38.0,30.0,20.281,DOPPIO_RAGGIO,1,1,2021-10-18T15:14:35.997Z,9882.0,7425,10000.0,165.699,0.3,25.0
5569,41531,300.0,27.0,20.365,FRESA300,1,1,2021-10-18T15:24:46.514Z,5447.0,7426,5500.0,58.5,2.6,25.0
5570,50681,10.0,29.0,20.179,FORA_10,1,1,2021-10-18T15:26:18.016Z,15985.0,7427,16000.0,143.5,1.2,25.0
5571,64976,110.0,32.0,20.417,PORTA_INT_4,1,1,2021-10-18T15:28:40.969Z,6924.0,7428,7000.0,94.0,0.4,25.0
5572,88377,100.0,30.0,20.621,PORTA_INT_3,1,1,2021-10-18T15:32:34.983Z,6948.0,7429,7000.0,86.05,0.5,25.0
5573,116610,300.0,27.0,20.365,FRESA300,1,1,2021-10-18T15:37:17.319Z,5484.0,7430,5500.0,58.5,2.4,25.0
5574,124197,10.0,30.0,20.162,FORA_10,1,1,2021-10-18T15:38:33.191Z,15952.0,7431,16000.0,143.5,2.3,25.0
5575,134404,110.0,32.0,20.247,PORTA_INT_4,1,1,2021-10-18T15:40:15.263Z,6992.0,7432,7000.0,94.0,0.4,27.0
5576,160766,100.0,30.0,20.195,PORTA_INT_3,1,1,2021-10-18T15:44:38.888Z,6960.0,7433,7000.0,86.05,0.4,25.0
5577,186066,300.0,27.0,20.434,FRESA300,1,1,2021-10-18T15:48:51.893Z,5434.0,7434,5500.0,58.5,2.2,25.0
5578,195883,10.0,30.0,20.417,FORA_10,1,1,2021-10-18T15:50:30.065Z,15949.0,7435,16000.0,143.5,1.4,25.0
5579,208851,110.0,32.0,20.552,PORTA_INT_4,1,1,2021-10-18T15:52:39.748Z,6851.0,7436,7000.0,94.0,0.5,27.0
5580,237184,100.0,30.0,20.212,PORTA_INT_3,1,1,2021-10-18T15:57:23.084Z,6937.0,7437,7000.0,86.05,0.4,25.0
5581,265349,300.0,27.0,20.247,FRESA300,1,1,2021-10-18T16:02:04.740Z,5444.0,7438,5500.0,58.5,2.4,25.0
5582,273345,10.0,29.0,20.247,FORA_10,1,1,2021-10-18T16:03:24.701Z,15907.0,7439,16000.0,143.5,2.1,25.0
5583,285200,110.0,32.0,20.518,PORTA_INT_4,1,1,2021-10-18T16:05:23.254Z,6930.0,7440,7000.0,94.0,0.4,27.0
5584,342013,100.0,30.0,20.502,PORTA_INT_3,1,1,2021-10-18T16:14:51.395Z,6940.0,7441,7000.0,86.05,0.4,25.0
5585,345481,100.0,22.0,20.349,FRESA_SGROS_120,1,1,2021-10-19T06:25:13.863Z,6883.0,7442,7000.0,181.5,0.4,22.0
5586,355719,59.0,25.0,20.451,PORTA_INT_6,1,1,2021-10-19T06:26:56.244Z,6961.0,7443,7000.0,149.0,1.0,22.0
5587,393496,59.0,24.0,20.382,PORTA_INT_6,1,1,2021-10-19T06:33:14.020Z,6928.0,7444,7000.0,149.0,1.1,22.0
5588,435133,100.0,24.0,20.332,FRESA_SGROS_120,1,1,2021-10-19T06:40:10.397Z,6978.0,7445,7000.0,181.5,0.4,22.0
5589,445409,59.0,27.0,20.57,PORTA_INT_6,1,1,2021-10-19T06:41:53.159Z,6848.0,7446,7000.0,149.0,1.1,22.0
5590,467696,59.0,27.0,20.332,PORTA_INT_6,1,1,2021-10-19T06:45:36.032Z,6870.0,7447,7000.0,149.0,1.1,23.0
5591,493632,100.0,27.0,20.298,FRESA_SGROS_120,1,1,2021-10-19T06:49:55.397Z,6946.0,7448,7000.0,181.5,0.4,24.0
5592,505259,59.0,29.0,20.298,PORTA_INT_6,1,1,2021-10-19T06:51:51.669Z,6961.0,7449,7000.0,149.0,0.9,24.0
5593,529182,59.0,27.0,20.552,PORTA_INT_6,1,1,2021-10-19T06:55:50.903Z,7000.0,7450,7000.0,149.0,0.9,24.0
5594,619169,100.0,27.0,20.417,FRESA_SGROS_120,1,1,2021-10-19T07:10:50.788Z,6946.0,7451,7000.0,181.5,0.4,25.0
5595,630792,59.0,30.0,20.298,PORTA_INT_6,1,1,2021-10-19T07:12:47.020Z,6872.0,7452,7000.0,149.0,1.0,25.0
5596,651683,59.0,30.0,20.332,PORTA_INT_6,1,1,2021-10-19T07:16:15.934Z,6951.0,7453,7000.0,149.0,1.0,25.0
5597,690033,100.0,25.0,20.365,FRESA_SGROS_120,1,1,2021-10-19T07:22:39.440Z,6979.0,7454,7000.0,181.5,0.4,24.0
5598,701861,59.0,28.0,20.502,PORTA_INT_6,1,1,2021-10-19T07:24:37.722Z,6896.0,7455,7000.0,149.0,1.0,24.0
5599,721848,59.0,29.0,20.502,PORTA_INT_6,1,1,2021-10-19T07:27:57.596Z,6875.0,7456,7000.0,149.0,1.0,24.0
5600,746391,100.0,27.0,20.212,FRESA_SGROS_120,1,1,2021-10-19T07:32:03.030Z,6955.0,7457,7000.0,181.5,0.4,24.0
5601,757893,59.0,30.0,20.552,PORTA_INT_6,1,1,2021-10-19T07:33:58.052Z,6951.0,7458,7000.0,149.0,1.0,24.0
5602,777537,59.0,30.0,20.382,PORTA_INT_6,1,1,2021-10-19T07:37:14.496Z,6933.0,7459,7000.0,149.0,0.9,25.0
5603,2459078,59.0,27.0,20.212,PORTA_INT_6,1,1,2021-10-19T12:17:30.216Z,6902.0,7460,7000.0,149.0,0.9,25.0
