,numTP,rpmSetPoint,spindleRpm,idChiave,VibromPeak,LUNG,statorCelsius,statoRot,CurrentPeak,UTE,DIAM,ist_acc,bearingsCelsius,@timestamp
7876,,0.0,0.0,11104,,,0.0,1,5.624,,,2813367,0.0,2021-11-30T14:06:06.634Z
7877,,0.0,0.0,11105,,,0.0,1,12.239,,,2825447,0.0,2021-11-30T14:08:07.437Z
7878,,0.0,0.0,11106,,,0.0,1,12.128,,,2831570,0.0,2021-11-30T14:09:08.668Z
7879,,0.0,0.0,11107,,,0.0,1,5.646,,,2842247,0.0,2021-11-30T14:10:55.439Z
7880,,0.0,0.0,11108,,,0.0,1,12.261,,,2909371,0.0,2021-11-30T14:22:06.691Z
7881,,0.0,0.0,11109,,,0.0,1,5.816,,,2933777,0.0,2021-11-30T14:26:10.756Z
7882,,0.0,0.0,11110,,,0.0,1,12.128,,,2940102,0.0,2021-11-30T14:27:14.007Z
7883,,0.0,0.0,11111,,,0.0,1,5.624,,,2950620,0.0,2021-11-30T14:28:59.189Z
7884,,0.0,0.0,11112,,,0.0,1,12.069,,,2958344,0.0,2021-11-30T14:30:16.430Z
7885,,0.0,0.0,11113,,,0.0,1,8.865,,,3004675,0.0,2021-11-30T14:37:59.748Z
7886,,0.0,0.0,11114,,,0.0,1,12.039,,,3014118,0.0,2021-11-30T14:39:34.180Z
7887,,0.0,0.0,11115,,,0.0,1,5.712,,,3024334,0.0,2021-11-30T14:41:16.341Z
7888,,0.0,0.0,11116,,,0.0,1,12.091,,,3034110,0.0,2021-11-30T14:42:54.103Z
7889,,0.0,0.0,11117,,,0.0,1,5.55,,,3043939,0.0,2021-11-30T14:44:32.395Z
7890,,0.0,0.0,11118,,,0.0,1,12.017,,,3055989,0.0,2021-11-30T14:46:32.897Z
7891,,0.0,0.0,11119,,,0.0,1,12.069,,,3078813,0.0,2021-11-30T14:50:21.141Z
7892,,0.0,0.0,11120,,,0.0,1,5.564,,,3088387,0.0,2021-11-30T14:51:56.883Z
7893,,0.0,0.0,11121,,,0.0,1,12.284,,,3103009,0.0,2021-11-30T14:54:23.105Z
7894,,0.0,0.0,11122,,,0.0,1,12.076,,,3112348,0.0,2021-11-30T14:55:56.497Z
7895,,0.0,0.0,11123,,,0.0,1,12.306,,,3155034,0.0,2021-11-30T15:03:03.364Z
7896,,0.0,0.0,11124,,,0.0,1,5.446,,,3164397,0.0,2021-11-30T15:04:36.996Z
7897,,0.0,0.0,11125,,,0.0,1,5.446,,,3175275,0.0,2021-11-30T15:06:25.778Z
7898,,0.0,0.0,11126,,,0.0,1,12.113,,,3184483,0.0,2021-11-30T15:07:57.860Z
7899,,0.0,0.0,11127,,,0.0,1,5.49,,,3195040,0.0,2021-11-30T15:09:43.431Z
7900,,0.0,0.0,11128,,,0.0,1,5.357,,,3206736,0.0,2021-11-30T15:11:40.393Z
7901,,0.0,0.0,11130,,,0.0,1,12.136,,,3228635,0.0,2021-11-30T15:15:19.387Z
7902,,0.0,0.0,11129,,,0.0,1,5.587,,,3218673,0.0,2021-11-30T15:13:39.766Z
7903,,0.0,0.0,11131,,,0.0,1,5.394,,,3240475,0.0,2021-11-30T15:17:17.789Z
7904,,0.0,0.0,11132,,,0.0,1,5.342,,,3253116,0.0,2021-11-30T15:19:24.202Z
7905,,0.0,0.0,11134,,,0.0,1,12.173,,,3325910,0.0,2021-11-30T15:31:32.154Z
7906,,0.0,0.0,11135,,,0.0,1,5.49,,,3332978,0.0,2021-11-30T15:32:42.836Z
7907,,0.0,0.0,11136,,,0.0,1,12.21,,,3390392,0.0,2021-11-30T15:42:16.986Z
7908,,0.0,0.0,11137,,,0.0,1,5.453,,,3401347,0.0,2021-11-30T15:44:06.538Z
7909,,0.0,0.0,11138,,,0.0,1,12.187,,,3412434,0.0,2021-11-30T15:45:57.410Z
7910,,0.0,0.0,11139,,,0.0,1,12.202,,,3423813,0.0,2021-11-30T15:47:51.202Z
7911,,0.0,0.0,11140,,,0.0,1,12.202,,,3434067,0.0,2021-11-30T15:49:33.743Z
7912,,0.0,0.0,11141,,,0.0,1,12.335,,,3445628,0.0,2021-11-30T15:51:29.355Z
7913,,0.0,0.0,11142,,,0.0,1,5.624,,,3456252,0.0,2021-11-30T15:53:15.597Z
7914,,0.0,0.0,11143,,,0.0,1,12.091,,,3466383,0.0,2021-11-30T15:54:56.909Z
7915,,0.0,0.0,11144,,,0.0,1,12.224,,,3476959,0.0,2021-11-30T15:56:42.671Z
7916,,0.0,0.0,11145,,,0.0,1,5.49,,,3522340,0.0,2021-11-30T16:04:16.489Z
7917,,0.0,0.0,11147,,,0.0,1,5.527,,,3545449,0.0,2021-11-30T16:08:07.583Z
7918,,0.0,0.0,11146,,,0.0,1,5.468,,,3534216,0.0,2021-11-30T16:06:15.251Z
7919,,0.0,0.0,11148,,,0.0,1,5.527,,,3564329,0.0,2021-11-30T16:11:16.386Z
7920,,0.0,0.0,11149,,,0.0,1,5.431,,,3572845,0.0,2021-11-30T16:12:41.548Z
7921,,0.0,0.0,11150,,,0.0,1,11.936,,,3581650,0.0,2021-11-30T16:14:09.599Z
7922,,0.0,0.0,11151,,,0.0,1,12.069,,,3596151,0.0,2021-11-30T16:16:34.612Z
7923,,0.0,0.0,11152,,,0.0,1,12.128,,,3605070,0.0,2021-11-30T16:18:03.803Z
7924,,0.0,0.0,11153,,,0.0,1,12.224,,,3613247,0.0,2021-11-30T16:19:25.575Z
7925,,0.0,0.0,11154,,,0.0,1,5.542,,,3621807,0.0,2021-11-30T16:20:51.176Z
7926,,0.0,0.0,11155,,,0.0,1,5.409,,,3630599,0.0,2021-11-30T16:22:19.098Z
7927,,0.0,0.0,11156,,,0.0,1,5.372,,,3639593,0.0,2021-11-30T16:23:49.039Z
7928,,0.0,0.0,11157,,,0.0,1,12.284,,,3647714,0.0,2021-11-30T16:25:10.251Z
7929,,0.0,0.0,11158,,,0.0,1,5.646,,,3656234,0.0,2021-11-30T16:26:35.452Z
7930,,0.0,0.0,11159,,,0.0,1,6.075,,,28087,0.0,2021-12-01T06:15:39.177Z
7931,,0.0,0.0,11159,,,0.0,1,5.505,,,40147,0.0,2021-12-01T06:17:39.778Z
7932,,0.0,0.0,11159,,,0.0,1,5.527,,,52138,0.0,2021-12-01T06:19:39.690Z
7933,,0.0,0.0,11161,,,0.0,1,12.113,,,141254,0.0,2021-12-01T06:34:30.863Z
7934,,0.0,0.0,11162,,,0.0,1,5.638,,,154619,0.0,2021-12-01T06:36:44.515Z
7935,,0.0,0.0,11163,,,0.0,1,5.624,,,164925,0.0,2021-12-01T06:38:27.577Z
7936,,0.0,0.0,11164,,,0.0,1,12.106,,,176005,0.0,2021-12-01T06:40:18.379Z
7937,,0.0,0.0,11165,,,0.0,1,12.21,,,187341,0.0,2021-12-01T06:42:11.741Z
7938,,0.0,0.0,11166,,,0.0,1,5.601,,,204982,0.0,2021-12-01T06:45:08.154Z
7939,,0.0,0.0,11167,,,0.0,1,5.579,,,215205,0.0,2021-12-01T06:46:50.385Z
7940,,0.0,0.0,11168,,,0.0,1,12.358,,,226360,0.0,2021-12-01T06:48:41.937Z
7941,,0.0,0.0,11170,,,0.0,1,12.173,,,148963,0.0,2021-12-01T07:59:07.761Z
7942,,0.0,0.0,11172,,,0.0,1,5.735,,,158009,0.0,2021-12-01T08:00:38.223Z
7943,,0.0,0.0,11174,,,0.0,1,12.202,,,175203,0.0,2021-12-01T08:03:30.166Z
7944,,0.0,0.0,11176,,,0.0,1,12.136,,,183367,0.0,2021-12-01T08:04:51.808Z
7945,,0.0,0.0,11178,,,0.0,1,5.883,,,203310,0.0,2021-12-01T08:08:11.242Z
7946,,0.0,0.0,11180,,,0.0,1,12.224,,,213099,0.0,2021-12-01T08:09:49.134Z
7947,,0.0,0.0,11182,,,0.0,1,12.202,,,230092,0.0,2021-12-01T08:12:39.067Z
7948,,0.0,0.0,11184,,,0.0,1,12.21,,,240496,0.0,2021-12-01T08:14:23.109Z
7949,,0.0,0.0,11186,,,0.0,1,12.054,,,255289,0.0,2021-12-01T08:16:51.042Z
7950,,0.0,0.0,11188,,,0.0,1,12.165,,,265230,0.0,2021-12-01T08:18:30.454Z
7951,,0.0,0.0,11190,,,0.0,1,5.646,,,283553,0.0,2021-12-01T08:21:33.688Z
7952,,0.0,0.0,11192,,,0.0,1,12.21,,,293528,0.0,2021-12-01T08:23:13.440Z
7953,,0.0,0.0,11194,,,0.0,1,5.853,,,816352,0.0,2021-12-01T09:50:21.786Z
7954,,0.0,0.0,11197,,,0.0,1,12.239,,,849747,0.0,2021-12-01T09:55:55.743Z
7955,,0.0,0.0,11201,,,0.0,1,12.239,,,1064871,0.0,2021-12-01T10:31:47.027Z
7956,,0.0,0.0,11203,,,0.0,1,12.395,,,1881283,0.0,2021-12-01T12:47:51.313Z
7957,,0.0,0.0,11206,,,0.0,1,12.21,,,1894496,0.0,2021-12-01T12:50:03.446Z
7958,,0.0,0.0,11207,,,0.0,1,5.794,,,1940104,0.0,2021-12-01T12:57:39.535Z
7959,,0.0,0.0,11210,,,0.0,1,5.816,,,1952733,0.0,2021-12-01T12:59:45.828Z
7960,,0.0,0.0,11211,,,0.0,1,5.927,,,1969830,0.0,2021-12-01T13:02:36.801Z
7961,,0.0,0.0,11214,,,0.0,1,12.298,,,1982302,0.0,2021-12-01T13:04:41.524Z
7962,,0.0,0.0,11215,,,0.0,1,12.239,,,2003604,0.0,2021-12-01T13:08:14.548Z
7963,,0.0,0.0,11218,,,0.0,1,5.661,,,2014590,0.0,2021-12-01T13:10:04.410Z
7964,,0.0,0.0,11219,,,0.0,1,5.749,,,2035942,0.0,2021-12-01T13:13:37.935Z
7965,,0.0,0.0,11222,,,0.0,1,5.735,,,2048359,0.0,2021-12-01T13:15:42.107Z
7966,,0.0,0.0,11223,,,0.0,1,12.15,,,2065639,0.0,2021-12-01T13:18:34.911Z
7967,,0.0,0.0,11226,,,0.0,1,5.794,,,2075537,0.0,2021-12-01T13:20:13.893Z
7968,,0.0,0.0,11227,,,0.0,1,12.15,,,2089175,0.0,2021-12-01T13:22:30.276Z
7969,,0.0,0.0,11230,,,0.0,1,12.106,,,2100173,0.0,2021-12-01T13:24:20.258Z
7970,,0.0,0.0,11231,,,0.0,1,12.091,,,2242354,0.0,2021-12-01T13:48:02.097Z
7971,,0.0,0.0,11232,,,0.0,1,11.973,,,2257817,0.0,2021-12-01T13:50:36.730Z
7972,,0.0,0.0,11233,,,0.0,1,5.624,,,2267896,0.0,2021-12-01T13:52:17.522Z
7973,,0.0,0.0,11234,,,0.0,1,12.076,,,2287460,0.0,2021-12-01T13:55:33.166Z
7974,,0.0,0.0,11235,,,0.0,1,8.843,,,2296466,0.0,2021-12-01T13:57:03.228Z
7975,,0.0,0.0,11236,,,0.0,1,12.039,,,2307237,0.0,2021-12-01T13:58:50.940Z
7976,,0.0,0.0,11237,,,0.0,1,8.902,,,2355194,0.0,2021-12-01T14:06:50.520Z
7977,,0.0,0.0,11238,,,0.0,1,5.624,,,2374831,0.0,2021-12-01T14:10:06.894Z
7978,,0.0,0.0,11239,,,0.0,1,5.542,,,2393248,0.0,2021-12-01T14:13:11.068Z
7979,,0.0,0.0,11240,,,0.0,1,12.113,,,2412356,0.0,2021-12-01T14:16:22.152Z
7980,,0.0,0.0,11241,,,0.0,1,12.173,,,2429977,0.0,2021-12-01T14:19:18.365Z
7981,,0.0,0.0,11242,,,0.0,1,12.165,,,2446705,0.0,2021-12-01T14:22:05.649Z
7982,,0.0,0.0,11243,,,0.0,1,12.128,,,2475357,0.0,2021-12-01T14:26:52.175Z
7983,,0.0,0.0,11244,,,0.0,1,5.409,,,2498383,0.0,2021-12-01T14:30:42.439Z
7984,,0.0,0.0,11245,,,0.0,1,12.136,,,2529690,0.0,2021-12-01T14:35:55.516Z
7985,,0.0,0.0,11246,,,0.0,1,12.15,,,2545502,0.0,2021-12-01T14:38:33.639Z
7986,1,7000.0,6879.0,10838,1.6,97.91,25.0,1,20.382,FRESA303_MELA,303.0,2558943,23.0,2021-11-15T15:23:15.269Z
7987,1,7000.0,6965.0,10840,1.7,97.91,25.0,1,20.315,FRESA303_MELA,303.0,2570801,22.0,2021-11-15T15:25:13.851Z
7988,1,7000.0,6974.0,10842,1.6,97.91,25.0,1,20.247,FRESA303_MELA,303.0,2581437,23.0,2021-11-15T15:27:00.213Z
7989,1,7000.0,6904.0,10844,1.7,97.91,27.0,1,20.195,FRESA303_MELA,303.0,2593698,23.0,2021-11-15T15:29:02.825Z
7990,1,7000.0,6944.0,10846,1.6,97.91,25.0,1,20.417,FRESA303_MELA,303.0,2603461,23.0,2021-11-15T15:30:40.456Z
7991,1,7000.0,6938.0,10848,1.6,97.91,24.0,1,20.332,FRESA303_MELA,303.0,2639829,22.0,2021-11-15T15:36:44.142Z
7992,1,7000.0,6920.0,10850,1.6,97.91,25.0,1,20.382,FRESA303_MELA,303.0,2649747,22.0,2021-11-15T15:38:23.323Z
7993,1,7000.0,6898.0,10852,1.6,97.91,25.0,1,20.332,FRESA303_MELA,303.0,2684121,22.0,2021-11-15T15:44:07.069Z
7994,1,7000.0,6962.0,10854,1.7,97.91,27.0,1,20.212,FRESA303_MELA,303.0,2694166,23.0,2021-11-15T15:45:47.520Z
7995,1,7000.0,6893.0,10856,1.7,97.91,25.0,1,20.212,FRESA303_MELA,303.0,2707885,23.0,2021-11-15T15:48:04.712Z
7996,1,7000.0,6951.0,10858,1.6,97.91,25.0,1,20.212,FRESA303_MELA,303.0,2722214,22.0,2021-11-15T15:50:28.004Z
7997,1,7000.0,6899.0,10860,1.7,97.91,25.0,1,20.298,FRESA303_MELA,303.0,2734487,23.0,2021-11-15T15:52:30.736Z
7998,1,7000.0,6973.0,10862,1.7,97.91,27.0,1,20.349,FRESA303_MELA,303.0,2745031,23.0,2021-11-15T15:54:16.178Z
7999,1,7000.0,6919.0,10864,1.6,97.91,25.0,1,20.264,FRESA303_MELA,303.0,2755303,23.0,2021-11-15T15:55:58.899Z
8000,1,7000.0,6961.0,10866,1.6,97.91,25.0,1,20.298,FRESA303_MELA,303.0,2765202,23.0,2021-11-15T15:57:37.891Z
8001,1,7000.0,6903.0,10868,1.6,97.91,25.0,1,20.247,FRESA303_MELA,303.0,2778290,23.0,2021-11-15T15:59:48.773Z
8002,1,7000.0,6897.0,10870,1.6,97.91,25.0,1,20.247,FRESA303_MELA,303.0,2793790,23.0,2021-11-15T16:02:23.775Z
8003,1,7000.0,6898.0,10872,1.8,97.91,25.0,1,20.349,FRESA303_MELA,303.0,2805384,22.0,2021-11-15T16:04:19.717Z
8004,1,7000.0,6956.0,10874,1.6,97.91,25.0,1,20.349,FRESA303_MELA,303.0,2818837,23.0,2021-11-15T16:06:34.249Z
8005,1,7000.0,6920.0,10876,1.6,97.91,25.0,1,20.247,FRESA303_MELA,303.0,2836418,22.0,2021-11-15T16:09:30.062Z
8006,1,7000.0,6958.0,10878,1.6,97.91,25.0,1,20.281,FRESA303_MELA,303.0,2848253,23.0,2021-11-15T16:11:28.414Z
8007,1,7000.0,6879.0,10880,1.6,97.91,25.0,1,20.179,FRESA303_MELA,303.0,2859230,23.0,2021-11-15T16:13:18.185Z
8008,1,7000.0,6857.0,10882,1.6,97.91,25.0,1,20.417,FRESA303_MELA,303.0,2872405,23.0,2021-11-15T16:15:29.937Z
8009,1,7000.0,6842.0,10884,1.7,97.91,25.0,1,20.332,FRESA303_MELA,303.0,2882496,23.0,2021-11-15T16:17:10.849Z
8010,1,7000.0,6874.0,10886,1.6,97.91,25.0,1,20.247,FRESA303_MELA,303.0,2893994,23.0,2021-11-15T16:19:05.831Z
8011,1,7000.0,6928.0,10888,1.6,97.91,24.0,1,20.298,FRESA303_MELA,303.0,2916975,22.0,2021-11-15T16:22:55.644Z
8012,1,7000.0,6964.0,10890,1.6,97.91,25.0,1,20.365,FRESA303_MELA,303.0,2928795,23.0,2021-11-15T16:24:53.846Z
8013,1,7000.0,6973.0,10892,1.6,97.91,25.0,1,20.264,FRESA303_MELA,303.0,2939661,23.0,2021-11-15T16:26:42.508Z
8014,1,7000.0,6917.0,10894,1.7,97.91,25.0,1,20.281,FRESA303_MELA,303.0,2954536,23.0,2021-11-15T16:29:11.260Z
8015,1,7000.0,6932.0,10896,1.7,97.91,24.0,1,20.382,FRESA303_MELA,303.0,2970895,22.0,2021-11-15T16:31:54.852Z
8016,1,18000.0,17904.0,10898,1.4,150.0,17.0,1,20.281,MECHE_FINITION,24.799,2524189,15.0,2021-11-16T13:18:01.032Z
8017,1,18000.0,17973.0,10899,1.6,166.85,17.0,1,20.247,DIAM20_EP38,20.0,3369877,15.0,2021-11-16T15:38:58.050Z
8018,1,12000.0,11984.0,10900,2.5,153.3,20.0,1,20.179,GRAVURE,0.1,3384582,17.0,2021-11-16T15:41:25.102Z
8019,1,18000.0,18002.0,10901,1.5,166.85,19.0,1,20.195,DIAM20_EP38,20.0,3485909,17.0,2021-11-16T15:58:18.389Z
8020,1,12000.0,11946.0,10902,2.5,153.3,22.0,1,20.298,GRAVURE,0.1,3501111,18.0,2021-11-16T16:00:50.411Z
8021,1,18000.0,17946.0,10903,0.8,166.85,20.0,1,20.179,DIAM20_EP38,20.0,3530549,19.0,2021-11-16T16:05:44.796Z
8022,1,5000.0,4961.0,10905,0.1,148.949,15.0,1,20.212,EBAUCHE_16,15.8,386593,14.0,2021-11-17T07:27:10.514Z
8023,1,10000.0,9993.0,10905,0.2,148.949,19.0,1,10.217,EBAUCHE_16,15.8,398479,15.0,2021-11-17T07:29:09.376Z
8024,1,15000.0,14908.0,10905,0.3,148.949,20.0,1,5.202,EBAUCHE_16,15.8,410484,15.0,2021-11-17T07:31:09.428Z
8025,1,20000.0,19971.0,10906,0.8,110.959,19.0,1,20.212,MECHE_DIAM8,8.0,431669,17.0,2021-11-17T07:34:41.281Z
8026,1,4500.0,4457.0,10907,0.8,158.32,17.0,1,20.315,FORET_6,6.0,1055238,15.0,2021-11-17T09:18:37.070Z
8027,1,4500.0,4421.0,10908,0.2,158.32,17.0,1,20.23,FORET_6,6.0,1066418,15.0,2021-11-17T09:20:28.872Z
8028,1,20000.0,20048.0,10909,1.6,110.959,20.0,1,20.195,MECHE_DIAM8,8.0,1074578,17.0,2021-11-17T09:21:50.474Z
8029,1,4500.0,4482.0,10910,1.5,158.32,17.0,1,20.179,FORET_6,6.0,2713280,17.0,2021-11-17T13:54:57.764Z
8030,1,20000.0,19933.0,10911,1.7,110.959,20.0,1,20.23,MECHE_DIAM8,8.0,2721245,17.0,2021-11-17T13:56:17.415Z
8031,1,4500.0,4388.0,10912,1.7,158.32,20.0,1,20.247,FORET_6,6.0,2750586,18.0,2021-11-17T14:01:10.830Z
8032,1,20000.0,19968.0,10913,1.7,110.959,22.0,1,20.365,MECHE_DIAM8,8.0,2755944,18.0,2021-11-17T14:02:04.411Z
8033,1,4500.0,4469.0,10914,1.6,158.32,23.0,1,20.247,FORET_6,6.0,2772434,20.0,2021-11-17T14:04:49.314Z
8034,1,20000.0,19914.0,10915,1.8,110.959,24.0,1,20.349,MECHE_DIAM8,8.0,2777792,20.0,2021-11-17T14:05:42.895Z
8035,1,18000.0,17948.0,10916,1.0,166.85,22.0,1,20.23,DIAM20_EP38,20.0,2969539,20.0,2021-11-17T14:37:40.396Z
8036,1,4500.0,4389.0,10917,0.3,158.32,20.0,1,20.332,FORET_6,6.0,3309347,20.0,2021-11-17T15:34:18.533Z
8037,1,5000.0,4997.0,10919,0.2,148.949,14.0,1,20.212,EBAUCHE_16,15.8,256295,14.0,2021-11-18T08:10:47.773Z
8038,1,15000.0,14976.0,10919,0.4,148.949,20.0,1,5.185,EBAUCHE_16,15.8,280179,15.0,2021-11-18T08:14:46.616Z
8039,1,10000.0,9937.0,10919,0.3,148.949,17.0,1,10.098,EBAUCHE_16,15.8,268169,14.0,2021-11-18T08:12:46.514Z
8040,1,7000.0,6990.0,10920,2.0,97.91,17.0,1,20.434,FRESA303_MELA,303.0,532965,17.0,2021-11-18T08:56:54.511Z
8041,1,7000.0,6962.0,10923,1.6,97.91,18.0,1,20.23,FRESA303_MELA,303.0,715376,17.0,2021-11-18T09:27:18.647Z
8042,1,7000.0,6931.0,10925,1.6,97.91,20.0,1,20.757,FRESA303_MELA,303.0,761934,18.0,2021-11-18T09:35:04.234Z
8043,1,7000.0,6846.0,10927,1.6,97.91,22.0,1,20.298,FRESA303_MELA,303.0,832589,20.0,2021-11-18T09:46:50.795Z
8044,1,7000.0,6897.0,10929,1.7,97.91,24.0,1,20.264,FRESA303_MELA,303.0,888548,22.0,2021-11-18T09:56:10.393Z
8045,1,7000.0,6949.0,10931,1.8,97.91,24.0,1,20.332,FRESA303_MELA,303.0,945097,22.0,2021-11-18T10:05:35.892Z
8046,1,7000.0,6902.0,10933,1.7,97.91,24.0,1,20.298,FRESA303_MELA,303.0,1035871,22.0,2021-11-18T10:20:43.645Z
8047,1,7000.0,6875.0,10935,1.7,97.91,25.0,1,20.315,FRESA303_MELA,303.0,1045889,22.0,2021-11-18T10:22:23.827Z
8048,1,7000.0,6891.0,10937,1.7,97.91,25.0,1,20.451,FRESA303_MELA,303.0,1056524,22.0,2021-11-18T10:24:10.179Z
8049,1,7000.0,6939.0,10939,1.7,97.91,25.0,1,20.264,FRESA303_MELA,303.0,1066459,22.0,2021-11-18T10:25:49.530Z
8050,1,7000.0,6935.0,10941,1.7,97.91,27.0,1,20.212,FRESA303_MELA,303.0,1075534,22.0,2021-11-18T10:27:20.282Z
8051,1,7000.0,6886.0,10943,1.7,97.91,27.0,1,20.4,FRESA303_MELA,303.0,1085119,22.0,2021-11-18T10:28:56.133Z
8052,1,7000.0,6923.0,10947,1.8,97.91,20.0,1,20.349,FRESA303_MELA,303.0,3189704,18.0,2021-11-18T16:19:42.305Z
8053,1,7000.0,6934.0,10945,1.8,97.91,20.0,1,20.417,FRESA303_MELA,303.0,3179406,19.0,2021-11-18T16:17:59.324Z
8054,1,7000.0,6868.0,10949,1.7,97.91,20.0,1,20.382,FRESA303_MELA,303.0,3206122,18.0,2021-11-18T16:22:26.488Z
8055,1,7000.0,6893.0,10951,1.7,97.91,22.0,1,20.315,FRESA303_MELA,303.0,3218676,19.0,2021-11-18T16:24:32.030Z
8056,1,5000.0,4969.0,10954,0.2,148.949,13.0,1,20.212,EBAUCHE_16,15.8,72423,13.0,2021-11-22T07:18:55.119Z
8057,1,10000.0,9957.0,10954,0.2,148.949,17.0,1,12.155,EBAUCHE_16,15.8,84303,13.0,2021-11-22T07:20:53.920Z
8058,1,15000.0,14938.0,10954,0.4,148.949,20.0,1,5.219,EBAUCHE_16,15.8,96312,15.0,2021-11-22T07:22:54.012Z
8059,1,12000.0,11992.0,10955,1.5,153.3,17.0,1,20.179,GRAVURE,0.1,116190,15.0,2021-11-22T07:26:12.794Z
8060,1,12000.0,11966.0,10956,1.5,153.3,19.0,1,20.212,GRAVURE,0.1,150587,17.0,2021-11-22T07:31:56.768Z
8061,1,5000.0,4963.0,10958,0.2,148.949,13.0,1,20.298,EBAUCHE_16,15.8,161627,13.0,2021-11-23T07:41:11.856Z
8062,1,15000.0,14941.0,10958,0.2,148.949,20.0,1,5.27,EBAUCHE_16,15.8,185509,15.0,2021-11-23T07:45:10.679Z
8063,1,10000.0,9944.0,10958,0.3,148.949,17.0,1,10.642,EBAUCHE_16,15.8,173506,13.0,2021-11-23T07:43:10.647Z
8064,1,5000.0,4951.0,10962,0.2,148.949,13.0,1,20.23,EBAUCHE_16,15.8,66192,13.0,2021-11-24T06:20:47.923Z
8065,1,10000.0,10004.0,10962,0.2,148.949,19.0,1,10.897,EBAUCHE_16,15.8,78082,14.0,2021-11-24T06:22:46.822Z
8066,1,15000.0,14981.0,10962,0.2,148.949,20.0,1,5.219,EBAUCHE_16,15.8,90084,15.0,2021-11-24T06:24:46.841Z
8067,1,18000.0,17950.0,10963,0.4,166.85,15.0,1,20.298,DIAM20_EP38,20.0,557239,15.0,2021-11-24T07:42:38.372Z
8068,1,12000.0,11933.0,10966,1.3,0.01,20.0,1,20.23,AGGRE124-1-ET01_AGGRE124,4.0,569118,17.0,2021-11-24T07:44:37.162Z
8069,1,18000.0,18002.0,10967,1.3,166.85,18.0,1,20.128,DIAM20_EP38,20.0,713403,17.0,2021-11-24T08:08:40.008Z
8070,1,12000.0,11981.0,10970,1.3,0.01,22.0,1,20.212,AGGRE124-1-ET01_AGGRE124,4.0,725870,18.0,2021-11-24T08:10:44.678Z
8071,1,18000.0,17947.0,10972,1.0,166.85,19.0,1,20.162,DIAM20_EP38,20.0,1142083,17.0,2021-11-24T09:20:06.800Z
8072,1,18000.0,18004.0,10974,1.0,166.85,20.0,1,20.298,DIAM20_EP38,20.0,1180066,18.0,2021-11-24T09:26:26.629Z
8073,1,18000.0,17988.0,10975,0.9,166.85,20.0,1,20.247,DIAM20_EP38,20.0,1190242,18.0,2021-11-24T09:28:08.389Z
8074,1,18000.0,17992.0,10977,1.0,166.85,20.0,1,20.212,DIAM20_EP38,20.0,1213998,19.0,2021-11-24T09:32:05.949Z
8075,1,5000.0,4915.0,10988,0.2,148.949,14.0,1,20.247,EBAUCHE_16,15.8,84273,13.0,2021-11-25T06:25:41.990Z
8076,1,10000.0,9989.0,10988,0.3,148.949,17.0,1,8.959,EBAUCHE_16,15.8,96166,13.0,2021-11-25T06:27:40.922Z
8077,1,15000.0,14961.0,10988,0.3,148.949,20.0,1,5.321,EBAUCHE_16,15.8,108180,15.0,2021-11-25T06:29:41.064Z
8078,1,4500.0,4428.0,10989,1.6,158.32,17.0,1,20.212,FORET_6,6.0,177869,15.0,2021-11-25T06:41:17.963Z
8079,1,20000.0,19989.0,10990,1.7,110.959,20.0,1,20.264,MECHE_DIAM8,8.0,185407,15.0,2021-11-25T06:42:33.344Z
8080,1,4500.0,4395.0,10991,1.6,158.32,20.0,1,20.315,FORET_6,6.0,208543,17.0,2021-11-25T06:46:24.708Z
8081,1,20000.0,20004.0,10992,1.9,110.959,22.0,1,20.247,MECHE_DIAM8,8.0,213916,17.0,2021-11-25T06:47:18.438Z
8082,1,4500.0,4467.0,10993,1.7,158.32,20.0,1,20.179,FORET_6,6.0,256585,19.0,2021-11-25T06:54:25.135Z
8083,1,20000.0,20000.0,10994,1.8,110.959,22.0,1,20.179,MECHE_DIAM8,8.0,261963,19.0,2021-11-25T06:55:18.916Z
8084,1,4500.0,4498.0,10995,1.7,158.32,20.0,1,20.179,FORET_6,6.0,743302,19.0,2021-11-25T08:15:32.388Z
8085,1,20000.0,19905.0,10996,1.8,110.959,23.0,1,20.332,MECHE_DIAM8,8.0,753170,19.0,2021-11-25T08:17:11.070Z
8086,1,18000.0,18001.0,10999,1.0,141.899,20.0,1,20.298,DIAM18,17.799,1051110,19.0,2021-11-25T09:06:50.523Z
8087,1,12000.0,11950.0,11000,2.0,153.3,22.0,1,20.23,GRAVURE,0.1,1054176,19.0,2021-11-25T09:07:21.184Z
8088,1,18000.0,17936.0,11013,0.7,141.899,17.0,1,20.281,DIAM18,17.799,3241451,15.0,2021-11-25T15:11:54.333Z
8089,1,18000.0,17970.0,11014,1.3,141.899,17.0,1,20.145,DIAM18,17.799,3279347,17.0,2021-11-25T15:18:13.300Z
8090,1,12000.0,11972.0,11015,1.5,153.3,20.0,1,20.212,GRAVURE,0.1,3282668,17.0,2021-11-25T15:18:46.511Z
8091,1,18000.0,17976.0,11019,0.4,141.899,18.0,1,20.349,DIAM18,17.799,3673331,17.0,2021-11-25T16:23:53.213Z
8092,1,12000.0,11917.0,11020,2.0,153.3,20.0,1,20.247,GRAVURE,0.1,3676335,17.0,2021-11-25T16:24:23.254Z
