,rpmSetPoint,statoRot,@timestamp,bearingsCelsius,idChiave,LUNG,UTE,spindleRpm,DIAM,VibromPeak,statorCelsius,ist_acc,CurrentPeak,numTP
15380,18000.0,1,2022-07-15T07:00:45.301Z,34.0,22038,139.419,19MM_NEW,18002.0,20.0,0.9,36.0,2402261,13.523,1
15381,6000.0,1,2022-07-15T07:04:31.114Z,35.0,22039,2.05,AGGRE44-1-LAMA215,5997.6,215.0,1.3,37.0,2424842,13.207,1
15382,7000.0,1,2022-07-15T07:07:53.607Z,34.0,22040,214.0,SPIGOLATORE,7000.0,60.0,0.9,35.0,2445091,14.49,1
15383,0.0,1,2022-07-15T07:08:04.238Z,34.0,22040,214.0,SPIGOLATORE,0.0,60.0,1.1,35.0,2446154,12.0,1
15384,7000.0,1,2022-07-15T07:08:19.558Z,34.0,22040,214.0,SPIGOLATORE,6995.0,60.0,1.0,36.0,2447686,11.935,1
15385,12000.0,1,2022-07-15T07:08:37.348Z,34.0,22041,0.01,AGGRE124_2-1-ET01_AGGRE124_2,12001.0,4.0,1.0,36.0,2449465,13.74,1
15386,18000.0,1,2022-07-15T07:11:24.211Z,34.0,22043,139.419,19MM_NEW,18009.0,20.0,0.6,37.0,2466151,13.312,1
15387,6000.0,1,2022-07-15T07:15:06.894Z,35.0,22044,2.05,AGGRE44-1-LAMA215,6005.299,215.0,1.0,37.0,2488419,13.634,1
15388,7000.0,1,2022-07-15T07:18:29.437Z,34.0,22045,214.0,SPIGOLATORE,6999.0,60.0,1.0,35.0,2508673,14.378,1
15389,0.0,1,2022-07-15T07:18:40.097Z,34.0,22045,214.0,SPIGOLATORE,0.0,60.0,1.4,35.0,2509739,12.011,1
15390,7000.0,1,2022-07-15T07:18:55.448Z,34.0,22045,214.0,SPIGOLATORE,7003.0,60.0,1.2,36.0,2511274,12.105,1
15391,12000.0,1,2022-07-15T07:19:13.258Z,34.0,22046,0.01,AGGRE124_2-1-ET01_AGGRE124_2,11992.0,4.0,0.9,37.0,2513055,13.693,1
15392,18000.0,1,2022-07-15T07:21:54.091Z,34.0,22048,139.419,19MM_NEW,17999.0,20.0,0.7,37.0,2529138,13.371,1
15393,6000.0,1,2022-07-15T07:25:43.324Z,35.0,22049,2.05,AGGRE44-1-LAMA215,6000.399,215.0,0.9,37.0,2552061,13.71,1
15394,7000.0,1,2022-07-15T07:29:05.977Z,34.0,22050,214.0,SPIGOLATORE,7001.0,60.0,0.7,35.0,2572326,14.367,1
15395,0.0,1,2022-07-15T07:29:16.507Z,34.0,22050,214.0,SPIGOLATORE,0.0,60.0,1.0,35.0,2573379,12.181,1
15396,7000.0,1,2022-07-15T07:29:31.768Z,34.0,22050,214.0,SPIGOLATORE,6997.0,60.0,0.8,36.0,2574905,12.193,1
15397,12000.0,1,2022-07-15T07:29:49.578Z,34.0,22051,0.01,AGGRE124_2-1-ET01_AGGRE124_2,11994.0,4.0,1.3,36.0,2576686,13.816,1
15398,18000.0,1,2022-07-15T07:32:46.881Z,34.0,22053,139.419,19MM_NEW,18006.0,20.0,0.6,37.0,2594416,13.511,1
15399,6000.0,1,2022-07-15T07:36:29.334Z,35.0,22054,2.05,AGGRE44-1-LAMA215,5997.6,215.0,1.0,37.0,2616661,13.664,1
15400,7000.0,1,2022-07-15T07:39:51.947Z,34.0,22055,214.0,SPIGOLATORE,6999.0,60.0,1.0,35.0,2636922,14.367,1
15401,7000.0,1,2022-07-15T07:40:17.838Z,34.0,22055,214.0,SPIGOLATORE,7003.0,60.0,1.1,36.0,2639511,11.953,1
15402,12000.0,1,2022-07-15T07:40:35.658Z,34.0,22056,0.01,AGGRE124_2-1-ET01_AGGRE124_2,11995.0,4.0,1.5,36.0,2641293,13.921,1
15403,18000.0,1,2022-07-15T07:43:57.321Z,34.0,22058,139.419,19MM_NEW,18006.0,20.0,0.6,36.0,2661459,13.464,1
15404,6000.0,1,2022-07-15T07:47:36.765Z,35.0,22059,2.05,AGGRE44-1-LAMA215,5998.299,215.0,1.0,37.0,2683403,13.558,1
15405,18000.0,1,2022-07-15T08:18:01.413Z,31.0,22061,139.419,19MM_NEW,18007.0,20.0,0.7,30.0,2865865,13.248,1
15406,6000.0,1,2022-07-15T08:21:55.337Z,32.0,22062,2.05,AGGRE44-1-LAMA215,5995.5,215.0,1.0,32.0,2889257,13.388,1
15407,7000.0,1,2022-07-15T08:25:18.060Z,31.0,22063,214.0,SPIGOLATORE,7000.0,60.0,1.0,32.0,2909529,14.214,1
15408,0.0,1,2022-07-15T08:25:28.670Z,31.0,22063,214.0,SPIGOLATORE,0.0,60.0,1.5,32.0,2910590,11.982,1
15409,7000.0,1,2022-07-15T08:25:43.990Z,31.0,22063,214.0,SPIGOLATORE,6998.0,60.0,1.3,32.0,2912122,11.917,1
15410,12000.0,1,2022-07-15T08:26:01.801Z,32.0,22064,0.01,AGGRE124_2-1-ET01_AGGRE124_2,11985.0,4.0,1.4,33.0,2913903,13.693,1
15411,18000.0,1,2022-07-15T08:28:22.533Z,32.0,22066,139.419,19MM_NEW,18006.0,20.0,0.5,34.0,2927976,13.388,1
15412,6000.0,1,2022-07-15T08:32:16.667Z,33.0,22067,2.05,AGGRE44-1-LAMA215,6000.399,215.0,1.3,35.0,2951389,13.617,1
15413,7000.0,1,2022-07-15T08:35:39.430Z,32.0,22068,214.0,SPIGOLATORE,7002.0,60.0,1.2,33.0,2971665,14.337,1
15414,0.0,1,2022-07-15T08:35:50.040Z,32.0,22068,214.0,SPIGOLATORE,0.0,60.0,1.8,33.0,2972726,11.707,1
15415,7000.0,1,2022-07-15T08:36:05.240Z,32.0,22068,214.0,SPIGOLATORE,7003.0,60.0,1.3,34.0,2974246,12.058,1
15416,12000.0,1,2022-07-15T08:36:23.070Z,32.0,22069,0.01,AGGRE124_2-1-ET01_AGGRE124_2,11986.0,4.0,2.1,35.0,2976029,13.722,1
15417,18000.0,1,2022-07-15T08:39:12.573Z,33.0,22071,139.419,19MM_NEW,18005.0,20.0,0.6,35.0,2992979,13.464,1
15418,6000.0,1,2022-07-15T08:42:54.177Z,34.0,22072,2.05,AGGRE44-1-LAMA215,5997.6,215.0,1.4,36.0,3015139,13.634,1
15419,7000.0,1,2022-07-15T08:52:01.615Z,32.0,22073,214.0,SPIGOLATORE,7007.0,60.0,1.1,32.0,3069882,14.378,1
15420,0.0,1,2022-07-15T08:52:13.095Z,32.0,22073,214.0,SPIGOLATORE,0.0,60.0,1.9,32.0,3071030,12.0,1
15421,7000.0,1,2022-07-15T08:52:28.386Z,32.0,22073,214.0,SPIGOLATORE,6995.0,60.0,1.6,32.0,3072559,11.982,1
15422,12000.0,1,2022-07-15T08:52:47.066Z,32.0,22074,0.01,AGGRE124_2-1-ET01_AGGRE124_2,11995.0,4.0,1.9,33.0,3074427,13.875,1
15423,18000.0,1,2022-07-15T08:55:17.148Z,32.0,22076,139.419,19MM_NEW,18005.0,20.0,0.6,34.0,3089435,13.417,1
15424,6000.0,1,2022-07-15T08:59:00.542Z,33.0,22077,2.05,AGGRE44-1-LAMA215,5997.6,215.0,1.4,35.0,3111774,13.494,1
15425,0.0,1,2022-07-15T09:02:33.975Z,33.0,22078,214.0,SPIGOLATORE,0.0,60.0,2.3,34.0,3133117,11.765,1
15426,7000.0,1,2022-07-15T09:02:23.435Z,33.0,22078,214.0,SPIGOLATORE,7004.0,60.0,1.5,34.0,3132063,14.197,1
15427,7000.0,1,2022-07-15T09:02:49.175Z,33.0,22078,214.0,SPIGOLATORE,6999.0,60.0,1.8,34.0,3134637,11.83,1
15428,12000.0,1,2022-07-15T09:03:06.966Z,33.0,22079,0.01,AGGRE124_2-1-ET01_AGGRE124_2,12015.0,4.0,2.0,35.0,3136416,13.74,1
15429,18000.0,1,2022-07-15T09:06:17.499Z,33.0,22081,139.419,19MM_NEW,18002.0,20.0,0.6,35.0,3155469,13.634,1
15430,6000.0,1,2022-07-15T09:10:00.022Z,34.0,22082,2.05,AGGRE44-1-LAMA215,5996.199,215.0,1.3,36.0,3177721,13.464,1
15431,7000.0,1,2022-07-15T09:13:22.715Z,33.0,22083,214.0,SPIGOLATORE,6998.0,60.0,1.5,34.0,3197990,14.378,1
15432,0.0,1,2022-07-15T09:13:33.425Z,33.0,22083,214.0,SPIGOLATORE,0.0,60.0,2.3,34.0,3199061,12.076,1
15433,7000.0,1,2022-07-15T09:13:48.676Z,33.0,22083,214.0,SPIGOLATORE,6999.0,60.0,1.9,35.0,3200586,11.982,1
15434,12000.0,1,2022-07-15T09:14:06.516Z,33.0,22084,0.01,AGGRE124_2-1-ET01_AGGRE124_2,12006.0,4.0,2.8,36.0,3202370,13.816,1
15435,18000.0,1,2022-07-15T09:17:00.109Z,34.0,22086,139.419,19MM_NEW,18005.0,20.0,0.6,36.0,3219729,13.57,1
15436,6000.0,1,2022-07-15T09:20:44.052Z,34.0,22087,2.05,AGGRE44-1-LAMA215,6000.399,215.0,1.6,36.0,3242123,13.599,1
15437,0.0,1,2022-07-15T09:24:17.195Z,34.0,22088,214.0,SPIGOLATORE,0.0,60.0,2.4,35.0,3263437,11.917,1
15438,7000.0,1,2022-07-15T09:24:06.685Z,34.0,22088,214.0,SPIGOLATORE,7003.0,60.0,1.7,35.0,3262386,14.46,1
15439,7000.0,1,2022-07-15T09:24:32.456Z,34.0,22088,214.0,SPIGOLATORE,7002.0,60.0,1.9,35.0,3264963,12.21,1
15440,12000.0,1,2022-07-15T09:24:50.246Z,34.0,22089,0.01,AGGRE124_2-1-ET01_AGGRE124_2,11994.0,4.0,2.8,36.0,3266742,13.921,1
15441,18000.0,1,2022-07-15T09:27:47.999Z,34.0,22091,139.419,19MM_NEW,18004.0,20.0,0.5,36.0,3284517,13.511,1
15442,6000.0,1,2022-07-15T09:31:32.702Z,35.0,22092,2.05,AGGRE44-1-LAMA215,5992.0,215.0,1.9,37.0,3306987,13.599,1
15443,7000.0,1,2022-07-15T09:34:55.365Z,34.0,22093,214.0,SPIGOLATORE,7000.0,60.0,1.8,35.0,3327253,14.519,1
15444,0.0,1,2022-07-15T09:35:05.985Z,34.0,22093,214.0,SPIGOLATORE,0.0,60.0,2.6,35.0,3328315,11.783,1
15445,7000.0,1,2022-07-15T09:35:21.316Z,34.0,22093,214.0,SPIGOLATORE,6999.0,60.0,2.4,35.0,3329848,11.953,1
15446,12000.0,1,2022-07-15T09:35:39.106Z,34.0,22094,0.01,AGGRE124_2-1-ET01_AGGRE124_2,11997.0,4.0,2.7,36.0,3331627,13.833,1
15447,18000.0,1,2022-07-15T09:38:34.139Z,34.0,22096,139.419,19MM_NEW,18007.0,20.0,0.6,36.0,3349130,13.523,1
15448,6000.0,1,2022-07-15T09:42:17.762Z,35.0,22097,2.05,AGGRE44-1-LAMA215,5998.299,215.0,2.2,37.0,3371492,13.541,1
15449,7000.0,1,2022-07-15T09:45:40.275Z,34.0,22098,214.0,SPIGOLATORE,7003.0,60.0,1.8,35.0,3391743,14.396,1
15450,0.0,1,2022-07-15T09:45:50.886Z,34.0,22098,214.0,SPIGOLATORE,0.0,60.0,2.6,35.0,3392804,12.269,1
15451,7000.0,1,2022-07-15T09:46:06.206Z,34.0,22098,214.0,SPIGOLATORE,6999.0,60.0,2.3,36.0,3394336,11.964,1
15452,12000.0,1,2022-07-15T09:46:24.086Z,34.0,22099,0.01,AGGRE124_2-1-ET01_AGGRE124_2,12009.0,4.0,3.3,37.0,3396124,13.816,1
15453,18000.0,1,2022-07-15T09:49:42.719Z,34.0,22101,139.419,19MM_NEW,18004.0,20.0,0.5,36.0,3415987,13.464,1
15454,6000.0,1,2022-07-15T09:53:29.803Z,35.0,22102,2.05,AGGRE44-1-LAMA215,5995.5,215.0,2.8,37.0,3438695,13.599,1
15455,7000.0,1,2022-07-15T09:56:52.396Z,34.0,22103,214.0,SPIGOLATORE,7001.0,60.0,1.5,35.0,3458954,14.49,1
15456,0.0,1,2022-07-15T09:57:02.976Z,34.0,22103,214.0,SPIGOLATORE,0.0,60.0,2.2,35.0,3460012,12.351,1
15457,7000.0,1,2022-07-15T09:57:18.246Z,34.0,22103,214.0,SPIGOLATORE,7002.0,60.0,1.9,36.0,3461539,12.076,1
15458,12000.0,1,2022-07-15T09:57:36.037Z,34.0,22104,0.01,AGGRE124_2-1-ET01_AGGRE124_2,12000.0,4.0,3.5,37.0,3463318,14.015,1
15459,18000.0,1,2022-07-15T10:00:50.980Z,35.0,22106,139.419,19MM_NEW,17996.0,20.0,0.6,36.0,3482812,13.218,1
15460,6000.0,1,2022-07-15T10:04:43.293Z,35.0,22107,2.05,AGGRE44-1-LAMA215,5996.899,215.0,2.4,37.0,3506043,13.71,1
15461,7000.0,1,2022-07-15T10:08:06.077Z,34.0,22108,214.0,SPIGOLATORE,7002.0,60.0,1.9,35.0,3526321,14.49,1
15462,0.0,1,2022-07-15T10:08:16.647Z,34.0,22108,214.0,SPIGOLATORE,0.0,60.0,2.8,36.0,3527378,12.058,1
15463,7000.0,1,2022-07-15T10:08:31.967Z,34.0,22108,214.0,SPIGOLATORE,6999.0,60.0,2.6,36.0,3528910,11.953,1
15464,0.0,1,2022-07-15T10:11:06.549Z,0.0,22110,,,0.0,,,0.0,3544368,7.414,
15465,0.0,1,2022-07-15T11:02:24.898Z,0.0,22115,,,0.0,,,0.0,3852198,7.383,
15466,0.0,1,2022-07-15T11:12:49.108Z,0.0,22120,,,0.0,,,0.0,3914618,7.43,
15467,0.0,1,2022-07-15T11:23:58.128Z,0.0,22125,,,0.0,,,0.0,3981519,7.414,
15468,0.0,1,2022-07-15T11:34:50.338Z,0.0,22130,,,0.0,,,0.0,4046739,7.336,
15469,0.0,1,2022-07-15T11:46:03.129Z,0.0,22135,,,0.0,,,0.0,4114017,7.446,
15470,0.0,1,2022-07-15T11:56:46.789Z,0.0,22140,,,0.0,,,0.0,4178382,7.4,
15471,0.0,1,2022-07-15T12:07:44.109Z,0.0,22145,,,0.0,,,0.0,4244113,7.367,
15472,0.0,1,2022-07-15T12:18:23.549Z,0.0,22150,,,0.0,,,0.0,4308056,7.383,
15473,0.0,1,2022-07-15T12:29:05.509Z,0.0,22155,,,0.0,,,0.0,4372251,7.446,
15474,0.0,1,2022-07-15T12:39:31.129Z,0.0,22160,,,0.0,,,0.0,4434812,7.4,
15475,0.0,1,2022-07-15T12:50:08.319Z,0.0,22165,,,0.0,,,0.0,4498530,7.446,
15476,0.0,1,2022-07-15T13:00:47.789Z,0.0,22170,,,0.0,,,0.0,4562476,7.289,
15477,0.0,1,2022-07-15T13:11:05.879Z,0.0,22175,,,0.0,,,0.0,4624284,7.4,
15478,0.0,1,2022-07-16T01:11:53.335Z,0.0,22180,,,0.0,,,0.0,325672,7.54,
15479,0.0,1,2022-07-16T01:13:53.796Z,0.0,22180,,,0.0,,,0.0,337718,2.89,
15480,0.0,1,2022-07-16T01:15:53.726Z,0.0,22180,,,0.0,,,0.0,349711,2.874,
15481,0.0,1,2022-07-16T02:05:56.743Z,0.0,22182,,,0.0,,,0.0,650012,7.383,
15482,0.0,1,2022-07-16T02:25:55.817Z,0.0,22185,,,0.0,,,0.0,769919,7.43,
15483,0.0,1,2022-07-16T02:27:56.367Z,0.0,22185,,,0.0,,,0.0,781974,2.686,
15484,0.0,1,2022-07-16T02:29:56.257Z,0.0,22185,,,0.0,,,0.0,793963,2.827,
15485,0.0,1,2022-07-16T02:43:07.230Z,0.0,22189,,,0.0,,,0.0,873060,7.273,
15486,0.0,1,2022-07-16T03:08:23.424Z,0.0,22194,,,0.0,,,0.0,1024679,7.242,
15487,0.0,1,2022-07-16T03:23:49.097Z,0.0,22199,,,0.0,,,0.0,1117246,7.367,
15488,0.0,1,2022-07-16T03:25:49.688Z,0.0,22199,,,0.0,,,0.0,1129305,2.7,
15489,0.0,1,2022-07-16T03:27:49.578Z,0.0,22199,,,0.0,,,0.0,1141294,2.543,
15490,0.0,1,2022-07-16T03:39:34.540Z,0.0,22201,,,0.0,,,0.0,1211790,7.179,
15491,0.0,1,2022-07-16T03:53:58.523Z,0.0,22206,,,0.0,,,0.0,1298188,7.4,
15492,0.0,1,2022-07-16T04:18:02.147Z,0.0,22211,,,0.0,,,0.0,1442550,7.4,
15493,0.0,1,2022-07-16T04:28:16.699Z,0.0,22216,,,0.0,,,0.0,1504005,7.351,
15494,0.0,1,2022-07-16T04:38:42.801Z,0.0,22221,,,0.0,,,0.0,1566615,7.383,
15495,0.0,1,2022-07-16T06:11:34.130Z,0.0,22226,,,0.0,,,0.0,2123746,7.4,
15496,0.0,1,2022-07-16T06:22:58.032Z,0.0,22231,,,0.0,,,0.0,2192136,7.414,
15497,0.0,1,2022-07-16T06:34:13.634Z,0.0,22236,,,0.0,,,0.0,2259696,7.414,
15498,0.0,1,2022-07-16T06:48:10.497Z,0.0,22241,,,0.0,,,0.0,2343382,7.273,
15499,0.0,1,2022-07-16T06:58:37.759Z,0.0,22246,,,0.0,,,0.0,2406108,7.367,
15500,0.0,1,2022-07-16T07:35:44.826Z,0.0,22251,,,0.0,,,0.0,2628814,7.257,
15501,0.0,1,2022-07-16T07:45:19.668Z,0.0,22254,,,0.0,,,0.0,2686298,7.446,
15502,0.0,1,2022-07-16T07:54:23.070Z,0.0,22257,,,0.0,,,0.0,2740638,7.273,
15503,0.0,1,2022-07-16T08:03:28.362Z,0.0,22260,,,0.0,,,0.0,2795167,7.273,
15504,0.0,1,2022-07-16T08:12:42.553Z,0.0,22263,,,0.0,,,0.0,2850586,7.351,
15505,0.0,1,2022-07-16T08:21:53.895Z,0.0,22266,,,0.0,,,0.0,2905720,7.257,
15506,0.0,1,2022-07-16T08:31:02.027Z,0.0,22269,,,0.0,,,0.0,2960533,7.446,
15507,0.0,1,2022-07-16T08:40:04.169Z,0.0,22272,,,0.0,,,0.0,3014747,7.351,
15508,0.0,1,2022-07-16T08:49:17.641Z,0.0,22275,,,0.0,,,0.0,3070094,7.194,
15509,0.0,1,2022-07-16T08:58:32.083Z,0.0,22278,,,0.0,,,0.0,3125538,7.367,
15510,0.0,1,2022-07-16T09:08:01.374Z,0.0,22281,,,0.0,,,0.0,3182467,7.336,
15511,0.0,1,2022-07-16T09:17:01.916Z,0.0,22284,,,0.0,,,0.0,3236521,7.414,
15512,0.0,1,2022-07-16T09:43:59.742Z,0.0,22287,,,0.0,,,0.0,3398303,7.4,
15513,0.0,1,2022-07-16T09:53:15.244Z,0.0,22290,,,0.0,,,0.0,3453853,7.383,
15514,0.0,1,2022-07-16T10:06:12.646Z,0.0,22293,,,0.0,,,0.0,3531593,7.32,
15515,0.0,1,2022-07-16T11:02:54.798Z,0.0,22296,,,0.0,,,0.0,3871807,7.367,
15516,0.0,1,2022-07-16T11:18:40.601Z,0.0,22299,,,0.0,,,0.0,3966387,7.336,
15517,12000.0,1,2022-07-15T10:08:49.757Z,34.0,22109,0.01,AGGRE124_2-1-ET01_AGGRE124_2,11992.0,4.0,2.8,37.0,3530689,13.816,1
15518,18000.0,1,2022-07-15T10:11:42.830Z,35.0,22111,139.419,19MM_NEW,18002.0,20.0,0.6,37.0,3547996,13.283,1
15519,6000.0,1,2022-07-15T10:15:54.624Z,35.0,22112,2.05,AGGRE44-1-LAMA215,5997.6,215.0,3.1,37.0,3573175,13.113,1
15520,7000.0,1,2022-07-15T10:19:17.237Z,35.0,22113,214.0,SPIGOLATORE,6997.0,60.0,1.4,36.0,3593436,14.349,1
15521,0.0,1,2022-07-15T10:19:27.937Z,35.0,22113,214.0,SPIGOLATORE,0.0,60.0,2.2,36.0,3594506,11.982,1
15522,7000.0,1,2022-07-15T10:19:43.208Z,34.0,22113,214.0,SPIGOLATORE,7003.0,60.0,1.8,36.0,3596033,12.134,1
15523,12000.0,1,2022-07-15T10:20:01.568Z,34.0,22114,0.01,AGGRE124_2-1-ET01_AGGRE124_2,11998.0,4.0,3.6,37.0,3597869,13.769,1
15524,18000.0,1,2022-07-15T11:03:01.238Z,32.0,22116,139.419,19MM_NEW,18007.0,20.0,0.7,31.0,3855832,13.312,1
15525,6000.0,1,2022-07-15T11:06:42.342Z,33.0,22117,2.05,AGGRE44-1-LAMA215,5996.199,215.0,2.6,34.0,3877942,13.523,1
15526,0.0,1,2022-07-15T11:10:15.525Z,32.0,22118,214.0,SPIGOLATORE,0.0,60.0,3.1,33.0,3899260,12.134,1
15527,7000.0,1,2022-07-15T11:10:04.945Z,32.0,22118,214.0,SPIGOLATORE,7003.0,60.0,2.0,33.0,3898202,14.49,1
15528,7000.0,1,2022-07-15T11:10:30.725Z,32.0,22118,214.0,SPIGOLATORE,6999.0,60.0,2.5,33.0,3900780,12.164,1
15529,12000.0,1,2022-07-15T11:10:48.506Z,32.0,22119,0.01,AGGRE124_2-1-ET01_AGGRE124_2,12001.0,4.0,3.7,34.0,3902558,13.845,1
15530,18000.0,1,2022-07-15T11:13:25.348Z,33.0,22121,139.419,19MM_NEW,18006.0,20.0,0.6,35.0,3918242,13.558,1
15531,6000.0,1,2022-07-15T11:17:11.252Z,34.0,22122,2.05,AGGRE44-1-LAMA215,5997.6,215.0,3.5,36.0,3940832,13.523,1
15532,7000.0,1,2022-07-15T11:20:33.835Z,33.0,22123,214.0,SPIGOLATORE,6998.0,60.0,2.1,34.0,3961090,14.273,1
15533,0.0,1,2022-07-15T11:20:44.405Z,33.0,22123,214.0,SPIGOLATORE,0.0,60.0,3.3,34.0,3962147,12.076,1
15534,7000.0,1,2022-07-15T11:20:59.725Z,33.0,22123,214.0,SPIGOLATORE,7005.0,60.0,2.9,35.0,3963679,12.105,1
15535,12000.0,1,2022-07-15T11:21:17.515Z,33.0,22124,0.01,AGGRE124_2-1-ET01_AGGRE124_2,11985.0,4.0,3.4,35.0,3965458,13.863,1
15536,18000.0,1,2022-07-15T11:24:34.319Z,34.0,22126,139.419,19MM_NEW,17997.0,20.0,0.6,35.0,3985138,13.599,1
15537,6000.0,1,2022-07-15T11:28:18.632Z,34.0,22127,2.05,AGGRE44-1-LAMA215,5993.399,215.0,3.2,36.0,4007569,13.787,1
15538,0.0,1,2022-07-15T11:31:51.775Z,34.0,22128,214.0,SPIGOLATORE,0.0,60.0,0.4,35.0,4028883,12.287,1
15539,7000.0,1,2022-07-15T11:31:41.155Z,34.0,22128,214.0,SPIGOLATORE,7002.0,60.0,0.3,35.0,4027821,14.414,1
15540,7000.0,1,2022-07-15T11:32:07.046Z,34.0,22128,214.0,SPIGOLATORE,7002.0,60.0,0.3,35.0,4030410,12.228,1
15541,12000.0,1,2022-07-15T11:32:24.826Z,34.0,22129,0.01,AGGRE124_2-1-ET01_AGGRE124_2,12003.0,4.0,1.1,36.0,4032188,13.845,1
15542,18000.0,1,2022-07-15T11:35:26.689Z,34.0,22131,139.419,19MM_NEW,18012.0,20.0,0.9,36.0,4050374,13.265,1
15543,6000.0,1,2022-07-15T11:39:25.513Z,35.0,22132,2.05,AGGRE44-1-LAMA215,5998.299,215.0,1.7,37.0,4074256,13.587,1
15544,7000.0,1,2022-07-15T11:42:48.086Z,34.0,22133,214.0,SPIGOLATORE,7002.0,60.0,1.2,35.0,4094513,14.519,1
15545,0.0,1,2022-07-15T11:42:58.696Z,34.0,22133,214.0,SPIGOLATORE,0.0,60.0,1.7,35.0,4095574,12.193,1
15546,7000.0,1,2022-07-15T11:43:13.916Z,34.0,22133,214.0,SPIGOLATORE,7004.0,60.0,1.2,36.0,4097096,12.011,1
15547,12000.0,1,2022-07-15T11:43:32.166Z,34.0,22134,0.01,AGGRE124_2-1-ET01_AGGRE124_2,11988.0,4.0,1.0,36.0,4098921,13.617,1
15548,18000.0,1,2022-07-15T11:46:39.379Z,34.0,22136,139.419,19MM_NEW,18000.0,20.0,0.8,36.0,4117642,13.511,1
15549,6000.0,1,2022-07-15T11:50:23.063Z,35.0,22137,2.05,AGGRE44-1-LAMA215,5995.5,215.0,1.6,37.0,4140010,13.634,1
15550,7000.0,1,2022-07-15T11:53:45.646Z,34.0,22138,214.0,SPIGOLATORE,7000.0,60.0,0.3,35.0,4160268,14.548,1
15551,0.0,1,2022-07-15T11:53:56.206Z,34.0,22138,214.0,SPIGOLATORE,0.0,60.0,0.4,35.0,4161324,12.105,1
15552,7000.0,1,2022-07-15T11:54:11.476Z,34.0,22138,214.0,SPIGOLATORE,6998.0,60.0,0.3,36.0,4162851,12.181,1
15553,12000.0,1,2022-07-15T11:54:29.307Z,34.0,22139,0.01,AGGRE124_2-1-ET01_AGGRE124_2,12000.0,4.0,0.8,37.0,4164634,13.875,1
15554,18000.0,1,2022-07-15T11:57:23.020Z,35.0,22141,139.419,19MM_NEW,17997.0,20.0,0.7,37.0,4182005,13.482,1
15555,6000.0,1,2022-07-15T12:01:06.223Z,35.0,22142,2.05,AGGRE44-1-LAMA215,5998.299,215.0,1.6,37.0,4204325,13.646,1
15556,7000.0,1,2022-07-15T12:04:28.836Z,34.0,22143,214.0,SPIGOLATORE,6999.0,60.0,0.6,35.0,4224586,14.548,1
15557,0.0,1,2022-07-15T12:04:39.496Z,34.0,22143,214.0,SPIGOLATORE,0.0,60.0,0.7,36.0,4225652,12.164,1
15558,7000.0,1,2022-07-15T12:04:54.847Z,34.0,22143,214.0,SPIGOLATORE,7002.0,60.0,0.7,36.0,4227187,11.935,1
15559,12000.0,1,2022-07-15T12:05:12.647Z,34.0,22144,0.01,AGGRE124_2-1-ET01_AGGRE124_2,12007.0,4.0,0.9,37.0,4228967,13.939,1
15560,18000.0,1,2022-07-15T12:08:20.430Z,34.0,22146,139.419,19MM_NEW,18005.0,20.0,0.8,37.0,4247745,13.675,1
15561,6000.0,1,2022-07-15T12:12:07.293Z,35.0,22147,2.05,AGGRE44-1-LAMA215,5994.799,215.0,1.0,37.0,4270431,13.634,1
15562,7000.0,1,2022-07-15T12:15:29.917Z,34.0,22148,214.0,SPIGOLATORE,7001.0,60.0,0.9,35.0,4290693,14.349,1
15563,0.0,1,2022-07-15T12:15:40.477Z,34.0,22148,214.0,SPIGOLATORE,0.0,60.0,1.2,35.0,4291749,12.24,1
15564,7000.0,1,2022-07-15T12:15:55.687Z,34.0,22148,214.0,SPIGOLATORE,7005.0,60.0,0.9,36.0,4293270,11.953,1
15565,12000.0,1,2022-07-15T12:16:13.437Z,34.0,22149,0.01,AGGRE124_2-1-ET01_AGGRE124_2,12003.0,4.0,0.8,37.0,4295045,13.892,1
15566,18000.0,1,2022-07-15T12:18:59.740Z,35.0,22151,139.419,19MM_NEW,18009.0,20.0,0.7,37.0,4311675,13.312,1
15567,6000.0,1,2022-07-15T12:22:41.773Z,35.0,22152,2.05,AGGRE44-1-LAMA215,6001.1,215.0,1.0,37.0,4333878,13.541,1
15568,7000.0,1,2022-07-15T12:26:04.277Z,34.0,22153,214.0,SPIGOLATORE,7000.0,60.0,1.0,35.0,4354128,14.337,1
15569,7000.0,1,2022-07-15T12:26:30.197Z,34.0,22153,214.0,SPIGOLATORE,7003.0,60.0,1.1,36.0,4356720,12.228,1
15570,0.0,1,2022-07-15T12:26:14.957Z,34.0,22153,214.0,SPIGOLATORE,0.0,60.0,1.4,36.0,4355196,12.058,1
15571,12000.0,1,2022-07-15T12:26:47.957Z,34.0,22154,0.01,AGGRE124_2-1-ET01_AGGRE124_2,12015.0,4.0,0.8,37.0,4358496,13.787,1
15572,18000.0,1,2022-07-15T12:29:41.800Z,35.0,22156,139.419,19MM_NEW,18006.0,20.0,0.7,37.0,4375880,13.218,1
15573,6000.0,1,2022-07-15T12:33:24.373Z,35.0,22157,2.05,AGGRE44-1-LAMA215,5995.5,215.0,0.9,37.0,4398137,13.787,1
15574,7000.0,1,2022-07-15T12:36:46.847Z,34.0,22158,214.0,SPIGOLATORE,7002.0,60.0,0.3,36.0,4418384,14.349,1
