,LUNG,bearingsCelsius,spindleRpm,idChiave,statoRot,ist_acc,@timestamp,DIAM,UTE,VibromPeak,statorCelsius,numTP,CurrentPeak,rpmSetPoint
8933,123.191,28.0,2452.0,10295,1,20122284,2022-02-23T14:50:08.430Z,9.0,CAN9,0.4,34.0,1,20.212,2500.0
8934,147.393,27.0,2473.0,10296,1,20125256,2022-02-23T14:50:38.151Z,5.0,CAN5,0.6,33.0,1,20.23,2500.0
8935,142.439,27.0,2438.0,10297,1,20128379,2022-02-23T14:51:09.381Z,5.5,CAN5-5,0.4,32.0,1,20.212,2500.0
8936,109.676,27.0,8919.0,10298,1,20184167,2022-02-23T15:00:27.269Z,80.0,SPIANAD80,1.2,25.0,1,20.247,9000.0
8937,109.676,27.0,2942.0,10298,1,20187056,2022-02-23T15:00:56.160Z,80.0,SPIANAD80,1.4,28.0,1,9.299,3000.0
8938,152.298,27.0,5970.0,10299,1,20193879,2022-02-23T15:02:04.391Z,20.0,CAN19APK,0.8,28.0,1,20.332,6000.0
8939,127.179,25.0,2421.0,10300,1,20230051,2022-02-23T15:08:06.116Z,6.0,CAN6,0.5,29.0,1,20.212,2500.0
8940,204.967,25.0,20002.0,10301,1,20235170,2022-02-23T15:08:57.306Z,16.0,FEDORASGROSS,1.6,28.0,1,20.212,20000.0
8941,180.874,30.0,18975.0,10302,1,20263492,2022-02-23T15:13:40.531Z,16.0,FEDORA,0.8,40.0,1,20.247,19000.0
8942,157.797,33.0,11973.0,10303,1,20298150,2022-02-23T15:19:27.115Z,6.0,FRESA6SMUSS,1.3,38.0,1,20.281,12000.0
8943,109.676,27.0,11947.0,10304,1,20389198,2022-02-23T15:34:37.609Z,80.0,SPIANAD80,0.6,25.0,1,20.281,12000.0
8944,109.676,27.0,3007.0,10304,1,20412397,2022-02-23T15:38:29.602Z,80.0,SPIANAD80,0.5,33.0,1,9.588,3000.0
8945,109.676,25.0,8976.0,10305,1,20566171,2022-02-23T16:04:07.364Z,80.0,SPIANAD80,1.1,24.0,1,20.247,9000.0
8946,109.676,25.0,2976.0,10305,1,20581862,2022-02-23T16:06:44.277Z,80.0,SPIANAD80,0.8,30.0,1,10.268,3000.0
8947,129.532,25.0,2444.0,10306,1,20644736,2022-02-23T16:17:13.026Z,12.0,TEST12,0.3,27.0,1,20.212,2500.0
8948,148.916,25.0,19007.0,10307,1,20690013,2022-02-23T16:24:45.802Z,10.0,TEST10SGROSS,1.1,27.0,1,20.298,19000.0
8949,155.815,30.0,19016.0,10308,1,22084106,2022-02-23T20:17:06.934Z,10.0,TEST10,1.3,38.0,1,20.212,19000.0
8950,110.464,33.0,18999.0,10309,1,22432157,2022-02-23T21:15:07.494Z,6.0,TEST6SGROSS,0.8,39.0,1,20.195,19000.0
8951,111.067,29.0,18972.0,10310,1,22863241,2022-02-23T22:26:58.396Z,6.0,TEST6,1.0,37.0,1,20.382,19000.0
8952,157.797,30.0,11994.0,10311,1,23190208,2022-02-23T23:21:28.113Z,6.0,FRESA6SMUSS,0.7,38.0,1,20.212,12000.0
8953,140.354,27.0,2477.0,10312,1,23398673,2022-02-23T23:56:12.793Z,4.0,CAN4,0.3,32.0,1,20.145,2500.0
8954,104.355,23.0,18995.0,10313,1,23488896,2022-02-24T00:11:15.036Z,5.0,5TAGLI90G,1.0,27.0,1,20.247,19000.0
8955,109.676,25.0,2908.0,10314,1,26416289,2022-02-24T08:19:09.370Z,80.0,SPIANAD80,0.5,25.0,1,20.315,3000.0
8956,148.916,25.0,19012.0,10315,1,26429104,2022-02-24T08:21:17.522Z,10.0,TEST10SGROSS,1.9,27.0,1,20.212,19000.0
8957,155.815,27.0,18989.0,10316,1,26441570,2022-02-24T08:23:22.183Z,10.0,TEST10,4.4,33.0,1,20.298,19000.0
8958,110.464,27.0,19005.0,10317,1,26453482,2022-02-24T08:25:21.305Z,6.0,TEST6SGROSS,0.9,35.0,1,20.145,19000.0
8959,111.067,29.0,19008.0,10318,1,26484041,2022-02-24T08:30:26.899Z,6.0,TEST6,0.9,37.0,1,20.128,19000.0
8960,157.797,30.0,11958.0,10319,1,26543286,2022-02-24T08:40:19.357Z,6.0,FRESA6SMUSS,0.8,37.0,1,20.247,12000.0
8961,104.355,28.0,18987.0,10320,1,26561684,2022-02-24T08:43:23.340Z,5.0,5TAGLI90G,1.0,33.0,1,20.179,19000.0
8962,109.676,25.0,2928.0,10321,1,26650969,2022-02-24T08:58:16.202Z,80.0,SPIANAD80,0.5,25.0,1,20.23,3000.0
8963,148.916,25.0,19017.0,10322,1,26666449,2022-02-24T09:00:51.004Z,10.0,TEST10SGROSS,1.8,27.0,1,20.298,19000.0
8964,155.815,28.0,19009.0,10323,1,26683886,2022-02-24T09:03:45.377Z,10.0,TEST10,3.3,35.0,1,20.247,19000.0
8965,110.464,29.0,19024.0,10324,1,26700507,2022-02-24T09:06:31.589Z,6.0,TEST6SGROSS,0.6,37.0,1,20.298,19000.0
8966,111.067,30.0,18983.0,10325,1,26744775,2022-02-24T09:13:54.275Z,6.0,TEST6,1.6,38.0,1,20.162,19000.0
8967,157.797,30.0,11970.0,10326,1,26832277,2022-02-24T09:28:29.307Z,6.0,FRESA6SMUSS,0.7,37.0,1,20.212,12000.0
8968,104.355,28.0,18977.0,10327,1,26858035,2022-02-24T09:32:46.891Z,5.0,5TAGLI90G,1.0,33.0,1,20.195,19000.0
8969,109.676,25.0,3015.0,10328,1,26975650,2022-02-24T09:52:23.058Z,80.0,SPIANAD80,0.5,25.0,1,20.298,3000.0
8970,148.916,25.0,18999.0,10329,1,26994751,2022-02-24T09:55:34.070Z,10.0,TEST10SGROSS,2.6,27.0,1,20.145,19000.0
8971,155.815,28.0,18981.0,10330,1,27017149,2022-02-24T09:59:18.053Z,10.0,TEST10,3.4,36.0,1,20.247,19000.0
8972,110.464,29.0,18985.0,10331,1,27038456,2022-02-24T10:02:51.126Z,6.0,TEST6SGROSS,0.6,37.0,1,20.332,19000.0
8973,111.067,30.0,18987.0,10332,1,27096447,2022-02-24T10:12:31.045Z,6.0,TEST6,2.4,37.0,1,20.179,19000.0
8974,157.797,30.0,12000.0,10333,1,27212205,2022-02-24T10:31:48.641Z,6.0,FRESA6SMUSS,1.0,37.0,1,20.247,12000.0
8975,104.355,28.0,19016.0,10334,1,27245309,2022-02-24T10:37:19.686Z,5.0,5TAGLI90G,1.0,33.0,1,20.23,19000.0
8976,109.676,25.0,2975.0,10335,1,27322322,2022-02-24T10:50:09.827Z,80.0,SPIANAD80,0.6,25.0,1,20.298,3000.0
8977,148.916,24.0,18995.0,10336,1,27400895,2022-02-24T11:03:15.568Z,10.0,TEST10SGROSS,2.6,27.0,1,20.332,19000.0
8978,155.815,30.0,18970.0,10337,1,27527724,2022-02-24T11:24:23.876Z,10.0,TEST10,2.0,37.0,1,20.212,19000.0
8979,110.464,33.0,18941.0,10338,1,27647505,2022-02-24T11:44:21.703Z,6.0,TEST6SGROSS,0.7,39.0,1,20.212,19000.0
8980,111.067,32.0,18987.0,10339,1,28193772,2022-02-24T13:15:24.451Z,6.0,TEST6,2.4,38.0,1,20.23,19000.0
8981,157.797,30.0,12009.0,10340,1,28902725,2022-02-24T15:13:34.084Z,6.0,FRESA6SMUSS,0.7,38.0,1,20.162,12000.0
8982,104.355,27.0,18977.0,10341,1,29090439,2022-02-24T15:44:51.252Z,5.0,5TAGLI90G,1.5,32.0,1,20.298,19000.0
8983,104.355,30.0,19018.0,10341,1,29115227,2022-02-24T15:48:59.135Z,5.0,5TAGLI90G,0.8,38.0,1,7.004,19000.0
8984,109.676,27.0,9006.0,10342,1,29207522,2022-02-24T16:04:22.099Z,80.0,SPIANAD80,1.2,27.0,1,20.212,9000.0
8985,109.676,27.0,9004.0,10343,1,29214292,2022-02-24T16:05:29.800Z,80.0,SPIANAD80,1.1,27.0,1,20.315,9000.0
8986,109.676,27.0,2943.0,10343,1,29257383,2022-02-24T16:12:40.716Z,80.0,SPIANAD80,1.4,34.0,1,9.061,3000.0
8987,145.199,25.0,6974.0,10344,1,29347608,2022-02-24T16:27:42.979Z,50.0,SPIANA50,0.5,27.0,1,20.179,7000.0
8988,148.916,25.0,19006.0,10345,1,29403589,2022-02-24T16:37:02.797Z,10.0,TEST10SGROSS,0.8,30.0,1,20.212,19000.0
8989,155.815,32.0,18986.0,10346,1,29765739,2022-02-24T17:37:24.350Z,10.0,TEST10,2.2,38.0,1,20.111,19000.0
8990,157.797,30.0,11990.0,10347,1,30044148,2022-02-24T18:23:48.480Z,6.0,FRESA6SMUSS,0.8,37.0,1,20.212,12000.0
8991,155.815,27.0,18972.0,10348,1,30190466,2022-02-24T18:48:11.682Z,10.0,TEST10,2.5,32.0,1,20.247,19000.0
8992,166.922,33.0,1948.0,10349,1,30641005,2022-02-24T20:03:17.137Z,6.5,PUNT6-5,0.7,39.0,1,20.315,2000.0
8993,128.476,25.0,3986.0,10350,1,30729824,2022-02-24T20:18:05.340Z,12.4,SVAS12,0.5,27.0,1,20.247,4000.0
8994,104.355,24.0,19026.0,10351,1,30809093,2022-02-24T20:31:18.041Z,5.0,5TAGLI90G,1.7,27.0,1,20.162,19000.0
8995,109.676,25.0,2984.0,10352,1,34803681,2022-02-25T07:37:04.480Z,80.0,SPIANAD80,0.5,24.0,1,20.212,3000.0
8996,145.199,25.0,7007.0,10353,1,34840307,2022-02-25T07:43:10.745Z,50.0,SPIANA50,0.8,27.0,1,20.212,7000.0
8997,110.464,25.0,19013.0,10354,1,34877353,2022-02-25T07:49:21.210Z,6.0,TEST6SGROSS,0.5,29.0,1,20.315,19000.0
8998,111.067,32.0,18996.0,10355,1,35012863,2022-02-25T08:11:56.329Z,6.0,TEST6,0.6,39.0,1,20.247,19000.0
8999,157.797,32.0,12007.0,10356,1,35078457,2022-02-25T08:22:52.278Z,6.0,FRESA6SMUSS,1.1,40.0,1,20.264,12000.0
9000,142.565,28.0,17956.0,10357,1,35142598,2022-02-25T08:33:33.698Z,4.5,CAN4_5XFOR,7.2,33.0,1,20.212,18000.0
9001,104.355,30.0,18953.0,10358,1,35265329,2022-02-25T08:54:01.025Z,5.0,5TAGLI90G,2.9,37.0,1,20.212,19000.0
9002,204.967,25.0,19950.0,10359,1,35490805,2022-02-25T09:31:35.817Z,16.0,FEDORASGROSS,2.0,25.0,1,20.212,20000.0
9003,180.874,33.0,19014.0,10360,1,35585244,2022-02-25T09:47:20.220Z,16.0,FEDORA,1.8,40.0,1,20.23,19000.0
9004,109.676,25.0,11918.0,10361,1,35949908,2022-02-25T10:48:06.912Z,80.0,SPIANAD80,1.8,25.0,1,20.247,12000.0
9005,109.676,25.0,2974.0,10361,1,35964039,2022-02-25T10:50:28.224Z,80.0,SPIANAD80,2.5,30.0,1,9.316,3000.0
9006,109.676,25.0,11956.0,10362,1,36013397,2022-02-25T10:58:41.811Z,80.0,SPIANAD80,1.7,24.0,1,20.298,12000.0
9007,109.676,25.0,2938.0,10362,1,36028155,2022-02-25T11:01:09.393Z,80.0,SPIANAD80,2.7,30.0,1,9.945,3000.0
9008,111.067,27.0,19012.0,10364,1,36082724,2022-02-25T11:10:15.091Z,6.0,TEST6,1.0,33.0,1,20.298,19000.0
9009,110.464,25.0,18959.0,10363,1,36070008,2022-02-25T11:08:07.929Z,6.0,TEST6SGROSS,1.7,25.0,1,20.145,19000.0
9010,144.213,29.0,1000.0,10365,1,36099889,2022-02-25T11:13:06.743Z,3.0,CAN3,0.6,37.0,1,20.195,1000.0
9011,120.025,29.0,2410.0,10366,1,36103161,2022-02-25T11:13:39.464Z,3.5,PUNT3-5,0.5,33.0,1,20.145,2500.0
9012,131.324,28.0,2983.0,10367,1,36106828,2022-02-25T11:14:16.134Z,20.0,SVAS20_5,0.5,32.0,1,20.382,3000.0
9013,157.797,27.0,11967.0,10368,1,36109741,2022-02-25T11:14:45.265Z,6.0,FRESA6SMUSS,2.0,30.0,1,20.179,12000.0
9014,109.676,27.0,11968.0,10369,1,36155526,2022-02-25T11:22:23.121Z,80.0,SPIANAD80,0.9,25.0,1,20.264,12000.0
9015,109.676,27.0,2957.0,10369,1,36175946,2022-02-25T11:25:47.324Z,80.0,SPIANAD80,0.7,30.0,1,9.112,3000.0
9016,109.676,25.0,11945.0,10370,1,36206309,2022-02-25T11:30:50.959Z,80.0,SPIANAD80,1.0,27.0,1,20.247,12000.0
9017,109.676,27.0,2957.0,10370,1,36237660,2022-02-25T11:36:04.473Z,80.0,SPIANAD80,0.7,32.0,1,9.707,3000.0
9018,110.464,25.0,19017.0,10371,1,36284546,2022-02-25T11:43:53.340Z,6.0,TEST6SGROSS,1.8,25.0,1,20.179,19000.0
9019,111.067,30.0,18976.0,10372,1,36357882,2022-02-25T11:56:06.710Z,6.0,TEST6,1.0,38.0,1,20.332,19000.0
9020,157.797,30.0,11936.0,10373,1,36465540,2022-02-25T12:14:03.306Z,6.0,FRESA6SMUSS,1.4,38.0,1,20.281,12000.0
9021,120.025,28.0,2501.0,10374,1,36505999,2022-02-25T12:20:47.901Z,3.5,PUNT3-5,0.5,33.0,1,20.145,2500.0
9022,144.213,27.0,1001.0,10375,1,36514357,2022-02-25T12:22:11.483Z,3.0,CAN3,0.5,30.0,1,20.23,1000.0
9023,131.324,27.0,2931.0,10376,1,36521732,2022-02-25T12:23:25.234Z,20.0,SVAS20_5,0.4,28.0,1,20.212,3000.0
9024,109.676,25.0,11946.0,10377,1,36778489,2022-02-25T13:06:12.841Z,80.0,SPIANAD80,2.0,24.0,1,20.195,12000.0
9025,109.676,25.0,2941.0,10377,1,36781640,2022-02-25T13:06:44.351Z,80.0,SPIANAD80,2.5,27.0,1,9.894,3000.0
9026,109.676,25.0,12009.0,10378,1,36840905,2022-02-25T13:16:37.009Z,80.0,SPIANAD80,2.3,25.0,1,20.162,12000.0
9027,109.676,27.0,2938.0,10378,1,36851135,2022-02-25T13:18:19.311Z,80.0,SPIANAD80,2.4,30.0,1,9.911,3000.0
9028,145.199,25.0,6998.0,10379,1,36872085,2022-02-25T13:21:48.814Z,50.0,SPIANA50,0.6,25.0,1,20.212,7000.0
9029,204.967,25.0,19996.0,10380,1,36876624,2022-02-25T13:22:34.205Z,16.0,FEDORASGROSS,2.5,27.0,1,20.365,20000.0
9030,180.874,28.0,19003.0,10381,1,36892861,2022-02-25T13:25:16.577Z,16.0,FEDORA,1.1,35.0,1,20.23,19000.0
9031,144.176,29.0,2462.0,10382,1,36900036,2022-02-25T13:26:28.328Z,7.0,CAN7-FR,0.5,35.0,1,20.247,2500.0
9032,157.797,28.0,12010.0,10383,1,36903830,2022-02-25T13:27:06.268Z,6.0,FRESA6SMUSS,1.1,33.0,1,20.195,12000.0
9033,109.676,25.0,2965.0,10384,1,36953463,2022-02-25T13:35:22.606Z,80.0,SPIANAD80,0.2,25.0,1,20.212,3000.0
9034,148.916,25.0,18966.0,10385,1,36979327,2022-02-25T13:39:41.249Z,10.0,TEST10SGROSS,2.8,27.0,1,20.128,19000.0
9035,155.815,29.0,19005.0,10386,1,37011693,2022-02-25T13:45:04.914Z,10.0,TEST10,3.0,37.0,1,20.281,19000.0
9036,110.464,30.0,19037.0,10387,1,37042371,2022-02-25T13:50:11.698Z,6.0,TEST6SGROSS,0.9,37.0,1,20.212,19000.0
9037,111.067,32.0,18993.0,10388,1,37127810,2022-02-25T14:04:26.101Z,6.0,TEST6,2.8,39.0,1,20.298,19000.0
9038,157.797,30.0,11992.0,10389,1,37300031,2022-02-25T14:33:08.336Z,6.0,FRESA6SMUSS,0.8,37.0,1,20.23,12000.0
9039,104.355,28.0,18958.0,10390,1,37347861,2022-02-25T14:41:06.642Z,5.0,5TAGLI90G,1.1,33.0,1,20.179,19000.0
9040,137.257,25.0,23028.0,10391,1,37464290,2022-02-25T15:00:30.949Z,10.0,PALLA,2.5,24.0,1,20.247,23000.0
9041,137.257,28.0,23024.0,10392,1,37475174,2022-02-25T15:02:19.791Z,10.0,PALLA,2.4,41.0,1,20.212,23000.0
9042,141.94,33.0,9936.0,10393,1,37511161,2022-02-25T15:08:19.666Z,10.0,FRESA10FIN,0.9,45.0,1,20.315,10000.0
9043,141.94,28.0,9942.0,10394,1,37539863,2022-02-25T15:13:06.690Z,10.0,FRESA10FIN,1.0,33.0,1,20.212,10000.0
9044,111.067,27.0,18982.0,10395,1,37632186,2022-02-25T15:28:29.933Z,6.0,TEST6,1.2,32.0,1,20.212,19000.0
9045,157.797,30.0,11973.0,10396,1,37727731,2022-02-25T15:44:25.397Z,6.0,FRESA6SMUSS,0.8,38.0,1,20.264,12000.0
9046,104.355,30.0,18988.0,10397,1,37737857,2022-02-25T15:46:06.659Z,5.0,5TAGLI90G,2.7,34.0,1,20.247,19000.0
9047,109.676,27.0,11919.0,10398,1,37782950,2022-02-25T15:53:37.595Z,80.0,SPIANAD80,0.9,25.0,1,20.212,12000.0
9048,109.676,27.0,2972.0,10398,1,37785666,2022-02-25T15:54:04.755Z,80.0,SPIANAD80,0.7,27.0,1,10.251,3000.0
9049,109.676,25.0,11997.0,10399,1,37803225,2022-02-25T15:57:00.348Z,80.0,SPIANAD80,1.0,25.0,1,20.162,12000.0
9050,109.676,27.0,2947.0,10399,1,37815602,2022-02-25T15:59:04.120Z,80.0,SPIANAD80,0.6,30.0,1,9.112,3000.0
9051,129.532,25.0,2501.0,10400,1,37836052,2022-02-25T16:02:28.623Z,12.0,TEST12,0.5,27.0,1,20.195,2500.0
9052,129.1,25.0,2506.0,10401,1,37872061,2022-02-25T16:08:28.718Z,12.0,TEST12,0.2,25.0,1,20.247,2500.0
9053,148.916,25.0,18990.0,10402,1,37876311,2022-02-25T16:09:11.218Z,10.0,TEST10SGROSS,1.0,25.0,1,20.247,19000.0
9054,155.815,29.0,18949.0,10403,1,37910551,2022-02-25T16:14:53.623Z,10.0,TEST10,2.4,37.0,1,20.247,19000.0
9055,110.464,30.0,19008.0,10404,1,37921068,2022-02-25T16:16:38.795Z,6.0,TEST6SGROSS,0.5,37.0,1,20.212,19000.0
9056,111.067,30.0,18985.0,10405,1,37933489,2022-02-25T16:18:43.007Z,6.0,TEST6,0.9,37.0,1,20.365,19000.0
9057,157.797,30.0,11975.0,10406,1,37943555,2022-02-25T16:20:23.668Z,6.0,FRESA6SMUSS,1.6,37.0,1,20.247,12000.0
9058,140.808,28.0,2498.0,10407,1,37950949,2022-02-25T16:21:37.609Z,4.0,CAN4,0.5,34.0,1,20.212,2500.0
9059,104.355,27.0,19021.0,10408,1,37955805,2022-02-25T16:22:26.170Z,5.0,5TAGLI90G,1.6,30.0,1,20.247,19000.0
9060,109.676,22.0,9002.0,10409,1,338108,2022-02-28T07:49:47.075Z,80.0,SPIANAD80,0.7,20.0,1,20.315,9000.0
9061,109.676,22.0,2943.0,10409,1,351619,2022-02-28T07:52:02.186Z,80.0,SPIANAD80,0.6,27.0,1,10.217,3000.0
9062,152.298,22.0,6010.0,10410,1,374190,2022-02-28T07:55:47.899Z,20.0,CAN19APK,0.5,24.0,1,20.281,6000.0
9063,204.967,22.0,19962.0,10411,1,399658,2022-02-28T08:00:02.582Z,16.0,FEDORASGROSS,1.3,25.0,1,20.212,20000.0
9064,148.916,32.0,18966.0,10412,1,481979,2022-02-28T08:13:45.801Z,10.0,TEST10SGROSS,1.6,40.0,1,20.212,19000.0
9065,155.815,30.0,18978.0,10413,1,500690,2022-02-28T08:16:52.913Z,10.0,TEST10,1.9,38.0,1,20.247,19000.0
9066,133.303,30.0,5945.0,10414,1,533157,2022-02-28T08:22:17.587Z,12.0,FRESA-T-D12-6,0.5,38.0,1,20.195,6000.0
9067,180.874,25.0,18972.0,10415,1,588544,2022-02-28T08:31:31.464Z,16.0,FEDORA,1.3,29.0,1,20.179,19000.0
9068,127.179,30.0,2457.0,10416,1,647722,2022-02-28T08:41:23.251Z,6.0,CAN6,0.3,38.0,1,20.247,2500.0
9069,157.797,29.0,11952.0,10417,1,653759,2022-02-28T08:42:23.622Z,6.0,FRESA6SMUSS,0.8,33.0,1,20.212,12000.0
9070,157.797,27.0,11992.0,10418,1,683795,2022-02-28T08:47:23.986Z,6.0,FRESA6SMUSS,0.9,33.0,1,20.468,12000.0
9071,145.199,25.0,6967.0,10419,1,927998,2022-02-28T09:28:06.048Z,50.0,SPIANA50,0.5,25.0,1,20.145,7000.0
9072,110.464,25.0,19016.0,10420,1,946314,2022-02-28T09:31:09.211Z,6.0,TEST6SGROSS,0.6,28.0,1,20.179,19000.0
9073,128.0,29.0,5936.0,10421,1,967412,2022-02-28T09:34:40.193Z,39.799,FRESAT-39-8X2-5,0.3,36.0,1,20.128,6000.0
9074,111.067,27.0,18974.0,10422,1,990309,2022-02-28T09:38:29.166Z,6.0,TEST6,1.7,30.0,1,20.195,19000.0
9075,104.355,30.0,18932.0,10423,1,1012095,2022-02-28T09:42:07.029Z,5.0,5TAGLI90G,1.5,33.0,1,20.145,19000.0
9076,126.899,27.0,5924.0,10424,1,1047084,2022-02-28T09:47:56.924Z,39.799,FRESAT-39-8X2-5,0.2,25.0,1,20.298,6000.0
9077,145.199,25.0,6965.0,10425,1,1301945,2022-02-28T10:30:25.570Z,50.0,SPIANA50,0.6,24.0,1,20.162,7000.0
9078,127.179,25.0,2428.0,10426,1,1313025,2022-02-28T10:32:16.371Z,6.0,CAN6,0.5,28.0,1,20.145,2500.0
9079,110.464,25.0,18999.0,10427,1,1392263,2022-02-28T10:45:28.762Z,6.0,TEST6SGROSS,0.8,27.0,1,20.23,19000.0
9080,111.067,32.0,19007.0,10428,1,1918730,2022-02-28T12:13:13.508Z,6.0,TEST6,0.9,38.0,1,20.212,19000.0
9081,152.707,33.0,2498.0,10429,1,2458965,2022-02-28T13:43:15.938Z,11.0,CAN11-FR,0.8,40.0,1,20.23,2500.0
9082,155.815,32.0,18994.0,10430,1,2463047,2022-02-28T13:43:56.758Z,10.0,TEST10,18.5,35.0,1,20.128,19000.0
9083,111.067,27.0,18915.0,10431,1,2543899,2022-02-28T13:57:25.290Z,6.0,TEST6,9.8,27.0,1,20.212,19000.0
9084,111.067,27.0,18973.0,10432,1,2578559,2022-02-28T14:03:11.895Z,6.0,TEST6,10.1,27.0,1,20.23,19000.0
9085,152.707,33.0,2456.0,10433,1,2810906,2022-02-28T14:41:55.400Z,11.0,CAN11-FR,0.8,39.0,1,20.212,2500.0
9086,144.176,28.0,2431.0,10434,1,2832257,2022-02-28T14:45:28.913Z,7.0,CAN7-FR,0.4,30.0,1,20.162,2500.0
9087,157.797,27.0,11991.0,10435,1,2852056,2022-02-28T14:48:46.906Z,6.0,FRESA6SMUSS,0.8,28.0,1,20.212,12000.0
9088,104.355,27.0,19013.0,10436,1,2957744,2022-02-28T15:06:23.801Z,5.0,5TAGLI90G,2.4,32.0,1,20.162,19000.0
9089,145.199,25.0,7953.0,10437,1,3218528,2022-02-28T15:49:51.680Z,50.0,SPIANA50,0.8,24.0,1,20.145,8000.0
9090,148.916,25.0,19031.0,10438,1,3224471,2022-02-28T15:50:51.111Z,10.0,TEST10SGROSS,0.9,27.0,1,20.23,19000.0
9091,148.916,30.0,19020.0,10439,1,3407243,2022-02-28T16:21:18.858Z,10.0,TEST10SGROSS,2.3,40.0,1,20.145,19000.0
9092,152.707,30.0,2467.0,10440,1,3423654,2022-02-28T16:24:02.971Z,11.0,CAN11-FR,0.7,38.0,1,20.212,2500.0
9093,152.298,30.0,6005.0,10441,1,3429393,2022-02-28T16:25:00.361Z,20.0,CAN19APK,0.6,33.0,1,20.23,6000.0
9094,155.292,27.0,18963.0,10442,1,3467386,2022-02-28T16:31:20.297Z,10.0,TEST10,1.9,30.0,1,20.212,19000.0
9095,149.126,27.0,1960.0,10443,1,3476685,2022-02-28T16:32:53.288Z,10.5,FRESA10-5,0.2,30.0,1,4.216,2000.0
9096,149.126,27.0,2452.0,10443,1,3472800,2022-02-28T16:32:14.438Z,10.5,FRESA10-5,0.6,32.0,1,20.23,2500.0
9097,155.292,27.0,18960.0,10444,1,3486989,2022-02-28T16:34:36.330Z,10.0,TEST10,0.9,29.0,1,20.212,19000.0
9098,155.292,32.0,18987.0,10445,1,3559834,2022-02-28T16:46:44.791Z,10.0,TEST10,1.3,40.0,1,20.162,19000.0
9099,155.292,32.0,18957.0,10446,1,3579647,2022-02-28T16:50:02.924Z,10.0,TEST10,2.2,40.0,1,20.179,19000.0
9100,150.252,32.0,17970.0,10447,1,3681768,2022-02-28T17:07:04.149Z,10.0,CAN10,2.1,38.0,1,20.195,18000.0
9101,109.282,25.0,2961.0,10448,1,8958614,2022-03-01T07:46:33.343Z,80.0,SPIANAD80,0.5,25.0,1,20.145,3000.0
9102,109.282,25.0,11993.0,10449,1,9549650,2022-03-01T09:25:03.787Z,80.0,SPIANAD80,1.2,25.0,1,20.298,12000.0
9103,109.282,27.0,2936.0,10449,1,9598619,2022-03-01T09:33:13.484Z,80.0,SPIANAD80,2.0,32.0,1,10.268,3000.0
9104,109.282,25.0,12006.0,10450,1,9751310,2022-03-01T09:58:40.416Z,80.0,SPIANAD80,1.2,25.0,1,20.179,12000.0
9105,109.282,27.0,2937.0,10450,1,9796858,2022-03-01T10:06:15.903Z,80.0,SPIANAD80,1.8,32.0,1,9.605,3000.0
9106,144.603,25.0,7004.0,10451,1,9904637,2022-03-01T10:24:13.708Z,50.0,SPIANA50,1.7,27.0,1,20.212,7000.0
9107,110.075,25.0,19026.0,10452,1,9921695,2022-03-01T10:27:04.291Z,6.0,TEST6SGROSS,0.4,30.0,1,20.23,19000.0
9108,110.645,32.0,19005.0,10453,1,10112946,2022-03-01T10:58:56.828Z,6.0,TEST6,0.5,38.0,1,20.247,19000.0
9109,157.18,32.0,11967.0,10454,1,10188413,2022-03-01T11:11:31.509Z,6.0,FRESA6SMUSS,1.0,38.0,1,20.212,12000.0
9110,166.229,27.0,2510.0,10455,1,10248919,2022-03-01T11:21:36.578Z,6.5,PUNT6-5,0.8,32.0,1,20.212,2500.0
9111,130.941,25.0,3897.0,10456,1,10269570,2022-03-01T11:25:03.091Z,12.4,SVAS12,0.5,28.0,1,20.212,4000.0
9112,103.988,25.0,18980.0,10457,1,10286229,2022-03-01T11:27:49.684Z,5.0,5TAGLI90G,1.1,29.0,1,20.485,19000.0
9113,144.603,25.0,7916.0,10458,1,10993423,2022-03-01T13:25:41.727Z,50.0,SPIANA50,0.5,24.0,1,20.247,8000.0
9114,148.213,25.0,19006.0,10459,1,10999377,2022-03-01T13:26:41.268Z,10.0,TEST10SGROSS,0.8,25.0,1,20.162,19000.0
9115,148.213,30.0,18976.0,10460,1,11182165,2022-03-01T13:57:09.175Z,10.0,TEST10SGROSS,1.2,40.0,1,20.247,19000.0
9116,152.006,30.0,2468.0,10461,1,11198581,2022-03-01T13:59:53.337Z,11.0,CAN11-FR,0.7,37.0,1,20.162,2500.0
9117,151.866,30.0,5940.0,10462,1,11204320,2022-03-01T14:00:50.728Z,20.0,CAN19APK,0.5,33.0,1,20.212,6000.0
9118,155.233,27.0,18981.0,10463,1,11242336,2022-03-01T14:07:10.893Z,10.0,TEST10,2.5,30.0,1,20.247,19000.0
9119,149.143,27.0,2499.0,10464,1,11249452,2022-03-01T14:08:22.054Z,10.5,FRESA10-5,0.5,33.0,1,20.179,2500.0
9120,149.143,27.0,1974.0,10464,1,11253343,2022-03-01T14:09:00.965Z,10.5,FRESA10-5,0.2,32.0,1,4.046,2000.0
9121,155.233,25.0,18977.0,10465,1,11263705,2022-03-01T14:10:44.586Z,10.0,TEST10,2.5,28.0,1,20.212,19000.0
9122,155.233,30.0,18993.0,10466,1,11336539,2022-03-01T14:22:52.937Z,10.0,TEST10,2.4,40.0,1,20.247,19000.0
9123,155.233,30.0,18965.0,10467,1,11356357,2022-03-01T14:26:11.120Z,10.0,TEST10,3.1,40.0,1,20.281,19000.0
