,statorCelsius,LUNG,VibromPeak,spindleRpm,@timestamp,DIAM,ist_acc,idChiave,rpmSetPoint,numTP,bearingsCelsius,CurrentPeak,UTE,statoRot
5519,27.0,98.25,2.2,3919.0,2021-12-27T06:59:23.970Z,350.5,2803186,12358,4000.0,1,0.0,35.123,FRESA350,1
5520,28.0,275.0,0.7,2001.0,2021-12-27T07:00:11.001Z,12.0,2807889,12359,2000.0,1,0.0,32.178,TH_12MM_198,1
5521,27.0,147.88,1.4,17990.0,2021-12-27T07:02:49.814Z,16.0,2823770,12360,18000.0,1,0.0,30.504,R16MM_62,1
5522,30.0,166.5,0.4,2013.0,2021-12-27T07:03:40.915Z,10.0,2828880,12361,2000.0,1,0.0,34.688,TH_8MM_85,1
5523,30.0,98.25,1.0,3970.0,2021-12-27T07:04:56.166Z,350.5,2836405,12362,4000.0,1,0.0,36.549,FRESA350,1
5524,27.0,227.0,0.4,2019.0,2021-12-27T07:23:43.374Z,14.0,2949124,12363,2000.0,1,0.0,33.728,TH_14MM_150,1
5525,27.0,162.35,3.4,18072.0,2021-12-27T07:25:08.376Z,16.0,2957624,12364,18000.0,1,0.0,15.035,R16MM_LH,1
5526,30.0,98.25,1.2,3913.0,2021-12-27T07:26:02.386Z,350.5,2963025,12365,4000.0,1,0.0,25.947,FRESA350,1
5527,30.0,275.0,0.5,2017.0,2021-12-27T07:26:49.297Z,12.0,2967716,12366,2000.0,1,0.0,28.83,TH_12MM_198,1
5528,27.0,147.88,1.7,18062.0,2021-12-27T07:30:24.971Z,16.0,2989283,12367,18000.0,1,0.0,34.069,R16MM_62,1
5529,30.0,166.5,0.3,1975.0,2021-12-27T07:31:15.902Z,10.0,2994376,12368,2000.0,1,0.0,27.9,TH_8MM_85,1
5530,28.0,98.25,0.8,3906.0,2021-12-27T07:32:31.123Z,350.5,3001898,12369,4000.0,1,0.0,27.094,FRESA350,1
5531,27.0,227.0,0.3,2016.0,2021-12-27T07:37:06.127Z,14.0,3029398,12370,2000.0,1,0.0,27.559,TH_14MM_150,1
5532,27.0,275.0,0.4,1962.0,2021-12-27T07:37:47.968Z,12.0,3033582,12371,2000.0,1,0.0,28.458,TH_12MM_198,1
5533,27.0,162.35,4.3,17965.0,2021-12-27T07:39:54.310Z,16.0,3046216,12372,18000.0,1,0.0,31.961,R16MM_LH,1
5534,29.0,98.25,2.3,3984.0,2021-12-27T07:40:29.421Z,350.5,3049727,12373,4000.0,1,0.0,35.556,FRESA350,1
5535,27.0,147.88,1.5,18017.0,2021-12-27T07:42:32.743Z,16.0,3062059,12374,18000.0,1,0.0,33.728,R16MM_62,1
5536,34.0,98.25,0.9,3989.0,2021-12-27T07:44:10.964Z,350.5,3071881,12375,4000.0,1,0.0,16.15,FRESA350,1
5537,32.0,232.5,0.4,1982.0,2021-12-27T07:45:20.895Z,22.0,3078874,12376,2000.0,1,0.0,32.022,TH22MM_140,1
5538,27.0,98.25,2.2,4003.0,2021-12-27T07:49:16.289Z,350.5,3102413,12377,4000.0,1,0.0,29.605,FRESA350,1
5539,27.0,227.0,0.5,2010.0,2021-12-27T07:50:04.240Z,14.0,3107208,12378,2000.0,1,0.0,24.521,TH_14MM_150,1
5540,27.0,275.0,0.6,1996.0,2021-12-27T07:50:46.141Z,12.0,3111398,12379,2000.0,1,0.0,27.032,TH_12MM_198,1
5541,27.0,162.35,2.7,17971.0,2021-12-27T07:52:52.463Z,16.0,3124030,12380,18000.0,1,0.0,32.798,R16MM_LH,1
5542,27.0,147.88,1.8,18073.0,2021-12-27T07:56:42.626Z,16.0,3147046,12381,18000.0,1,0.0,24.334,R16MM_62,1
5543,34.0,232.5,0.4,2004.0,2021-12-27T07:58:19.568Z,22.0,3156740,12382,2000.0,1,0.0,15.097,TH22MM_140,1
5544,32.0,98.25,1.0,3947.0,2021-12-27T07:58:56.339Z,350.5,3160417,12383,4000.0,1,0.0,31.681,FRESA350,1
5545,25.0,98.25,2.6,3960.0,2021-12-27T08:05:05.255Z,350.5,3197308,12384,4000.0,1,0.0,34.41,FRESA350,1
5546,27.0,227.0,0.5,1981.0,2021-12-27T08:05:55.926Z,14.0,3202375,12385,2000.0,1,0.0,15.066,TH_14MM_150,1
5547,27.0,275.0,0.6,2015.0,2021-12-27T08:07:11.417Z,12.0,3209924,12386,2000.0,1,0.0,27.434,TH_12MM_198,1
5548,27.0,162.35,4.8,18051.0,2021-12-27T08:08:20.688Z,16.0,3216851,12387,18000.0,1,0.0,35.37,R16MM_LH,1
5549,29.0,147.88,1.6,18047.0,2021-12-27T08:10:02.360Z,16.0,3227018,12388,18000.0,1,0.0,15.345,R16MM_62,1
5550,32.0,98.25,1.0,3977.0,2021-12-27T08:10:54.580Z,350.5,3232240,12389,4000.0,1,0.0,34.099,FRESA350,1
5551,27.0,227.0,0.5,2020.0,2021-12-27T08:14:50.484Z,14.0,3255830,12390,2000.0,1,0.0,37.168,TH_14MM_150,1
5552,28.0,275.0,0.6,1985.0,2021-12-27T08:16:05.356Z,12.0,3263317,12391,2000.0,1,0.0,28.613,TH_12MM_198,1
5553,28.0,162.35,2.7,17997.0,2021-12-27T08:17:14.647Z,16.0,3270246,12392,18000.0,1,0.0,28.489,R16MM_LH,1
5554,30.0,98.25,1.2,3986.0,2021-12-27T08:18:01.418Z,350.5,3274923,12393,4000.0,1,0.0,15.531,FRESA350,1
5555,28.0,147.88,1.5,18070.0,2021-12-27T08:19:27.129Z,16.0,3283494,12394,18000.0,1,0.0,22.226,R16MM_62,1
5556,30.0,98.25,1.0,3975.0,2021-12-27T08:20:19.450Z,350.5,3288726,12395,4000.0,1,0.0,15.128,FRESA350,1
5557,27.0,98.25,2.5,3957.0,2021-12-27T08:24:02.063Z,350.5,3310987,12396,4000.0,1,0.0,35.278,FRESA350,1
5558,28.0,227.0,0.4,1951.0,2021-12-27T08:24:43.534Z,14.0,3315134,12397,2000.0,1,0.0,15.035,TH_14MM_150,1
5559,28.0,275.0,0.5,2018.0,2021-12-27T08:25:25.615Z,12.0,3319342,12398,2000.0,1,0.0,33.852,TH_12MM_198,1
5560,27.0,162.35,5.0,18072.0,2021-12-27T08:27:23.587Z,16.0,3331139,12399,18000.0,1,0.0,23.839,R16MM_LH,1
5561,28.0,147.88,1.4,18071.0,2021-12-27T08:29:03.748Z,16.0,3341155,12400,18000.0,1,0.0,33.728,R16MM_62,1
5562,34.0,232.5,0.5,1985.0,2021-12-27T08:30:31.230Z,22.0,3349903,12401,2000.0,1,0.0,32.301,TH22MM_140,1
5563,32.0,98.25,0.9,3946.0,2021-12-27T08:31:18.931Z,350.5,3354673,12402,4000.0,1,0.0,27.434,FRESA350,1
5564,27.0,98.25,1.7,3968.0,2021-12-27T08:34:43.194Z,350.5,3375099,12403,4000.0,1,0.0,34.875,FRESA350,1
5565,28.0,227.0,0.5,2016.0,2021-12-27T08:35:24.975Z,14.0,3379277,12404,2000.0,1,0.0,36.394,TH_14MM_150,1
5566,27.0,275.0,0.6,2019.0,2021-12-27T08:36:06.925Z,12.0,3383472,12405,2000.0,1,0.0,27.931,TH_12MM_198,1
5567,27.0,162.35,4.8,18059.0,2021-12-27T08:38:04.757Z,16.0,3395255,12406,18000.0,1,0.0,27.372,R16MM_LH,1
5568,27.0,147.88,2.0,18053.0,2021-12-27T08:41:46.311Z,16.0,3417410,12407,18000.0,1,0.0,31.775,R16MM_62,1
5569,33.0,98.25,1.0,3981.0,2021-12-27T08:43:14.972Z,350.5,3426276,12408,4000.0,1,0.0,30.659,FRESA350,1
5570,28.0,98.25,1.8,3966.0,2021-12-27T08:46:14.745Z,350.5,3444253,12409,4000.0,1,0.0,33.169,FRESA350,1
5571,29.0,227.0,0.4,2019.0,2021-12-27T08:46:56.296Z,14.0,3448408,12410,2000.0,1,0.0,29.976,TH_14MM_150,1
5572,29.0,275.0,0.5,2003.0,2021-12-27T08:47:38.187Z,12.0,3452597,12411,2000.0,1,0.0,15.345,TH_12MM_198,1
5573,27.0,162.35,6.3,18004.0,2021-12-27T08:49:36.559Z,16.0,3464434,12412,18000.0,1,0.0,29.636,R16MM_LH,1
5574,27.0,147.88,2.1,18089.0,2021-12-27T08:51:58.011Z,16.0,3478579,12413,18000.0,1,0.0,15.221,R16MM_62,1
5575,33.0,232.5,0.5,2009.0,2021-12-27T08:53:32.742Z,22.0,3488052,12414,2000.0,1,0.0,29.077,TH22MM_140,1
5576,32.0,98.25,0.8,3958.0,2021-12-27T08:54:09.383Z,350.5,3491716,12415,4000.0,1,0.0,15.748,FRESA350,1
5577,25.0,227.0,0.4,2007.0,2021-12-27T09:13:31.542Z,14.0,3607930,12416,2000.0,1,0.0,31.062,TH_14MM_150,1
5578,27.0,162.35,2.8,18036.0,2021-12-27T09:14:20.283Z,16.0,3612804,12417,18000.0,1,0.0,25.482,R16MM_LH,1
5579,24.0,98.25,2.0,3926.0,2021-12-28T00:17:23.326Z,350.5,459100,12418,4000.0,1,0.0,30.379,FRESA350,1
5580,25.0,227.0,0.5,1953.0,2021-12-28T00:18:09.176Z,14.0,463685,12419,2000.0,1,0.0,31.806,TH_14MM_150,1
5581,25.0,275.0,0.5,1958.0,2021-12-28T00:18:51.047Z,12.0,467872,12420,2000.0,1,0.0,36.332,TH_12MM_198,1
5582,25.0,162.35,1.6,18076.0,2021-12-28T00:20:56.259Z,16.0,480393,12421,18000.0,1,0.0,27.218,R16MM_LH,1
5583,27.0,147.88,1.4,17998.0,2021-12-28T00:22:57.080Z,16.0,492475,12422,18000.0,1,0.0,27.125,R16MM_62,1
5584,32.0,98.25,0.7,3913.0,2021-12-28T00:24:25.672Z,350.5,501334,12423,4000.0,1,0.0,33.48,FRESA350,1
5585,27.0,98.25,0.8,3986.0,2021-12-28T00:28:52.736Z,350.5,528040,12424,4000.0,1,0.0,23.188,FRESA350,1
5586,28.0,227.0,0.5,2009.0,2021-12-28T00:29:44.987Z,14.0,533265,12425,2000.0,1,0.0,29.233,TH_14MM_150,1
5587,27.0,275.0,0.5,1976.0,2021-12-28T00:30:26.807Z,12.0,537447,12426,2000.0,1,0.0,23.157,TH_12MM_198,1
5588,27.0,162.35,3.4,18055.0,2021-12-28T00:32:36.559Z,16.0,550422,12427,18000.0,1,0.0,25.823,R16MM_LH,1
5589,27.0,147.88,1.6,18017.0,2021-12-28T00:34:30.741Z,16.0,561840,12428,18000.0,1,0.0,27.434,R16MM_62,1
5590,33.0,98.25,0.8,3972.0,2021-12-28T00:35:59.212Z,350.5,570687,12429,4000.0,1,0.0,32.022,FRESA350,1
5591,27.0,98.25,1.5,3953.0,2021-12-28T00:39:55.876Z,350.5,594353,12430,4000.0,1,0.0,33.355,FRESA350,1
5592,27.0,227.0,0.5,2011.0,2021-12-28T00:40:37.307Z,14.0,598496,12431,2000.0,1,0.0,33.231,TH_14MM_150,1
5593,27.0,275.0,0.7,1957.0,2021-12-28T00:41:19.087Z,12.0,602674,12432,2000.0,1,0.0,31.681,TH_12MM_198,1
5594,27.0,147.88,1.7,18063.0,2021-12-28T00:43:50.739Z,16.0,617839,12433,18000.0,1,0.0,22.226,R16MM_62,1
5595,33.0,98.25,0.9,3912.0,2021-12-28T00:45:26.021Z,350.5,627367,12434,4000.0,1,0.0,32.271,FRESA350,1
5596,27.0,98.25,1.1,3903.0,2021-12-28T00:49:12.174Z,350.5,649982,12435,4000.0,1,0.0,34.285,FRESA350,1
5597,29.0,227.0,0.5,1952.0,2021-12-28T00:50:01.075Z,14.0,654872,12436,2000.0,1,0.0,33.976,TH_14MM_150,1
5598,28.0,275.0,0.6,1950.0,2021-12-28T00:50:42.946Z,12.0,659059,12437,2000.0,1,0.0,28.24,TH_12MM_198,1
5599,28.0,162.35,2.7,18048.0,2021-12-28T00:52:52.838Z,16.0,672048,12438,18000.0,1,0.0,36.549,R16MM_LH,1
5600,29.0,147.88,1.9,18057.0,2021-12-28T00:54:17.369Z,16.0,680501,12439,18000.0,1,0.0,33.417,R16MM_62,1
5601,34.0,98.25,0.8,3986.0,2021-12-28T00:55:52.771Z,350.5,690041,12440,4000.0,1,0.0,33.852,FRESA350,1
5602,27.0,98.25,1.4,3906.0,2021-12-28T00:59:05.224Z,350.5,709286,12441,4000.0,1,0.0,16.058,FRESA350,1
5603,28.0,227.0,0.4,2015.0,2021-12-28T00:59:46.754Z,14.0,713439,12442,2000.0,1,0.0,33.79,TH_14MM_150,1
5604,28.0,275.0,0.6,1987.0,2021-12-28T01:00:28.405Z,12.0,717604,12443,2000.0,1,0.0,27.434,TH_12MM_198,1
5605,27.0,162.35,4.5,18047.0,2021-12-28T01:02:26.417Z,16.0,729405,12444,18000.0,1,0.0,27.497,R16MM_LH,1
5606,28.0,147.88,1.8,18067.0,2021-12-28T01:04:06.418Z,16.0,739405,12445,18000.0,1,0.0,21.576,R16MM_62,1
5607,34.0,98.25,0.9,3958.0,2021-12-28T01:05:41.610Z,350.5,748924,12446,4000.0,1,0.0,30.69,FRESA350,1
5608,27.0,275.0,0.4,2017.0,2021-12-28T01:10:53.755Z,12.0,780138,12447,2000.0,1,0.0,15.159,TH_12MM_198,1
5609,27.0,98.25,2.1,3891.0,2021-12-28T01:12:48.447Z,350.5,791607,12448,4000.0,1,0.0,38.068,FRESA350,1
5610,27.0,147.88,2.0,18049.0,2021-12-28T01:14:23.278Z,16.0,801090,12449,18000.0,1,0.0,33.914,R16MM_62,1
5611,33.0,98.25,0.9,3971.0,2021-12-28T01:15:51.340Z,350.5,809896,12450,4000.0,1,0.0,32.549,FRESA350,1
5612,28.0,275.0,0.5,2017.0,2021-12-28T01:18:25.202Z,12.0,825282,12451,2000.0,1,0.0,33.696,TH_12MM_198,1
5613,28.0,98.25,2.3,3965.0,2021-12-28T01:20:20.114Z,350.5,836773,12452,4000.0,1,0.0,29.822,FRESA350,1
5614,27.0,147.88,1.6,17959.0,2021-12-28T01:22:03.136Z,16.0,847075,12453,18000.0,1,0.0,27.094,R16MM_62,1
5615,34.0,98.25,0.8,3925.0,2021-12-28T01:23:31.367Z,350.5,855898,12454,4000.0,1,0.0,27.745,FRESA350,1
5616,28.0,275.0,0.6,1986.0,2021-12-28T01:25:52.699Z,12.0,870031,12455,2000.0,1,0.0,27.434,TH_12MM_198,1
5617,27.0,98.25,2.4,3906.0,2021-12-28T01:27:47.711Z,350.5,881532,12456,4000.0,1,0.0,27.559,FRESA350,1
5618,27.0,147.88,2.0,18050.0,2021-12-28T01:29:31.713Z,16.0,891932,12457,18000.0,1,0.0,15.159,R16MM_62,1
5619,33.0,98.25,0.9,3942.0,2021-12-28T01:30:59.705Z,350.5,900731,12458,4000.0,1,0.0,35.991,FRESA350,1
5620,29.0,275.0,0.6,2005.0,2021-12-28T01:32:59.096Z,12.0,912670,12459,2000.0,1,0.0,28.861,TH_12MM_198,1
5621,28.0,98.25,2.3,3953.0,2021-12-28T01:34:54.068Z,350.5,924167,12460,4000.0,1,0.0,30.566,FRESA350,1
5622,28.0,147.88,1.6,18011.0,2021-12-28T01:36:30.720Z,16.0,933832,12461,18000.0,1,0.0,27.59,R16MM_62,1
5623,34.0,98.25,0.9,3935.0,2021-12-28T01:37:58.901Z,350.5,942650,12462,4000.0,1,0.0,35.959,FRESA350,1
5624,28.0,275.0,0.5,1962.0,2021-12-28T01:40:31.714Z,12.0,957931,12463,2000.0,1,0.0,36.703,TH_12MM_198,1
5625,28.0,98.25,2.3,3976.0,2021-12-28T01:42:36.466Z,350.5,970406,12464,4000.0,1,0.0,35.773,FRESA350,1
5626,27.0,147.88,2.3,18015.0,2021-12-28T01:44:26.398Z,16.0,981399,12465,18000.0,1,0.0,30.938,R16MM_62,1
5627,33.0,98.25,0.8,3923.0,2021-12-28T01:45:54.489Z,350.5,990208,12466,4000.0,1,0.0,34.813,FRESA350,1
5628,29.0,275.0,0.6,1952.0,2021-12-28T01:47:59.921Z,12.0,1002751,12467,2000.0,1,0.0,33.201,TH_12MM_198,1
5629,29.0,98.25,2.4,3899.0,2021-12-28T01:50:04.613Z,350.5,1015220,12468,4000.0,1,0.0,36.611,FRESA350,1
5630,28.0,147.88,1.5,18002.0,2021-12-28T01:52:01.845Z,16.0,1026943,12469,18000.0,1,0.0,32.116,R16MM_62,1
5631,33.0,98.25,0.7,3920.0,2021-12-28T01:53:29.937Z,350.5,1035752,12470,4000.0,1,0.0,27.962,FRESA350,1
5632,27.0,275.0,0.6,2008.0,2021-12-28T01:58:18.732Z,12.0,1064631,12471,2000.0,1,0.0,33.696,TH_12MM_198,1
5633,28.0,98.25,1.4,3948.0,2021-12-28T02:00:16.114Z,350.5,1076369,12472,4000.0,1,0.0,29.791,FRESA350,1
5634,28.0,147.88,1.4,18027.0,2021-12-28T02:01:36.035Z,16.0,1084361,12473,18000.0,1,0.0,29.542,R16MM_62,1
5635,34.0,98.25,0.8,3964.0,2021-12-28T02:03:07.627Z,350.5,1093520,12474,4000.0,1,0.0,30.039,FRESA350,1
5636,27.0,275.0,0.4,2000.0,2021-12-28T02:18:09.912Z,12.0,1183747,12475,2000.0,1,0.0,32.363,TH_12MM_198,1
5637,28.0,98.25,1.4,3967.0,2021-12-28T02:20:11.204Z,350.5,1195876,12476,4000.0,1,0.0,32.333,FRESA350,1
5638,27.0,147.88,1.9,18026.0,2021-12-28T02:22:19.546Z,16.0,1208710,12477,18000.0,1,0.0,31.278,R16MM_62,1
5639,32.0,98.25,0.8,3945.0,2021-12-28T02:23:50.568Z,350.5,1217812,12478,4000.0,1,0.0,27.775,FRESA350,1
5640,27.0,275.0,0.6,1957.0,2021-12-28T02:28:25.623Z,12.0,1245317,12479,2000.0,1,0.0,29.76,TH_12MM_198,1
5641,28.0,98.25,1.4,3919.0,2021-12-28T02:30:30.035Z,350.5,1257758,12480,4000.0,1,0.0,29.45,FRESA350,1
5642,27.0,147.88,1.3,18072.0,2021-12-28T02:32:09.486Z,16.0,1267703,12481,18000.0,1,0.0,15.283,R16MM_62,1
5643,34.0,98.25,0.8,3984.0,2021-12-28T02:33:37.458Z,350.5,1276500,12482,4000.0,1,0.0,26.164,FRESA350,1
5644,28.0,275.0,0.7,1984.0,2021-12-28T02:36:00.000Z,12.0,1290754,12483,2000.0,1,0.0,33.914,TH_12MM_198,1
5645,27.0,98.25,1.4,3948.0,2021-12-28T02:38:04.473Z,350.5,1303201,12484,4000.0,1,0.0,33.387,FRESA350,1
5646,27.0,147.88,1.9,18053.0,2021-12-28T02:39:47.034Z,16.0,1313457,12485,18000.0,1,0.0,35.991,R16MM_62,1
5647,33.0,98.25,0.8,3976.0,2021-12-28T02:41:14.916Z,350.5,1322245,12486,4000.0,1,0.0,35.556,FRESA350,1
5648,30.0,275.0,0.7,1995.0,2021-12-28T02:43:20.218Z,12.0,1334775,12487,2000.0,1,0.0,37.757,TH_12MM_198,1
5649,29.0,98.25,1.4,3986.0,2021-12-28T02:45:24.640Z,350.5,1347217,12488,4000.0,1,0.0,29.481,FRESA350,1
5650,27.0,147.88,1.2,18067.0,2021-12-28T02:47:12.202Z,16.0,1357973,12489,18000.0,1,0.0,27.28,R16MM_62,1
5651,33.0,98.25,0.9,3946.0,2021-12-28T02:48:40.154Z,350.5,1366768,12490,4000.0,1,0.0,21.266,FRESA350,1
5652,28.0,275.0,0.4,2019.0,2021-12-28T02:51:25.296Z,12.0,1383282,12491,2000.0,1,0.0,23.219,TH_12MM_198,1
5653,29.0,98.25,1.4,3896.0,2021-12-28T02:53:35.399Z,350.5,1396292,12492,4000.0,1,0.0,37.509,FRESA350,1
5654,28.0,147.88,1.8,18027.0,2021-12-28T02:55:21.640Z,16.0,1406916,12493,18000.0,1,0.0,24.427,R16MM_62,1
5655,34.0,98.25,1.1,3967.0,2021-12-28T02:56:49.542Z,350.5,1415706,12494,4000.0,1,0.0,25.11,FRESA350,1
5656,28.0,275.0,0.7,2005.0,2021-12-28T02:59:32.075Z,12.0,1431959,12495,2000.0,1,0.0,29.295,TH_12MM_198,1
5657,28.0,98.25,1.4,3942.0,2021-12-28T03:01:36.317Z,350.5,1444383,12496,4000.0,1,0.0,24.521,FRESA350,1
5658,28.0,147.88,1.1,18067.0,2021-12-28T03:03:13.029Z,16.0,1454054,12497,18000.0,1,0.0,36.021,R16MM_62,1
5659,34.0,98.25,1.0,3921.0,2021-12-28T03:04:40.710Z,350.5,1462822,12498,4000.0,1,0.0,34.875,FRESA350,1
5660,29.0,275.0,0.7,2016.0,2021-12-28T03:07:15.753Z,12.0,1478326,12499,2000.0,1,0.0,27.156,TH_12MM_198,1
5661,28.0,98.25,1.4,3932.0,2021-12-28T03:09:19.975Z,350.5,1490748,12500,4000.0,1,0.0,23.405,FRESA350,1
5662,27.0,98.25,1.0,3938.0,2021-12-28T03:10:29.106Z,350.5,1497661,12501,4000.0,1,0.0,29.511,FRESA350,1
5663,29.0,147.88,1.7,18031.0,2021-12-28T03:11:23.557Z,16.0,1503106,12502,18000.0,1,0.0,29.357,R16MM_62,1
5664,27.0,275.0,0.5,2019.0,2021-12-28T03:17:23.884Z,12.0,1539138,12503,2000.0,1,0.0,23.188,TH_12MM_198,1
5665,28.0,98.25,1.3,3935.0,2021-12-28T03:19:27.186Z,350.5,1551468,12504,4000.0,1,0.0,22.444,FRESA350,1
5666,27.0,147.88,1.3,18021.0,2021-12-28T03:22:07.019Z,16.0,1567451,12505,18000.0,1,0.0,30.783,R16MM_62,1
5667,33.0,98.25,1.1,3962.0,2021-12-28T03:23:34.600Z,350.5,1576209,12506,4000.0,1,0.0,36.921,FRESA350,1
5668,29.0,275.0,0.5,2002.0,2021-12-28T03:25:33.712Z,12.0,1588120,12507,2000.0,1,0.0,36.176,TH_12MM_198,1
5669,29.0,98.25,1.4,3965.0,2021-12-28T03:27:39.385Z,350.5,1600687,12508,4000.0,1,0.0,25.172,FRESA350,1
5670,28.0,147.88,1.6,17976.0,2021-12-28T03:29:07.286Z,16.0,1609477,12509,18000.0,1,0.0,25.854,R16MM_62,1
5671,33.0,98.25,0.9,3922.0,2021-12-28T03:30:34.928Z,350.5,1618241,12510,4000.0,1,0.0,29.419,FRESA350,1
5672,29.0,275.0,0.7,2009.0,2021-12-28T03:32:35.430Z,12.0,1630291,12511,2000.0,1,0.0,15.097,TH_12MM_198,1
5673,28.0,98.25,1.4,3990.0,2021-12-28T03:34:38.952Z,350.5,1642643,12512,4000.0,1,0.0,29.853,FRESA350,1
5674,28.0,147.88,1.7,18057.0,2021-12-28T03:36:19.324Z,16.0,1652680,12513,18000.0,1,0.0,28.458,R16MM_62,1
5675,34.0,98.25,1.0,3963.0,2021-12-28T03:37:46.865Z,350.5,1661434,12514,4000.0,1,0.0,27.931,FRESA350,1
5676,27.0,98.25,0.5,3948.0,2021-12-28T03:44:57.053Z,350.5,1704452,12515,4000.0,1,0.0,33.852,FRESA350,1
5677,27.0,98.25,0.7,3891.0,2021-12-28T03:46:52.795Z,350.5,1716026,12516,4000.0,1,0.0,30.875,FRESA350,1
5678,28.0,147.88,1.7,18008.0,2021-12-28T03:47:27.676Z,16.0,1719514,12517,18000.0,1,0.0,26.566,R16MM_62,1
5679,27.0,257.0,0.5,1966.0,2021-12-28T05:14:52.500Z,16.0,2243987,12518,2000.0,1,0.0,31.868,TH_16MM_182,1
5680,27.0,187.35,3.5,18074.0,2021-12-28T05:17:55.513Z,15.9,2262288,12519,18000.0,1,0.0,29.264,5X_R16MM,1
5681,30.0,227.0,0.4,1983.0,2021-12-28T05:28:02.244Z,14.0,2322960,12520,2000.0,1,0.0,36.332,TH_14MM_150,1
5682,29.0,252.1,2.3,18058.0,2021-12-28T05:29:41.316Z,14.0,2332867,12521,18000.0,1,0.0,35.464,R14MM_118,1
5683,34.0,98.25,1.0,3975.0,2021-12-28T05:30:48.727Z,350.5,2339608,12522,4000.0,1,0.0,28.396,FRESA350,1
5684,34.0,147.88,1.5,18069.0,2021-12-28T05:31:14.207Z,16.0,2342156,12523,18000.0,1,0.0,28.861,R16MM_62,1
5685,35.0,98.25,1.1,3930.0,2021-12-28T05:34:25.051Z,350.5,2361240,12524,4000.0,1,0.0,34.875,FRESA350,1
5686,34.0,147.88,2.0,18035.0,2021-12-28T05:34:50.381Z,16.0,2363773,12525,18000.0,1,0.0,15.562,R16MM_62,1
5687,29.0,257.0,0.5,1960.0,2021-12-28T05:40:33.037Z,16.0,2398038,12526,2000.0,1,0.0,31.93,TH_16MM_182,1
5688,30.0,187.35,3.5,18088.0,2021-12-28T05:43:39.491Z,15.9,2416683,12527,18000.0,1,0.0,36.27,5X_R16MM,1
5689,37.0,227.0,0.5,2014.0,2021-12-28T05:51:54.740Z,14.0,2466207,12528,2000.0,1,0.0,27.434,TH_14MM_150,1
5690,32.0,252.1,3.1,18070.0,2021-12-28T05:53:33.041Z,14.0,2476037,12529,18000.0,1,0.0,15.159,R14MM_118,1
5691,36.0,98.25,1.0,3989.0,2021-12-28T05:54:39.443Z,350.5,2482677,12530,4000.0,1,0.0,27.249,FRESA350,1
5692,35.0,147.88,1.7,18056.0,2021-12-28T05:55:04.683Z,16.0,2485201,12531,18000.0,1,0.0,36.021,R16MM_62,1
5693,37.0,98.25,0.9,3911.0,2021-12-28T05:57:57.546Z,350.5,2502487,12532,4000.0,1,0.0,15.345,FRESA350,1
5694,35.0,147.88,1.8,18030.0,2021-12-28T05:58:22.717Z,16.0,2505004,12533,18000.0,1,0.0,27.434,R16MM_62,1
5695,33.0,257.0,0.4,1984.0,2021-12-28T06:01:47.910Z,16.0,2525523,12534,2000.0,1,0.0,15.221,TH_16MM_182,1
5696,30.0,187.35,2.9,17987.0,2021-12-28T06:04:54.194Z,15.9,2544151,12535,18000.0,1,0.0,15.159,5X_R16MM,1
5697,37.0,227.0,0.4,2008.0,2021-12-28T06:13:10.242Z,14.0,2593755,12536,2000.0,1,0.0,27.403,TH_14MM_150,1
5698,32.0,252.1,3.5,17993.0,2021-12-28T06:14:47.944Z,14.0,2603525,12537,18000.0,1,0.0,30.504,R14MM_118,1
5699,35.0,98.25,0.9,3988.0,2021-12-28T06:15:54.415Z,350.5,2610172,12538,4000.0,1,0.0,34.037,FRESA350,1
5700,35.0,147.88,1.8,18011.0,2021-12-28T06:16:19.586Z,16.0,2612689,12539,18000.0,1,0.0,35.432,R16MM_62,1
5701,34.0,98.25,1.0,3940.0,2021-12-28T06:19:37.329Z,350.5,2632463,12540,4000.0,1,0.0,30.504,FRESA350,1
5702,34.0,147.88,1.7,18068.0,2021-12-28T06:20:02.690Z,16.0,2634999,12541,18000.0,1,0.0,27.434,R16MM_62,1
5703,32.0,257.0,0.5,2018.0,2021-12-28T06:23:54.634Z,16.0,2658193,12542,2000.0,1,0.0,31.465,TH_16MM_182,1
5704,30.0,187.35,1.7,18052.0,2021-12-28T06:27:00.727Z,15.9,2676802,12543,18000.0,1,0.0,15.097,5X_R16MM,1
5705,37.0,227.0,0.4,2015.0,2021-12-28T06:35:23.646Z,14.0,2727093,12544,2000.0,1,0.0,23.559,TH_14MM_150,1
5706,32.0,252.1,2.4,18046.0,2021-12-28T06:37:02.638Z,14.0,2736992,12545,18000.0,1,0.0,34.999,R14MM_118,1
5707,35.0,98.25,1.2,3918.0,2021-12-28T06:38:09.959Z,350.5,2743724,12546,4000.0,1,0.0,38.192,FRESA350,1
5708,35.0,147.88,1.9,18082.0,2021-12-28T06:38:35.480Z,16.0,2746276,12547,18000.0,1,0.0,27.621,R16MM_62,1
5709,35.0,98.25,1.1,3976.0,2021-12-28T06:41:41.973Z,350.5,2764925,12548,4000.0,1,0.0,27.094,FRESA350,1
5710,35.0,147.88,1.7,18069.0,2021-12-28T06:42:07.474Z,16.0,2767475,12549,18000.0,1,0.0,30.256,R16MM_62,1
5711,34.0,257.0,0.5,1964.0,2021-12-28T06:45:33.447Z,16.0,2788072,12550,2000.0,1,0.0,29.822,TH_16MM_182,1
