,ist_acc,@timestamp,numTP,statorCelsius,UTE,idChiave,VibromPeak,DIAM,CurrentPeak,spindleRpm,rpmSetPoint,LUNG,bearingsCelsius,statoRot
13448,105717,2022-04-28T15:13:47.592Z,1,23.0,FRESA_12,20557,0.4,12.0,13.2,18191.0,18000.0,109.879,22.0,1
13449,113705,2022-04-28T15:15:07.473Z,1,23.0,AGGRE44-1-LAMA215,20558,4.4,215.0,32.5,8016.399,8000.0,2.05,22.0,1
13450,116277,2022-04-28T15:15:33.194Z,1,24.0,AGGRE124-1-ET01_AGGRE124,20559,0.5,4.0,11.8,12160.0,12000.0,0.01,22.0,1
13451,139204,2022-04-28T15:19:22.468Z,1,22.0,FRESA_12,20560,0.5,12.0,13.2,18183.0,18000.0,109.879,22.0,1
13452,147199,2022-04-28T15:20:42.419Z,1,23.0,AGGRE44-1-LAMA215,20561,7.5,215.0,32.799,8001.699,8000.0,2.05,22.0,1
13453,35826,2022-04-28T15:43:25.715Z,1,19.0,FRESA_12,20562,0.5,12.0,13.4,18176.0,18000.0,109.879,21.0,1
13454,43833,2022-04-28T15:44:45.787Z,1,20.0,AGGRE44-1-LAMA215,20563,3.8,215.0,32.5,8010.1,8000.0,2.05,21.0,1
13455,46405,2022-04-28T15:45:11.507Z,1,21.0,AGGRE124-1-ET01_AGGRE124,20564,0.5,4.0,11.8,12156.0,12000.0,0.01,21.0,1
13456,169773,2022-04-28T16:05:45.206Z,1,19.0,FRESA_12,20565,0.6,12.0,13.6,18191.0,18000.0,109.879,20.0,1
13457,176995,2022-04-28T16:06:57.428Z,1,20.0,AGGRE124-1-ET01_AGGRE124,20566,0.7,4.0,11.9,12147.0,12000.0,0.01,21.0,1
13458,185235,2022-04-28T16:08:19.829Z,1,21.0,FRESA_12,20567,0.4,12.0,13.7,18167.0,18000.0,109.879,21.0,1
13459,192455,2022-04-28T16:09:32.030Z,1,22.0,AGGRE124-1-ET01_AGGRE124,20568,0.7,4.0,11.7,12151.0,12000.0,0.01,21.0,1
13460,202509,2022-04-28T16:11:12.572Z,1,22.0,FRESA_12,20569,0.5,12.0,13.3,18184.0,18000.0,109.879,21.0,1
13461,210420,2022-04-28T16:12:31.683Z,1,22.0,FRESA_12,20570,0.7,12.0,13.4,18186.0,18000.0,109.879,22.0,1
13462,217847,2022-04-28T16:13:45.954Z,1,23.0,AGGRE124-1-ET01_AGGRE124,20571,0.6,4.0,11.8,12159.0,12000.0,0.01,22.0,1
13463,229532,2022-04-28T16:15:42.806Z,1,22.0,FRESA_12,20572,0.4,12.0,13.3,18189.0,18000.0,109.879,22.0,1
13464,236753,2022-04-28T16:16:55.017Z,1,23.0,AGGRE124-1-ET01_AGGRE124,20573,0.7,4.0,11.7,12147.0,12000.0,0.01,22.0,1
13465,246234,2022-04-28T16:18:29.829Z,1,23.0,FRESA_12,20574,0.4,12.0,13.4,18165.0,18000.0,109.879,22.0,1
13466,253457,2022-04-28T16:19:42.060Z,1,24.0,AGGRE124-1-ET01_AGGRE124,20575,0.6,4.0,11.7,12153.0,12000.0,0.01,22.0,1
13467,264071,2022-04-28T16:21:28.201Z,1,24.0,FRESA_12,20576,0.5,12.0,13.4,18198.0,18000.0,109.879,22.0,1
13468,271294,2022-04-28T16:22:40.433Z,1,24.0,AGGRE124-1-ET01_AGGRE124,20577,0.7,4.0,11.8,12159.0,12000.0,0.01,23.0,1
13469,333508,2022-04-28T16:33:02.582Z,1,20.0,FRESA_12,20578,0.4,12.0,13.1,18157.0,18000.0,109.879,21.0,1
13470,336225,2022-04-28T16:33:29.753Z,1,21.0,FRESA_12,20579,0.5,12.0,13.1,18193.0,18000.0,109.879,21.0,1
13471,342996,2022-04-28T16:34:37.464Z,1,22.0,AGGRE44-1-LAMA215,20580,6.8,215.0,32.7,8010.1,8000.0,2.05,22.0,1
13472,345588,2022-04-28T16:35:03.384Z,1,23.0,AGGRE124-1-ET01_AGGRE124,20581,0.7,4.0,11.8,12171.0,12000.0,0.01,22.0,1
13473,350478,2022-04-28T16:35:52.285Z,1,23.0,FRESA_12,20582,0.5,12.0,13.0,18209.0,18000.0,109.879,22.0,1
13474,368575,2022-04-28T16:38:53.258Z,1,22.0,FRESA_12,20583,0.6,12.0,13.0,18178.0,18000.0,109.879,22.0,1
13475,375617,2022-04-28T16:40:03.679Z,1,23.0,AGGRE44-1-LAMA215,20584,3.9,215.0,32.7,8005.199,8000.0,2.05,22.0,1
13476,378196,2022-04-28T16:40:29.469Z,1,23.0,AGGRE124-1-ET01_AGGRE124,20585,0.5,4.0,11.7,12162.0,12000.0,0.01,22.0,1
13477,383048,2022-04-28T16:41:17.990Z,1,24.0,FRESA_12,20586,0.5,12.0,13.2,18243.0,18000.0,109.879,22.0,1
13478,384070,2022-04-28T16:41:28.210Z,1,24.0,FRESA_12,20587,0.5,12.0,13.2,18196.0,18000.0,109.879,22.0,1
13479,452512,2022-04-28T16:52:52.641Z,1,20.0,FRESA_12,20588,0.8,12.0,13.1,18189.0,18000.0,109.879,22.0,1
13480,483974,2022-04-28T16:58:07.266Z,1,20.0,AGGRE44-1-LAMA215,20589,6.6,215.0,32.7,8001.699,8000.0,2.05,21.0,1
13481,486866,2022-04-28T16:58:36.187Z,1,21.0,AGGRE124-1-ET01_AGGRE124,20590,0.5,4.0,11.7,12169.0,12000.0,0.01,21.0,1
13482,493229,2022-04-28T16:59:39.818Z,1,22.0,FRESA_12,20591,0.4,12.0,13.1,18203.0,18000.0,109.879,21.0,1
13483,497723,2022-04-28T17:00:24.758Z,1,22.0,FRESA_12,20592,0.6,12.0,13.1,18200.0,18000.0,109.879,22.0,1
13484,504775,2022-04-28T17:01:35.279Z,1,23.0,AGGRE44-1-LAMA215,20593,7.9,215.0,32.599,8012.199,8000.0,2.05,22.0,1
13485,507366,2022-04-28T17:02:01.190Z,1,23.0,AGGRE124-1-ET01_AGGRE124,20594,0.7,4.0,11.7,12167.0,12000.0,0.01,22.0,1
13486,512266,2022-04-28T17:02:50.190Z,1,24.0,FRESA_12,20595,0.4,12.0,13.2,18184.0,18000.0,109.879,22.0,1
13487,562351,2022-04-28T17:11:11.048Z,1,20.0,FRESA_12,20596,0.6,12.0,13.1,18193.0,18000.0,109.879,22.0,1
13488,569393,2022-04-28T17:12:21.469Z,1,22.0,AGGRE44-1-LAMA215,20597,10.2,215.0,32.7,8005.199,8000.0,2.05,22.0,1
13489,571966,2022-04-28T17:12:47.200Z,1,22.0,AGGRE124-1-ET01_AGGRE124,20598,0.5,4.0,11.7,12170.0,12000.0,0.01,22.0,1
13490,576866,2022-04-28T17:13:36.201Z,1,23.0,FRESA_12,20599,0.5,12.0,13.1,18174.0,18000.0,109.879,22.0,1
13491,585612,2022-04-28T17:15:03.662Z,1,23.0,FRESA_12,20600,0.7,12.0,13.1,18202.0,18000.0,109.879,22.0,1
13492,592666,2022-04-28T17:16:14.203Z,1,23.0,AGGRE44-1-LAMA215,20601,5.2,215.0,32.7,8016.399,8000.0,2.05,22.0,1
13493,595246,2022-04-28T17:16:40.004Z,1,24.0,AGGRE124-1-ET01_AGGRE124,20602,0.5,4.0,11.7,12156.0,12000.0,0.01,22.0,1
13494,600134,2022-04-28T17:17:28.884Z,1,24.0,FRESA_12,20603,0.5,12.0,13.0,18193.0,18000.0,109.879,22.0,1
13495,672940,2022-04-28T17:29:36.956Z,1,20.0,FRESA_22,20604,0.7,22.0,13.0,18191.0,18000.0,117.62,21.0,1
13496,679769,2022-04-28T17:30:45.247Z,1,21.0,AGGRE124-1-ET01_AGGRE124,20605,0.6,4.0,11.8,12172.0,12000.0,0.01,21.0,1
13497,688724,2022-04-28T17:32:14.798Z,1,22.0,FRESA_22,20606,0.6,22.0,13.0,18176.0,18000.0,117.62,21.0,1
13498,694576,2022-04-28T17:33:13.319Z,1,22.0,AGGRE124-1-ET01_AGGRE124,20607,0.6,4.0,11.7,12166.0,12000.0,0.01,22.0,1
