,UTE,VibromPeak,idChiave,CurrentPeak,ist_acc,rpmSetPoint,statorCelsius,DIAM,@timestamp,bearingsCelsius,LUNG,numTP,spindleRpm,statoRot
7770,SKRUBB20,9.0,9369,20.535,870601,20000.0,25.0,20.0,2022-04-11T07:30:24.740Z,24.0,175.529,1,19967.0,1
7771,SKRUBB20,11.9,9370,20.332,901621,20000.0,32.0,20.0,2022-04-11T07:35:34.943Z,27.0,175.529,1,19922.0,1
7772,SKRUBB20,9.4,9372,20.382,1055775,20000.0,25.0,20.0,2022-04-11T08:01:16.497Z,25.0,175.529,1,19997.0,1
7773,SPIRAL_FRASX18,10.6,9373,20.535,1683533,18000.0,23.0,18.799,2022-04-11T09:45:54.137Z,22.0,168.527,1,17942.0,1
7774,SPIRAL_FRASX18,9.9,9375,20.365,1699005,17000.0,23.0,18.799,2022-04-11T09:48:28.858Z,23.0,168.527,1,16994.0,1
7775,SPIRAL_FRASX18,8.6,9376,20.332,2034493,17000.0,22.0,18.799,2022-04-11T10:44:23.771Z,22.0,168.527,1,17007.0,1
7776,SPIRAL_FRASX18,5.8,9376,7.429,2055958,20000.0,29.0,18.799,2022-04-11T10:47:58.423Z,24.0,168.527,1,19997.0,1
7777,SPIRAL_FRASX18,11.3,9377,20.332,2078015,17000.0,27.0,18.799,2022-04-11T10:51:38.996Z,25.0,168.527,1,16918.0,1
7778,SPIRAL_FRASX18,11.9,9378,20.365,2089443,17000.0,27.0,18.799,2022-04-11T10:53:33.276Z,25.0,168.527,1,16981.0,1
7779,SPIRAL_FRASX18,7.5,9378,6.902,2110780,20000.0,32.0,18.799,2022-04-11T10:57:06.649Z,27.0,168.527,1,20018.0,1
7780,SPIRAL_FRASX18,10.9,9379,20.349,2182616,20000.0,25.0,18.799,2022-04-11T11:09:05.016Z,25.0,168.527,1,19880.0,1
7781,,,9380,12.076,2219749,0.0,0.0,,2022-04-11T11:15:16.350Z,0.0,,,0.0,1
7782,,,9383,12.239,2845724,0.0,0.0,,2022-04-11T12:59:36.163Z,0.0,,,0.0,1
7783,,,9385,11.973,2859928,0.0,0.0,,2022-04-11T13:01:58.204Z,0.0,,,0.0,1
7784,,,9387,5.283,2880818,0.0,0.0,,2022-04-11T13:05:27.106Z,0.0,,,0.0,1
7785,,,9389,5.772,3176077,0.0,0.0,,2022-04-11T13:54:39.726Z,0.0,,,0.0,1
7786,,,9442,12.247,183525,0.0,0.0,,2022-04-13T05:34:02.762Z,0.0,,,0.0,1
7787,,,9451,12.261,649851,0.0,0.0,,2022-04-13T06:51:46.064Z,0.0,,,0.0,1
7788,,,9457,12.091,1439618,0.0,0.0,,2022-04-13T09:03:23.818Z,0.0,,,0.0,1
7789,,,9462,12.113,1493649,0.0,0.0,,2022-04-13T09:12:24.133Z,0.0,,,0.0,1
7790,,,9467,5.853,1891140,0.0,0.0,,2022-04-13T10:18:39.081Z,0.0,,,0.0,1
7791,,,9472,5.298,1950113,0.0,0.0,,2022-04-13T10:28:28.817Z,0.0,,,0.0,1
7792,,,9477,12.165,2474830,0.0,0.0,,2022-04-13T11:55:56.037Z,0.0,,,0.0,1
7793,,,9490,8.939,3130490,0.0,0.0,,2022-04-13T13:45:12.700Z,0.0,,,0.0,1
7794,,,9493,5.675,3158639,0.0,0.0,,2022-04-13T13:49:54.193Z,0.0,,,0.0,1
7795,,,9495,5.505,3248436,0.0,0.0,,2022-04-13T14:04:52.172Z,0.0,,,0.0,1
7796,,,9504,12.136,138687,0.0,0.0,,2022-04-14T05:21:00.192Z,0.0,,,0.0,1
7797,,,9507,5.527,165765,0.0,0.0,,2022-04-14T05:25:30.974Z,0.0,,,0.0,1
7798,,,9517,5.224,373923,0.0,0.0,,2022-04-14T06:00:12.568Z,0.0,,,0.0,1
7799,,,9520,12.21,400967,0.0,0.0,,2022-04-14T06:04:43.011Z,0.0,,,0.0,1
7800,,,9526,5.527,550619,0.0,0.0,,2022-04-14T06:29:39.543Z,0.0,,,0.0,1
7801,,,9529,12.239,1053142,0.0,0.0,,2022-04-14T07:53:24.818Z,0.0,,,0.0,1
7802,,,9532,5.416,1069441,0.0,0.0,,2022-04-14T07:56:07.809Z,0.0,,,0.0,1
7803,,,9538,5.712,1176513,0.0,0.0,,2022-04-14T08:13:58.539Z,0.0,,,0.0,1
7804,,,9541,12.276,1199556,0.0,0.0,,2022-04-14T08:17:48.971Z,0.0,,,0.0,1
7805,,,9546,5.735,1707501,0.0,0.0,,2022-04-14T09:42:28.469Z,0.0,,,0.0,1
7806,,,9549,12.261,1727877,0.0,0.0,,2022-04-14T09:45:52.231Z,0.0,,,0.0,1
7807,,,9553,5.409,1868391,0.0,0.0,,2022-04-14T10:09:17.385Z,0.0,,,0.0,1
7808,,,9556,5.55,1891981,0.0,0.0,,2022-04-14T10:13:13.287Z,0.0,,,0.0,1
7809,,,9558,12.21,2216195,0.0,0.0,,2022-04-14T11:07:15.459Z,0.0,,,0.0,1
7810,,,9561,12.136,2232028,0.0,0.0,,2022-04-14T11:09:53.790Z,0.0,,,0.0,1
7811,,,9565,12.247,2294999,0.0,0.0,,2022-04-14T11:20:23.506Z,0.0,,,0.0,1
7812,,,9568,12.106,2318823,0.0,0.0,,2022-04-14T11:24:21.749Z,0.0,,,0.0,1
7813,,,9570,5.069,2526123,0.0,0.0,,2022-04-14T11:58:54.769Z,0.0,,,0.0,1
7814,,,9574,12.224,2565935,0.0,0.0,,2022-04-14T12:05:32.893Z,0.0,,,0.0,1
7815,,,9576,12.173,2997405,0.0,0.0,,2022-04-14T13:17:27.635Z,0.0,,,0.0,1
7816,,,9579,5.335,3028133,0.0,0.0,,2022-04-14T13:22:34.918Z,0.0,,,0.0,1
7817,,,9583,5.313,3107606,0.0,0.0,,2022-04-14T13:35:49.656Z,0.0,,,0.0,1
7818,,,9585,5.542,3112286,0.0,0.0,,2022-04-14T13:36:36.457Z,0.0,,,0.0,1
7819,,,9590,5.55,3143906,0.0,0.0,,2022-04-14T13:41:52.660Z,0.0,,,0.0,1
7820,,,9592,5.675,3148590,0.0,0.0,,2022-04-14T13:42:39.500Z,0.0,,,0.0,1
7821,,,9596,12.054,77289,0.0,0.0,,2022-04-19T05:15:33.075Z,0.0,,,0.0,1
7822,,,9599,12.136,93585,0.0,0.0,,2022-04-19T05:18:16.036Z,0.0,,,0.0,1
7823,,,9603,5.564,189390,0.0,0.0,,2022-04-19T05:34:14.091Z,0.0,,,0.0,1
7824,,,9605,5.32,193743,0.0,0.0,,2022-04-19T05:34:57.622Z,0.0,,,0.0,1
7825,,,9610,12.106,251419,0.0,0.0,,2022-04-19T05:44:34.385Z,0.0,,,0.0,1
7826,,,9612,5.453,255916,0.0,0.0,,2022-04-19T05:45:19.356Z,0.0,,,0.0,1
7827,,,9616,8.961,410533,0.0,0.0,,2022-04-19T06:11:05.537Z,0.0,,,0.0,1
7828,,,9619,5.49,458527,0.0,0.0,,2022-04-19T06:19:05.481Z,0.0,,,0.0,1
7829,,,9623,5.468,524755,0.0,0.0,,2022-04-19T06:30:07.766Z,0.0,,,0.0,1
7830,,,9625,5.202,529245,0.0,0.0,,2022-04-19T06:30:52.667Z,0.0,,,0.0,1
7831,,,9630,12.21,573497,0.0,0.0,,2022-04-19T06:38:15.190Z,0.0,,,0.0,1
7832,,,9632,12.069,577991,0.0,0.0,,2022-04-19T06:39:00.131Z,0.0,,,0.0,1
7833,,,9636,5.224,682506,0.0,0.0,,2022-04-19T06:56:25.290Z,0.0,,,0.0,1
7834,,,9640,5.72,723330,0.0,0.0,,2022-04-19T07:03:13.534Z,0.0,,,0.0,1
7835,,,9642,8.976,727318,0.0,0.0,,2022-04-19T07:03:53.414Z,0.0,,,0.0,1
7836,,,9646,12.187,1011443,0.0,0.0,,2022-04-19T07:51:14.690Z,0.0,,,0.0,1
7837,,,9649,5.372,1027319,0.0,0.0,,2022-04-19T07:53:53.452Z,0.0,,,0.0,1
7838,,,9654,11.995,1117485,0.0,0.0,,2022-04-19T08:08:55.120Z,0.0,,,0.0,1
7839,,,9657,12.284,1141097,0.0,0.0,,2022-04-19T08:12:51.242Z,0.0,,,0.0,1
7840,,,9659,12.039,1268933,0.0,0.0,,2022-04-19T08:34:09.615Z,0.0,,,0.0,1
7841,,,9662,12.239,1286119,0.0,0.0,,2022-04-19T08:37:01.476Z,0.0,,,0.0,1
7842,,,9666,12.15,1382774,0.0,0.0,,2022-04-19T08:53:08.035Z,0.0,,,0.0,1
7843,,,9669,12.136,1407282,0.0,0.0,,2022-04-19T08:57:13.118Z,0.0,,,0.0,1
7844,,,9671,5.416,1580172,0.0,0.0,,2022-04-19T09:26:02.035Z,0.0,,,0.0,1
7845,,,9674,12.091,1596883,0.0,0.0,,2022-04-19T09:28:49.147Z,0.0,,,0.0,1
7846,,,9678,5.49,1683193,0.0,0.0,,2022-04-19T09:43:12.255Z,0.0,,,0.0,1
7847,,,9681,5.624,1707017,0.0,0.0,,2022-04-19T09:47:10.498Z,0.0,,,0.0,1
7848,,,9683,5.224,1816643,0.0,0.0,,2022-04-19T10:05:26.769Z,0.0,,,0.0,1
7849,,,9687,12.136,1869764,0.0,0.0,,2022-04-19T10:14:17.984Z,0.0,,,0.0,1
7850,,,9690,12.202,52968,0.0,0.0,,2022-04-19T11:41:30.957Z,0.0,,,0.0,1
7851,,,9693,5.49,66250,0.0,0.0,,2022-04-19T11:43:43.778Z,0.0,,,0.0,1
7852,,,9698,12.15,231693,0.0,0.0,,2022-04-19T12:11:18.226Z,0.0,,,0.0,1
7853,,,9701,12.202,268140,0.0,0.0,,2022-04-19T12:17:22.699Z,0.0,,,0.0,1
7854,,,9704,12.21,551276,0.0,0.0,,2022-04-19T13:04:34.089Z,0.0,,,0.0,1
7855,,,9707,5.379,565669,0.0,0.0,,2022-04-19T13:06:58.021Z,0.0,,,0.0,1
7856,,,9710,12.247,648279,0.0,0.0,,2022-04-19T13:20:44.130Z,0.0,,,0.0,1
7857,,,9713,12.165,672805,0.0,0.0,,2022-04-19T13:24:49.392Z,0.0,,,0.0,1
7858,,,9716,5.379,71378,0.0,0.0,,2022-04-20T05:09:54.175Z,0.0,,,0.0,1
7859,,,9722,5.313,147845,0.0,0.0,,2022-04-20T05:22:38.846Z,0.0,,,0.0,1
7860,,,9725,5.72,169149,0.0,0.0,,2022-04-20T05:26:11.887Z,0.0,,,0.0,1
7861,,,9728,12.306,232151,0.0,0.0,,2022-04-20T05:36:41.909Z,0.0,,,0.0,1
7862,,,9731,5.276,273294,0.0,0.0,,2022-04-20T05:43:33.341Z,0.0,,,0.0,1
7863,,,9736,5.868,682146,0.0,0.0,,2022-04-20T06:51:41.882Z,0.0,,,0.0,1
7864,,,9741,12.128,753781,0.0,0.0,,2022-04-20T07:03:38.237Z,0.0,,,0.0,1
7865,,,9746,12.187,1096834,0.0,0.0,,2022-04-20T08:00:48.788Z,0.0,,,0.0,1
7866,,,9751,12.261,1146181,0.0,0.0,,2022-04-20T08:09:02.262Z,0.0,,,0.0,1
7867,,,9756,5.468,1353379,0.0,0.0,,2022-04-20T08:43:34.256Z,0.0,,,0.0,1
7868,,,9761,12.165,1402857,0.0,0.0,,2022-04-20T08:51:49.039Z,0.0,,,0.0,1
7869,,,9766,5.772,1691078,0.0,0.0,,2022-04-20T09:39:51.279Z,0.0,,,0.0,1
7870,,,9769,5.49,2424710,0.0,0.0,,2022-04-20T11:42:07.650Z,0.0,,,0.0,1
7871,,,9772,8.983,2442655,0.0,0.0,,2022-04-20T11:45:07.102Z,0.0,,,0.0,1
7872,,,9774,12.113,2573270,0.0,0.0,,2022-04-20T12:06:53.261Z,0.0,,,0.0,1
7873,,,9775,12.091,2581992,0.0,0.0,,2022-04-20T12:08:20.482Z,0.0,,,0.0,1
7874,,,9778,12.039,2633254,0.0,0.0,,2022-04-20T12:16:53.105Z,0.0,,,0.0,1
7875,,,9780,5.261,2637768,0.0,0.0,,2022-04-20T12:17:38.246Z,0.0,,,0.0,1
7876,,,9785,8.88,2667452,0.0,0.0,,2022-04-20T12:22:35.088Z,0.0,,,0.0,1
7877,,,9787,5.698,2671953,0.0,0.0,,2022-04-20T12:23:20.098Z,0.0,,,0.0,1
7878,,,9791,5.476,3033184,0.0,0.0,,2022-04-20T13:23:32.434Z,0.0,,,0.0,1
7879,,,9794,12.202,3051241,0.0,0.0,,2022-04-20T13:26:33.005Z,0.0,,,0.0,1
7880,,,9798,12.091,3132341,0.0,0.0,,2022-04-20T13:40:04.011Z,0.0,,,0.0,1
7881,,,9800,12.069,3136871,0.0,0.0,,2022-04-20T13:40:49.312Z,0.0,,,0.0,1
7882,,,9805,5.431,3167869,0.0,0.0,,2022-04-20T13:45:59.294Z,0.0,,,0.0,1
7883,,,9807,5.431,3172433,0.0,0.0,,2022-04-20T13:46:44.934Z,0.0,,,0.0,1
7884,,,9826,12.15,71384,0.0,0.0,,2022-04-21T05:08:48.696Z,0.0,,,0.0,1
7885,,,9829,5.379,99285,0.0,0.0,,2022-04-21T05:13:27.708Z,0.0,,,0.0,1
7886,,,9833,8.902,432753,0.0,0.0,,2022-04-21T06:09:02.414Z,0.0,,,0.0,1
7887,,,9835,5.601,437297,0.0,0.0,,2022-04-21T06:09:47.855Z,0.0,,,0.0,1
7888,,,9840,5.468,465453,0.0,0.0,,2022-04-21T06:14:29.417Z,0.0,,,0.0,1
7889,,,9842,5.335,469979,0.0,0.0,,2022-04-21T06:15:14.678Z,0.0,,,0.0,1
7890,,,9853,5.853,811634,0.0,0.0,,2022-04-21T07:12:11.261Z,0.0,,,0.0,1
7891,,,9857,8.946,857147,0.0,0.0,,2022-04-21T07:19:46.396Z,0.0,,,0.0,1
7892,,,9859,12.113,861671,0.0,0.0,,2022-04-21T07:20:31.636Z,0.0,,,0.0,1
7893,,,9865,5.772,1208809,0.0,0.0,,2022-04-21T08:18:23.052Z,0.0,,,0.0,1
7894,,,9870,5.32,1258679,0.0,0.0,,2022-04-21T08:26:41.757Z,0.0,,,0.0,1
7895,,,9875,5.735,1416677,0.0,0.0,,2022-04-21T08:53:01.754Z,0.0,,,0.0,1
7896,,,9887,5.446,1994325,0.0,0.0,,2022-04-21T10:29:18.297Z,0.0,,,0.0,1
7897,,,9890,12.224,2239695,0.0,0.0,,2022-04-21T11:10:12.024Z,0.0,,,0.0,1
7898,,,9899,12.106,2590172,0.0,0.0,,2022-04-21T12:08:36.832Z,0.0,,,0.0,1
7899,,,9902,5.446,2618155,0.0,0.0,,2022-04-21T12:13:16.666Z,0.0,,,0.0,1
7900,,,9911,6.097,3091654,0.0,0.0,,2022-04-21T13:32:11.708Z,0.0,,,0.0,1
7901,,,9914,5.89,3120411,0.0,0.0,,2022-04-21T13:36:59.281Z,0.0,,,0.0,1
7902,,,9920,5.239,3219525,0.0,0.0,,2022-04-21T13:53:30.432Z,0.0,,,0.0,1
7903,,,9923,12.091,68511,0.0,0.0,,2022-04-22T05:52:19.084Z,0.0,,,0.0,1
7904,,,9927,5.357,110483,0.0,0.0,,2022-04-22T05:59:18.808Z,0.0,,,0.0,1
7905,,,9929,5.72,151206,0.0,0.0,,2022-04-22T06:06:06.043Z,0.0,,,0.0,1
7906,,,9932,5.18,170610,0.0,0.0,,2022-04-22T06:09:20.085Z,0.0,,,0.0,1
7907,,,9936,11.936,249251,0.0,0.0,,2022-04-22T06:22:26.503Z,0.0,,,0.0,1
7908,,,9939,12.276,271248,0.0,0.0,,2022-04-22T06:26:06.476Z,0.0,,,0.0,1
7909,,,9941,12.187,445878,0.0,0.0,,2022-04-22T06:55:12.796Z,0.0,,,0.0,1
7910,,,9944,5.683,464060,0.0,0.0,,2022-04-22T06:58:14.618Z,0.0,,,0.0,1
7911,,,9948,5.527,542060,0.0,0.0,,2022-04-22T07:11:14.627Z,0.0,,,0.0,1
7912,,,9951,5.49,563266,0.0,0.0,,2022-04-22T07:14:46.690Z,0.0,,,0.0,1
7913,,,9953,12.187,653906,0.0,0.0,,2022-04-22T07:29:53.101Z,0.0,,,0.0,1
7914,,,9956,12.306,672246,0.0,0.0,,2022-04-22T07:32:56.503Z,0.0,,,0.0,1
7915,,,9960,12.113,748895,0.0,0.0,,2022-04-22T07:45:43.003Z,0.0,,,0.0,1
7916,,,9963,12.15,770196,0.0,0.0,,2022-04-22T07:49:16.016Z,0.0,,,0.0,1
7917,,,9967,5.513,1081129,0.0,0.0,,2022-04-22T08:41:05.385Z,0.0,,,0.0,1
7918,,,9972,5.601,1128538,0.0,0.0,,2022-04-22T08:48:59.482Z,0.0,,,0.0,1
7919,,,9977,12.261,1399798,0.0,0.0,,2022-04-22T09:34:12.117Z,0.0,,,0.0,1
7920,,,9982,5.624,1445226,0.0,0.0,,2022-04-22T09:41:46.403Z,0.0,,,0.0,1
7921,,,9991,12.187,1872098,0.0,0.0,,2022-04-22T10:52:55.180Z,0.0,,,0.0,1
7922,,,9994,12.069,1898055,0.0,0.0,,2022-04-22T10:57:14.753Z,0.0,,,0.0,1
7923,,,10014,12.224,366095,0.0,0.0,,2022-04-25T05:58:28.474Z,0.0,,,0.0,1
7924,,,10017,5.32,393371,0.0,0.0,,2022-04-25T06:03:01.236Z,0.0,,,0.0,1
7925,,,10026,5.357,746614,0.0,0.0,,2022-04-25T07:01:53.693Z,0.0,,,0.0,1
7926,,,10029,5.372,773963,0.0,0.0,,2022-04-25T07:06:27.185Z,0.0,,,0.0,1
7927,,,10035,5.698,1219724,0.0,0.0,,2022-04-25T08:20:44.832Z,0.0,,,0.0,1
7928,,,10039,12.128,2242992,0.0,0.0,,2022-04-25T11:11:17.602Z,0.0,,,0.0,1
7929,,,10042,12.039,2261813,0.0,0.0,,2022-04-25T11:14:25.814Z,0.0,,,0.0,1
7930,,,10046,5.89,2346136,0.0,0.0,,2022-04-25T11:28:29.052Z,0.0,,,0.0,1
7931,,,10048,5.579,2350696,0.0,0.0,,2022-04-25T11:29:14.652Z,0.0,,,0.0,1
7932,,,10053,5.675,2380421,0.0,0.0,,2022-04-25T11:34:11.905Z,0.0,,,0.0,1
7933,,,10055,5.476,2384979,0.0,0.0,,2022-04-25T11:34:57.485Z,0.0,,,0.0,1
7934,,,10059,5.712,2565904,0.0,0.0,,2022-04-25T12:05:06.752Z,0.0,,,0.0,1
7935,,,10062,5.698,2584089,0.0,0.0,,2022-04-25T12:08:08.604Z,0.0,,,0.0,1
7936,,,10066,12.113,2672280,0.0,0.0,,2022-04-25T12:22:50.522Z,0.0,,,0.0,1
7937,,,10068,5.246,2676834,0.0,0.0,,2022-04-25T12:23:36.062Z,0.0,,,0.0,1
7938,,,10073,12.202,2707946,0.0,0.0,,2022-04-25T12:28:47.185Z,0.0,,,0.0,1
7939,,,10075,5.431,2711913,0.0,0.0,,2022-04-25T12:29:26.856Z,0.0,,,0.0,1
7940,,,10107,5.357,96335,0.0,0.0,,2022-04-26T05:15:43.033Z,0.0,,,0.0,1
7941,,,10110,12.239,111195,0.0,0.0,,2022-04-26T05:18:11.633Z,0.0,,,0.0,1
7942,,,10114,12.284,196619,0.0,0.0,,2022-04-26T05:32:25.878Z,0.0,,,0.0,1
7943,,,10118,5.335,226486,0.0,0.0,,2022-04-26T05:37:24.550Z,0.0,,,0.0,1
7944,,,10121,12.165,283926,0.0,0.0,,2022-04-26T05:46:58.954Z,0.0,,,0.0,1
7945,,,10125,12.039,334715,0.0,0.0,,2022-04-26T05:55:26.848Z,0.0,,,0.0,1
7946,,,10132,12.15,1080405,0.0,0.0,,2022-04-26T07:59:43.813Z,0.0,,,0.0,1
7947,,,10135,12.136,1100518,0.0,0.0,,2022-04-26T08:03:04.945Z,0.0,,,0.0,1
7948,,,10139,5.646,1216821,0.0,0.0,,2022-04-26T08:22:27.986Z,0.0,,,0.0,1
7949,,,10142,5.379,1239472,0.0,0.0,,2022-04-26T08:26:14.498Z,0.0,,,0.0,1
7950,,,10144,5.431,1342770,0.0,0.0,,2022-04-26T08:43:27.488Z,0.0,,,0.0,1
7951,,,10147,12.358,1361920,0.0,0.0,,2022-04-26T08:46:38.990Z,0.0,,,0.0,1
7952,,,10152,5.868,1501804,0.0,0.0,,2022-04-26T09:09:57.843Z,0.0,,,0.0,1
7953,,,10155,5.683,1524286,0.0,0.0,,2022-04-26T09:13:42.666Z,0.0,,,0.0,1
7954,,,10157,12.187,1615315,0.0,0.0,,2022-04-26T09:28:52.964Z,0.0,,,0.0,1
7955,,,10160,12.173,1634695,0.0,0.0,,2022-04-26T09:32:06.766Z,0.0,,,0.0,1
7956,,,10164,5.335,1717321,0.0,0.0,,2022-04-26T09:45:53.034Z,0.0,,,0.0,1
7957,SPIRAL_FRASX18,8.6,9382,20.247,2343355,17000.0,25.0,18.799,2022-04-11T11:35:52.422Z,25.0,168.527,1,16882.0,1
7958,SPIRAL_FRASX18,5.1,9382,7.514,2362619,20000.0,30.0,18.799,2022-04-11T11:39:05.064Z,27.0,168.527,1,19982.0,1
7959,SPIRAL_FRASX18,9.2,9381,21.063,2221639,17000.0,25.0,18.799,2022-04-11T11:15:35.250Z,25.0,168.527,1,16944.0,1
7960,SPIRAL_FRASX18,9.4,9384,20.212,2847568,17000.0,24.0,18.799,2022-04-11T12:59:54.603Z,23.0,168.527,1,16957.0,1
7961,SPIRAL_FRASX18,9.2,9386,20.535,2861956,17000.0,27.0,18.799,2022-04-11T13:02:18.484Z,24.0,168.527,1,16892.0,1
7962,SPIRAL_FRASX18,9.2,9388,20.518,2882847,17000.0,25.0,18.799,2022-04-11T13:05:47.396Z,25.0,168.527,1,16919.0,1
7963,SPIRAL_FRASX18,9.2,9390,20.468,3178115,17000.0,24.0,18.799,2022-04-11T13:55:00.106Z,24.0,168.527,1,16937.0,1
7964,SPIRAL_FRASX18,8.3,9391,20.382,3335297,17000.0,24.0,18.799,2022-04-11T14:21:11.943Z,24.0,168.527,1,16938.0,1
7965,SPIRAL_FRASX18,8.1,9392,20.434,72638,17000.0,17.0,18.799,2022-04-12T05:11:05.300Z,17.0,168.527,1,16953.0,1
7966,SPIRAL_FRASX18,7.8,9393,20.247,117897,17000.0,20.0,18.799,2022-04-12T05:18:37.893Z,20.0,168.527,1,16989.0,1
7967,SPIRAL_FRASX18,7.8,9394,20.382,278914,17000.0,22.0,18.799,2022-04-12T05:45:28.076Z,22.0,168.527,1,16929.0,1
7968,SPIRAL_FRASX18,8.2,9395,20.281,316702,17000.0,25.0,18.799,2022-04-12T05:51:45.960Z,24.0,168.527,1,16993.0,1
7969,SPIRAL_FRASX18,8.2,9396,20.281,340557,17000.0,27.0,18.799,2022-04-12T05:55:44.512Z,25.0,168.527,1,16976.0,1
7970,DIAMANT_12X35,12.5,9397,20.298,691578,18000.0,23.0,12.0,2022-04-12T06:54:14.757Z,22.0,128.302,1,18007.0,1
7971,DIAMANT_12X35,12.6,9398,20.349,707653,18000.0,29.0,12.0,2022-04-12T06:56:55.509Z,24.0,128.302,1,17981.0,1
7972,SPIRAL_FRASX18,11.7,9399,20.332,1169478,17000.0,24.0,18.799,2022-04-12T08:13:53.809Z,24.0,168.527,1,16947.0,1
7973,SPIRAL_FRASX18,11.5,9400,20.451,1174771,17000.0,25.0,18.799,2022-04-12T08:14:46.740Z,23.0,168.527,1,16995.0,1
7974,SPIRAL_FRASX18,9.8,9401,20.621,1207277,17000.0,28.0,18.799,2022-04-12T08:20:11.804Z,25.0,168.527,1,16905.0,1
7975,SPIRAL_FRASX18,11.1,9402,20.349,1474325,17000.0,25.0,18.799,2022-04-12T09:04:42.314Z,24.0,168.527,1,16984.0,1
7976,SPIRAL_FRASX18,9.3,9403,20.434,1506968,17000.0,28.0,18.799,2022-04-12T09:10:08.747Z,25.0,168.527,1,16969.0,1
7977,SPIRAL_FRASX18,9.3,9404,20.672,1661119,17000.0,25.0,18.799,2022-04-12T09:35:50.275Z,25.0,168.527,1,16915.0,1
7978,SPIRAL_FRASX18,10.7,9405,20.281,1698729,17000.0,25.0,18.799,2022-04-12T09:42:06.379Z,24.0,168.527,1,16975.0,1
7979,SPIRAL_FRASX18,9.4,9406,20.468,2383728,17000.0,22.0,18.799,2022-04-12T11:36:16.447Z,22.0,168.527,1,16969.0,1
7980,FRAS4_2X13,6.8,9407,20.485,2387743,20000.0,24.0,4.2,2022-04-12T11:36:56.598Z,22.0,109.371,1,19911.0,1
7981,SPIRAL_FRASX18,9.5,9408,20.247,2393958,17000.0,25.0,18.799,2022-04-12T11:37:58.749Z,22.0,168.527,1,16934.0,1
7982,FRAS4_2X13,6.7,9409,20.382,2397846,20000.0,25.0,4.2,2022-04-12T11:38:37.629Z,22.0,109.371,1,19973.0,1
7983,FRAS4_2X13,3.2,9411,20.417,2493954,20000.0,25.0,4.2,2022-04-12T11:54:38.720Z,23.0,109.371,1,19995.0,1
7984,SPIRAL_FRASX18,14.4,9412,20.298,2501822,17000.0,25.0,18.799,2022-04-12T11:55:57.401Z,23.0,168.527,1,16949.0,1
7985,FRAS4_2X13,3.7,9413,20.518,2505246,20000.0,27.0,4.2,2022-04-12T11:56:31.641Z,24.0,109.371,1,20051.0,1
7986,SPIRAL_FRASX18,15.2,9414,20.552,2512623,17000.0,25.0,18.799,2022-04-12T11:57:45.412Z,24.0,168.527,1,16998.0,1
7987,SPIRAL_FRASX18,14.9,9415,20.349,2583769,17000.0,23.0,18.799,2022-04-12T12:09:36.880Z,23.0,168.527,1,16955.0,1
7988,FRAS4_2X13,4.3,9416,20.434,2587478,20000.0,25.0,4.2,2022-04-12T12:10:13.971Z,24.0,109.371,1,19943.0,1
7989,SPIRAL_FRASX18,9.5,9417,20.535,2601428,17000.0,24.0,18.799,2022-04-12T12:12:33.473Z,24.0,168.527,1,16912.0,1
7990,FRAS4_2X13,7.2,9418,20.382,2605165,20000.0,27.0,4.2,2022-04-12T12:13:10.843Z,24.0,109.371,1,20002.0,1
7991,SPIRAL_FRASX18,15.4,9419,20.212,2621532,17000.0,24.0,18.799,2022-04-12T12:15:54.515Z,24.0,168.527,1,16960.0,1
7992,FRAS4_2X13,5.6,9420,20.315,2625199,20000.0,27.0,4.2,2022-04-12T12:16:31.185Z,24.0,109.371,1,20013.0,1
7993,SPIRAL_FRASX18,13.5,9421,20.23,2639987,17000.0,24.0,18.799,2022-04-12T12:18:59.067Z,24.0,168.527,1,16937.0,1
7994,FRAS4_2X13,8.1,9422,20.417,2643658,20000.0,27.0,4.2,2022-04-12T12:19:35.777Z,24.0,109.371,1,19962.0,1
7995,SPIRAL_FRASX18,13.9,9423,20.212,2654634,17000.0,25.0,18.799,2022-04-12T12:21:25.539Z,24.0,168.527,1,16907.0,1
7996,FRAS4_2X13,6.0,9424,20.485,2658293,20000.0,27.0,4.2,2022-04-12T12:22:02.129Z,24.0,109.371,1,19970.0,1
7997,SPIRAL_FRASX18,11.7,9425,20.535,2672525,17000.0,25.0,18.799,2022-04-12T12:24:24.451Z,25.0,168.527,1,16942.0,1
7998,FRAS4_2X13,5.2,9426,20.621,2675956,20000.0,27.0,4.2,2022-04-12T12:24:58.761Z,25.0,109.371,1,20013.0,1
7999,SPIRAL_FRASX18,5.3,9427,20.468,2688897,17000.0,25.0,18.799,2022-04-12T12:27:08.173Z,25.0,168.527,1,16932.0,1
8000,FRAS4_2X13,2.4,9428,20.621,2692557,20000.0,28.0,4.2,2022-04-12T12:27:44.773Z,25.0,109.371,1,19992.0,1
8001,SPIRAL_FRASX18,13.2,9429,20.502,2703339,17000.0,27.0,18.799,2022-04-12T12:29:32.594Z,25.0,168.527,1,16952.0,1
8002,FRAS4_2X13,5.8,9430,20.382,2707091,20000.0,29.0,4.2,2022-04-12T12:30:10.115Z,25.0,109.371,1,19987.0,1
8003,SPIRAL_FRASX18,10.8,9431,20.298,2711938,17000.0,30.0,18.799,2022-04-12T12:30:58.586Z,25.0,168.527,1,16942.0,1
