,spindleRpm,statorCelsius,VibromPeak,ist_acc,LUNG,@timestamp,DIAM,numTP,CurrentPeak,rpmSetPoint,bearingsCelsius,statoRot,UTE,idChiave
5194,15999.0,23.0,1.5,463326,105.5,2021-04-08T06:12:30.299Z,26.0,1,20.212,16000.0,22.0,1,FRESAV45,8105
5195,15980.0,29.0,1.5,536230,105.5,2021-04-08T06:24:39.347Z,26.0,1,20.212,16000.0,22.0,1,FRESAV45,8106
5196,5859.0,28.0,1.3,614141,97.8,2021-04-08T06:37:38.465Z,301.1,1,20.688,6000.0,23.0,1,FRESA300,8107
5197,18000.0,30.0,0.9,617163,130.5,2021-04-08T06:38:08.685Z,8.0,1,20.264,18000.0,23.0,1,FRESA8X35,8108
5198,13949.0,25.0,0.4,660448,103.0,2021-04-08T06:45:21.540Z,5.0,1,20.212,14000.0,23.0,1,FRESA5MM,8109
5199,13914.0,25.0,1.3,707973,103.0,2021-04-08T06:53:16.795Z,5.0,1,20.281,14000.0,22.0,1,FRESA5MM,8110
5200,15987.0,24.0,0.3,828063,105.5,2021-04-08T07:13:17.708Z,26.0,1,20.264,16000.0,22.0,1,FRESAV45,8111
5201,15954.0,30.0,1.5,900519,105.5,2021-04-08T07:25:22.275Z,26.0,1,20.162,16000.0,23.0,1,FRESAV45,8112
5202,17989.0,24.0,2.1,1143629,181.699,2021-04-08T08:05:53.402Z,14.0,1,20.4,18000.0,22.0,1,FRESA_14X100,8113
5203,13945.0,27.0,2.3,1150958,103.0,2021-04-08T08:07:06.693Z,5.0,1,20.315,14000.0,22.0,1,FRESA5MM,8114
5204,17988.0,27.0,1.8,1170861,181.699,2021-04-08T08:10:25.725Z,14.0,1,20.128,18000.0,22.0,1,FRESA_14X100,8115
5205,13944.0,30.0,2.3,1178196,103.0,2021-04-08T08:11:39.076Z,5.0,1,20.382,14000.0,23.0,1,FRESA5MM,8116
5206,15077.0,25.0,1.3,1450324,153.899,2021-04-08T08:57:00.386Z,15.7,1,20.417,15000.0,23.0,1,FRESA_16X52,8117
5207,18021.0,28.0,1.8,1460583,181.699,2021-04-08T08:58:42.977Z,14.0,1,20.247,18000.0,23.0,1,FRESA_14X100,8118
5208,14985.0,28.0,1.6,1480740,153.899,2021-04-08T09:02:04.550Z,15.7,1,20.247,15000.0,24.0,1,FRESA_16X52,8119
5209,18007.0,30.0,1.7,1490999,181.699,2021-04-08T09:03:47.141Z,14.0,1,20.162,18000.0,24.0,1,FRESA_14X100,8120
5210,14968.0,25.0,1.5,1521610,153.899,2021-04-08T09:08:53.254Z,15.7,1,20.212,15000.0,23.0,1,FRESA_16X52,8121
5211,18000.0,29.0,1.9,1531836,181.699,2021-04-08T09:10:35.515Z,14.0,1,20.349,18000.0,23.0,1,FRESA_14X100,8122
5212,15069.0,28.0,1.2,1549044,153.899,2021-04-08T09:13:27.597Z,15.7,1,20.417,15000.0,23.0,1,FRESA_16X52,8123
5213,17996.0,30.0,1.7,1559257,181.699,2021-04-08T09:15:09.729Z,14.0,1,20.535,18000.0,24.0,1,FRESA_14X100,8124
5214,13971.0,25.0,2.4,1751280,103.0,2021-04-08T09:47:09.980Z,5.0,1,20.4,14000.0,23.0,1,FRESA5MM,8125
5215,18017.0,28.0,1.8,1763439,181.699,2021-04-08T09:49:11.572Z,14.0,1,20.281,18000.0,23.0,1,FRESA_14X100,8126
5216,18013.0,28.0,1.0,1776727,181.699,2021-04-08T09:51:24.453Z,14.0,1,20.298,18000.0,24.0,1,FRESA_14X100,8127
5217,14907.0,27.0,0.4,1805497,153.899,2021-04-08T09:56:12.157Z,15.7,1,20.417,15000.0,24.0,1,FRESA_16X52,8128
5218,15074.0,27.0,1.3,1812259,153.899,2021-04-08T09:57:19.777Z,15.7,1,20.212,15000.0,24.0,1,FRESA_16X52,8129
5219,14882.0,27.0,1.4,1830068,153.899,2021-04-08T10:00:17.869Z,15.7,1,20.332,15000.0,24.0,1,FRESA_16X52,8131
5220,14947.0,27.0,1.3,1823639,153.899,2021-04-08T09:59:13.579Z,15.7,1,20.162,15000.0,24.0,1,FRESA_16X52,8130
5221,14996.0,27.0,1.3,1850220,153.899,2021-04-08T10:03:39.392Z,15.7,1,20.365,15000.0,24.0,1,FRESA_16X52,8132
5222,14994.0,27.0,1.2,1855746,153.899,2021-04-08T10:04:34.652Z,15.7,1,20.162,15000.0,23.0,1,FRESA_16X52,8133
5223,15069.0,25.0,1.9,1872116,153.899,2021-04-08T10:07:18.354Z,15.7,1,20.365,15000.0,22.0,1,FRESA_16X52,8134
5224,14960.0,25.0,2.0,1880193,153.899,2021-04-08T10:08:39.125Z,15.7,1,20.23,15000.0,22.0,1,FRESA_16X52,8135
5225,15085.0,27.0,2.1,1888523,153.899,2021-04-08T10:10:02.426Z,15.7,1,20.281,15000.0,22.0,1,FRESA_16X52,8136
5226,14951.0,27.0,2.0,1896861,153.899,2021-04-08T10:11:25.807Z,15.7,1,20.298,15000.0,22.0,1,FRESA_16X52,8137
5227,14990.0,25.0,2.1,1907766,153.899,2021-04-08T10:13:14.858Z,15.7,1,20.382,15000.0,22.0,1,FRESA_16X52,8138
5228,15004.0,25.0,2.0,1923158,153.899,2021-04-08T10:15:48.780Z,15.7,1,20.332,15000.0,22.0,1,FRESA_16X52,8139
5229,18014.0,24.0,0.5,1987301,130.5,2021-04-08T10:26:30.217Z,8.0,1,20.179,18000.0,22.0,1,FRESA8X35,8140
5230,17978.0,27.0,1.5,2001637,130.5,2021-04-08T10:28:53.579Z,8.0,1,20.212,18000.0,23.0,1,FRESA8X35,8141
5231,17959.0,27.0,1.4,2015581,130.5,2021-04-08T10:31:13.021Z,8.0,1,20.315,18000.0,23.0,1,FRESA8X35,8142
5232,17929.0,25.0,1.4,2048388,130.5,2021-04-08T10:36:41.094Z,8.0,1,20.298,18000.0,23.0,1,FRESA8X35,8143
5233,18015.0,27.0,1.4,2062894,130.5,2021-04-08T10:39:06.156Z,8.0,1,20.077,18000.0,24.0,1,FRESA8X35,8144
5234,17963.0,27.0,1.4,2087600,130.5,2021-04-08T10:43:13.219Z,8.0,1,20.382,18000.0,24.0,1,FRESA8X35,8145
5235,5942.0,24.0,2.0,2709536,97.8,2021-04-08T12:26:52.650Z,301.1,1,20.417,6000.0,22.0,1,FRESA300,8146
5236,18009.0,25.0,0.7,2713348,130.5,2021-04-08T12:27:30.771Z,8.0,1,20.349,18000.0,22.0,1,FRESA8X35,8147
5237,15023.0,27.0,0.3,2715645,153.899,2021-04-08T12:27:53.741Z,15.7,1,20.212,15000.0,22.0,1,FRESA_16X52,8148
5238,5925.0,25.0,2.2,2743904,97.8,2021-04-08T12:32:36.334Z,301.1,1,20.382,6000.0,23.0,1,FRESA300,8149
5239,18039.0,27.0,0.9,2747715,130.5,2021-04-08T12:33:14.445Z,8.0,1,20.247,18000.0,22.0,1,FRESA8X35,8150
5240,14984.0,28.0,0.6,2750007,153.899,2021-04-08T12:33:37.365Z,15.7,1,20.212,15000.0,22.0,1,FRESA_16X52,8151
5241,17986.0,25.0,0.3,2813780,130.5,2021-04-08T12:44:15.103Z,8.0,1,20.247,18000.0,23.0,1,FRESA8X35,8152
5242,17963.0,28.0,1.1,2826200,130.5,2021-04-08T12:46:19.304Z,8.0,1,20.298,18000.0,24.0,1,FRESA8X35,8153
5243,5907.0,28.0,2.1,2842600,97.8,2021-04-08T12:49:03.306Z,301.1,1,20.604,6000.0,24.0,1,FRESA300,8154
5244,18011.0,29.0,1.0,2846420,130.5,2021-04-08T12:49:41.506Z,8.0,1,20.179,18000.0,24.0,1,FRESA8X35,8155
5245,14895.0,30.0,0.5,2848691,153.899,2021-04-08T12:50:04.217Z,15.7,1,20.365,15000.0,24.0,1,FRESA_16X52,8156
5246,5875.0,29.0,2.1,2858358,97.8,2021-04-08T12:51:40.888Z,301.1,1,20.468,6000.0,24.0,1,FRESA300,8157
5247,18019.0,30.0,0.9,2862173,130.5,2021-04-08T12:52:19.038Z,8.0,1,20.247,18000.0,24.0,1,FRESA8X35,8158
5248,14985.0,30.0,0.3,2864462,153.899,2021-04-08T12:52:41.928Z,15.7,1,20.451,15000.0,24.0,1,FRESA_16X52,8159
5249,5916.0,27.0,1.9,2876994,97.8,2021-04-08T12:54:47.250Z,301.1,1,20.349,6000.0,23.0,1,FRESA300,8160
5250,17955.0,28.0,0.8,2880796,130.5,2021-04-08T12:55:25.270Z,8.0,1,20.349,18000.0,23.0,1,FRESA8X35,8161
5251,15039.0,29.0,0.7,2883098,153.899,2021-04-08T12:55:48.291Z,15.7,1,20.349,15000.0,23.0,1,FRESA_16X52,8162
5252,5855.0,27.0,2.1,2902359,97.8,2021-04-08T12:59:00.903Z,301.1,1,20.502,6000.0,22.0,1,FRESA300,8163
5253,18017.0,27.0,0.9,2906169,130.5,2021-04-08T12:59:39.003Z,8.0,1,20.281,18000.0,22.0,1,FRESA8X35,8164
5254,14964.0,28.0,0.6,2908460,153.899,2021-04-08T13:00:01.914Z,15.7,1,20.281,15000.0,22.0,1,FRESA_16X52,8165
5255,5941.0,27.0,1.8,2927338,97.8,2021-04-08T13:03:10.696Z,301.1,1,20.535,6000.0,23.0,1,FRESA300,8166
5256,17951.0,28.0,0.8,2931138,130.5,2021-04-08T13:03:48.696Z,8.0,1,20.23,18000.0,22.0,1,FRESA8X35,8167
5257,0.0,0.0,,0,181.699,2010-01-01T00:00:00.000Z,14.0,1,0.0,0.0,0.0,1,FRESA_14X100,8403
5258,14889.0,29.0,0.2,2933433,153.899,2021-04-08T13:04:11.646Z,15.7,1,20.247,15000.0,22.0,1,FRESA_16X52,8168
5259,5881.0,28.0,1.9,2941297,97.8,2021-04-08T13:05:30.287Z,301.1,1,20.518,6000.0,22.0,1,FRESA300,8169
5260,18011.0,29.0,0.8,2945109,130.5,2021-04-08T13:06:08.408Z,8.0,1,20.247,18000.0,22.0,1,FRESA8X35,8170
5261,15032.0,29.0,0.2,2947401,153.899,2021-04-08T13:06:31.328Z,15.7,1,20.349,15000.0,22.0,1,FRESA_16X52,8171
5262,5895.0,25.0,1.4,2989049,97.8,2021-04-08T13:13:27.813Z,301.1,1,20.247,6000.0,23.0,1,FRESA300,8172
5263,17988.0,27.0,0.8,2991992,130.5,2021-04-08T13:13:57.243Z,8.0,1,20.162,18000.0,23.0,1,FRESA8X35,8173
5264,5905.0,27.0,1.5,3009935,97.8,2021-04-08T13:16:56.675Z,301.1,1,20.485,6000.0,23.0,1,FRESA300,8174
5265,17962.0,27.0,0.8,3012894,130.5,2021-04-08T13:17:26.266Z,8.0,1,20.298,18000.0,23.0,1,FRESA8X35,8175
5266,17999.0,28.0,0.9,3025503,130.5,2021-04-08T13:19:32.357Z,8.0,1,20.298,18000.0,23.0,1,FRESA8X35,8177
5267,5921.0,27.0,1.3,3022541,97.8,2021-04-08T13:19:02.737Z,301.1,1,20.417,6000.0,23.0,1,FRESA300,8176
5268,5843.0,28.0,1.4,3033795,97.8,2021-04-08T13:20:55.278Z,301.1,1,20.518,6000.0,23.0,1,FRESA300,8178
5269,17970.0,29.0,0.9,3036756,130.5,2021-04-08T13:21:24.888Z,8.0,1,20.162,18000.0,23.0,1,FRESA8X35,8179
5270,18000.0,20.0,2.1,587052,181.699,2021-04-09T06:36:37.322Z,14.0,1,20.298,18000.0,18.0,1,FRESA_14X100,8180
5271,14009.0,23.0,2.4,594826,103.0,2021-04-09T06:37:55.062Z,5.0,1,20.434,14000.0,19.0,1,FRESA5MM,8181
5272,18028.0,23.0,2.1,615238,181.699,2021-04-09T06:41:19.185Z,14.0,1,20.212,18000.0,19.0,1,FRESA_14X100,8182
5273,13966.0,25.0,2.5,622578,103.0,2021-04-09T06:42:32.586Z,5.0,1,20.264,14000.0,20.0,1,FRESA5MM,8183
5274,17965.0,24.0,2.5,647922,181.699,2021-04-09T06:46:46.029Z,14.0,1,20.315,18000.0,20.0,1,FRESA_14X100,8184
5275,13933.0,27.0,2.6,655256,103.0,2021-04-09T06:47:59.370Z,5.0,1,20.212,14000.0,20.0,1,FRESA5MM,8185
5276,14007.0,23.0,0.7,690297,103.0,2021-04-09T06:53:49.784Z,5.0,1,20.247,14000.0,20.0,1,FRESA5MM,8186
5277,18014.0,27.0,1.9,703674,181.699,2021-04-09T06:56:03.556Z,14.0,1,20.212,18000.0,22.0,1,FRESA_14X100,8187
5278,18011.0,27.0,1.2,714662,181.699,2021-04-09T06:57:53.437Z,14.0,1,20.247,18000.0,22.0,1,FRESA_14X100,8188
5279,13999.0,24.0,0.5,733312,103.0,2021-04-09T07:00:59.939Z,5.0,1,20.179,14000.0,22.0,1,FRESA5MM,8189
5280,13951.0,24.0,1.4,775131,103.0,2021-04-09T07:07:58.135Z,5.0,1,20.264,14000.0,22.0,1,FRESA5MM,8190
5281,14001.0,25.0,1.4,806884,103.0,2021-04-09T07:13:15.669Z,5.0,1,20.212,14000.0,22.0,1,FRESA5MM,8191
5282,13994.0,27.0,1.5,827513,103.0,2021-04-09T07:16:41.961Z,5.0,1,20.281,14000.0,22.0,1,FRESA5MM,8192
5283,13953.0,27.0,1.4,851196,103.0,2021-04-09T07:20:38.794Z,5.0,1,20.212,14000.0,22.0,1,FRESA5MM,8193
5284,14009.0,27.0,1.4,871133,103.0,2021-04-09T07:23:58.167Z,5.0,1,20.281,14000.0,23.0,1,FRESA5MM,8194
5285,14006.0,25.0,1.4,929324,103.0,2021-04-09T07:33:40.084Z,5.0,1,20.332,14000.0,23.0,1,FRESA5MM,8195
5286,14000.0,28.0,1.0,942522,103.0,2021-04-09T07:35:52.066Z,5.0,1,20.451,14000.0,23.0,1,FRESA5MM,8196
5287,18023.0,24.0,0.7,1776772,131.0,2021-04-09T09:54:54.672Z,20.0,1,20.212,18000.0,22.0,1,CORIAN,8197
5288,18012.0,24.0,0.7,1976328,131.0,2021-04-09T10:28:10.258Z,20.0,1,20.298,18000.0,23.0,1,CORIAN,8198
5289,17978.0,25.0,0.9,2824093,131.0,2021-04-09T12:49:28.020Z,20.0,1,20.365,18000.0,24.0,1,CORIAN,8199
5290,18032.0,25.0,0.6,2889618,131.0,2021-04-09T13:00:23.279Z,20.0,1,20.264,18000.0,24.0,1,CORIAN,8200
5291,18031.0,25.0,1.3,2991385,131.0,2021-04-09T13:17:20.962Z,20.0,1,20.247,18000.0,24.0,1,CORIAN,8201
5292,15979.0,24.0,0.4,3045759,105.5,2021-04-09T13:26:24.709Z,26.0,1,20.332,16000.0,23.0,1,FRESAV45,8202
5293,14977.0,29.0,1.9,3128720,153.899,2021-04-09T13:40:14.330Z,15.7,1,20.111,15000.0,24.0,1,FRESA_16X52,8203
5294,14973.0,28.0,0.7,3139771,153.899,2021-04-09T13:42:04.842Z,15.7,1,20.247,15000.0,24.0,1,FRESA_16X52,8204
5295,17992.0,20.0,2.2,424581,181.699,2021-04-10T06:05:40.738Z,14.0,1,20.179,18000.0,17.0,1,FRESA_14X100,8205
5296,13998.0,23.0,2.4,433003,103.0,2021-04-10T06:07:04.959Z,5.0,1,20.281,14000.0,19.0,1,FRESA5MM,8206
5297,17972.0,22.0,2.4,471764,181.699,2021-04-10T06:13:32.574Z,14.0,1,20.298,18000.0,19.0,1,FRESA_14X100,8207
5298,13980.0,25.0,2.6,479117,103.0,2021-04-10T06:14:46.105Z,5.0,1,20.417,14000.0,20.0,1,FRESA5MM,8208
5299,15030.0,23.0,1.4,504897,153.899,2021-04-10T06:19:03.908Z,15.7,1,20.382,15000.0,20.0,1,FRESA_16X52,8209
5300,17960.0,27.0,2.0,515121,181.699,2021-04-10T06:20:46.150Z,14.0,1,20.247,18000.0,20.0,1,FRESA_14X100,8210
5301,13944.0,23.0,0.5,558279,103.0,2021-04-10T06:27:57.735Z,5.0,1,20.162,14000.0,20.0,1,FRESA5MM,8211
5302,14020.0,27.0,0.4,580868,103.0,2021-04-10T06:31:43.628Z,5.0,1,20.212,14000.0,22.0,1,FRESA5MM,8212
5303,14013.0,24.0,0.5,637226,103.0,2021-04-10T06:41:07.216Z,5.0,1,20.298,14000.0,22.0,1,FRESA5MM,8213
5304,14002.0,28.0,0.5,659171,103.0,2021-04-10T06:44:46.669Z,5.0,1,20.179,14000.0,22.0,1,FRESA5MM,8214
5305,14013.0,25.0,0.6,754730,103.0,2021-04-10T07:00:42.271Z,5.0,1,20.298,14000.0,23.0,1,FRESA5MM,8215
5306,14019.0,29.0,1.3,779849,103.0,2021-04-10T07:04:53.465Z,5.0,1,20.212,14000.0,23.0,1,FRESA5MM,8216
5307,14915.0,25.0,1.9,1438146,143.8,2021-04-10T08:54:36.525Z,11.3,1,20.212,15000.0,23.0,1,FRESA_12X52,8217
5308,14906.0,24.0,1.7,1527234,153.899,2021-04-10T09:09:27.417Z,15.7,1,20.382,15000.0,23.0,1,FRESA_16X52,8218
5309,14932.0,24.0,0.8,1556709,153.899,2021-04-10T09:14:22.171Z,15.7,1,20.212,15000.0,22.0,1,FRESA_16X52,8219
5310,17988.0,20.0,1.4,279552,181.699,2021-04-12T05:46:00.535Z,14.0,1,20.212,18000.0,18.0,1,FRESA_14X100,8220
5311,18022.0,22.0,1.4,287909,181.699,2021-04-12T05:47:24.106Z,14.0,1,20.212,18000.0,18.0,1,FRESA_14X100,8221
5312,18009.0,22.0,1.4,297580,181.699,2021-04-12T05:49:00.817Z,14.0,1,20.23,18000.0,19.0,1,FRESA_14X100,8222
5313,17988.0,23.0,1.4,306166,181.699,2021-04-12T05:50:26.677Z,14.0,1,20.382,18000.0,19.0,1,FRESA_14X100,8223
